NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
20AN4F06	22.09.2020	2020	266	14	25	23	55	1380086.527	10613665.09
20AN4F06	22.09.2020	2020	266	14	25	25	56	1380087.313	10613669.82
20AN4F06	22.09.2020	2020	266	14	25	27	58	1380088.101	10613674.56
20AN4F06	22.09.2020	2020	266	14	25	29	59	1380088.889	10613679.3
20AN4F06	22.09.2020	2020	266	14	25	31	61	1380089.678	10613684.05
20AN4F06	22.09.2020	2020	266	14	25	33	62	1380090.468	10613688.81
20AN4F06	22.09.2020	2020	266	14	25	35	64	1380091.26	10613693.57
20AN4F06	22.09.2020	2020	266	14	25	37	65	1380092.046	10613698.34
20AN4F06	22.09.2020	2020	266	14	25	39	67	1380092.811	10613703.12
20AN4F06	22.09.2020	2020	266	14	25	41	69	1380093.627	10613707.89
20AN4F06	22.09.2020	2020	266	14	25	43	70	1380094.429	10613712.71
20AN4F06	22.09.2020	2020	266	14	25	45	72	1380095.213	10613717.48
20AN4F06	22.09.2020	2020	266	14	25	47	73	1380095.971	10613722.27
20AN4F06	22.09.2020	2020	266	14	25	49	75	1380096.745	10613727.07
20AN4F06	22.09.2020	2020	266	14	25	51	76	1380097.486	10613731.87
20AN4F06	22.09.2020	2020	266	14	25	53	78	1380098.253	10613736.67
20AN4F06	22.09.2020	2020	266	14	25	55	79	1380099.02	10613741.46
20AN4F06	22.09.2020	2020	266	14	25	57	81	1380099.791	10613746.27
20AN4F06	22.09.2020	2020	266	14	25	59	83	1380100.568	10613751.06
20AN4F06	22.09.2020	2020	266	14	26	1	84	1380101.37	10613755.87
20AN4F06	22.09.2020	2020	266	14	26	3	86	1380102.187	10613760.68
20AN4F06	22.09.2020	2020	266	14	26	5	87	1380102.986	10613765.51
20AN4F06	22.09.2020	2020	266	14	26	7	89	1380103.783	10613770.3
20AN4F06	22.09.2020	2020	266	14	26	9	90	1380104.618	10613775.13
20AN4F06	22.09.2020	2020	266	14	26	11	92	1380105.477	10613779.98
20AN4F06	22.09.2020	2020	266	14	26	13	93	1380106.318	10613784.8
20AN4F06	22.09.2020	2020	266	14	26	15	95	1380107.19	10613789.61
20AN4F06	22.09.2020	2020	266	14	26	17	97	1380108.122	10613794.45
20AN4F06	22.09.2020	2020	266	14	26	19	98	1380109.061	10613799.28
20AN4F06	22.09.2020	2020	266	14	26	21	100	1380110.007	10613804.1
20AN4F06	22.09.2020	2020	266	14	26	23	101	1380111.01	10613808.91
20AN4F06	22.09.2020	2020	266	14	26	25	103	1380112.056	10613813.74
20AN4F06	22.09.2020	2020	266	14	26	27	104	1380113.091	10613818.54
20AN4F06	22.09.2020	2020	266	14	26	29	106	1380114.154	10613823.31
20AN4F06	22.09.2020	2020	266	14	26	31	108	1380115.256	10613828.09
20AN4F06	22.09.2020	2020	266	14	26	33	109	1380116.355	10613832.85
20AN4F06	22.09.2020	2020	266	14	26	35	111	1380117.44	10613837.6
20AN4F06	22.09.2020	2020	266	14	26	37	112	1380118.579	10613842.34
20AN4F06	22.09.2020	2020	266	14	26	39	114	1380119.709	10613847.07
20AN4F06	22.09.2020	2020	266	14	26	41	115	1380120.806	10613851.77
20AN4F06	22.09.2020	2020	266	14	26	43	117	1380121.933	10613856.44
20AN4F06	22.09.2020	2020	266	14	26	45	118	1380123.067	10613861.13
20AN4F06	22.09.2020	2020	266	14	26	47	120	1380124.217	10613865.8
20AN4F06	22.09.2020	2020	266	14	26	49	121	1380125.34	10613870.47
20AN4F06	22.09.2020	2020	266	14	26	51	123	1380126.5	10613875.14
20AN4F06	22.09.2020	2020	266	14	26	53	124	1380127.684	10613879.84
20AN4F06	22.09.2020	2020	266	14	26	55	126	1380128.844	10613884.53
20AN4F06	22.09.2020	2020	266	14	26	57	128	1380129.996	10613889.2
20AN4F06	22.09.2020	2020	266	14	26	59	129	1380131.151	10613893.89
20AN4F06	22.09.2020	2020	266	14	27	1	131	1380132.311	10613898.58
20AN4F06	22.09.2020	2020	266	14	27	3	132	1380133.455	10613903.29
20AN4F06	22.09.2020	2020	266	14	27	5	134	1380134.572	10613907.97
20AN4F06	22.09.2020	2020	266	14	27	7	135	1380135.716	10613912.69
20AN4F06	22.09.2020	2020	266	14	27	9	137	1380136.816	10613917.4
20AN4F06	22.09.2020	2020	266	14	27	11	138	1380137.896	10613922.11
20AN4F06	22.09.2020	2020	266	14	27	13	140	1380138.993	10613926.83
20AN4F06	22.09.2020	2020	266	14	27	15	142	1380140.041	10613931.55
20AN4F06	22.09.2020	2020	266	14	27	17	143	1380141.074	10613936.27
20AN4F06	22.09.2020	2020	266	14	27	19	145	1380142.098	10613940.97
20AN4F06	22.09.2020	2020	266	14	27	21	146	1380143.124	10613945.71
20AN4F06	22.09.2020	2020	266	14	27	23	148	1380144.107	10613950.41
20AN4F06	22.09.2020	2020	266	14	27	25	149	1380145.098	10613955.13
20AN4F06	22.09.2020	2020	266	14	27	27	151	1380146.079	10613959.83
