NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240001	1260658.49000	10648523.69000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240002	1260658.08000	10648523.79000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240003	1260657.67000	10648523.90000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240004	1260657.26000	10648524.01000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240005	1260656.85000	10648524.12000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240006	1260656.44000	10648524.23000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240007	1260656.03000	10648524.34000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240008	1260655.62000	10648524.45000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240009	1260655.21000	10648524.56000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240010	1260654.80000	10648524.67000
AN2020AN3F0501	2020.09.23	2020	267	9	46	51	1348240011	1260654.39000	10648524.78000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240012	1260653.99000	10648524.89000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240013	1260653.73000	10648524.95000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240014	1260653.47000	10648525.02000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240015	1260653.21000	10648525.09000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240016	1260652.95000	10648525.16000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240017	1260652.69000	10648525.23000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240018	1260652.43000	10648525.30000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240019	1260652.17000	10648525.37000
AN2020AN3F0501	2020.09.23	2020	267	9	46	53	1348240020	1260651.91000	10648525.44000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240021	1260651.65000	10648525.51000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240022	1260651.36000	10648525.58000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240023	1260651.07000	10648525.65000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240024	1260650.78000	10648525.73000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240025	1260650.49000	10648525.80000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240026	1260650.19000	10648525.87000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240027	1260649.90000	10648525.95000
AN2020AN3F0501	2020.09.23	2020	267	9	46	54	1348240028	1260649.61000	10648526.02000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240029	1260649.32000	10648526.10000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240030	1260649.07000	10648526.16000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240031	1260648.82000	10648526.23000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240032	1260648.57000	10648526.29000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240033	1260648.32000	10648526.36000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240034	1260648.07000	10648526.42000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240035	1260647.82000	10648526.49000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240036	1260647.57000	10648526.55000
AN2020AN3F0501	2020.09.23	2020	267	9	46	55	1348240037	1260647.32000	10648526.62000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240038	1260647.08000	10648526.69000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240039	1260646.80000	10648526.76000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240040	1260646.52000	10648526.83000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240041	1260646.24000	10648526.91000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240042	1260645.96000	10648526.98000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240043	1260645.68000	10648527.05000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240044	1260645.39000	10648527.13000
AN2020AN3F0501	2020.09.23	2020	267	9	46	56	1348240045	1260645.11000	10648527.20000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240046	1260644.84000	10648527.27000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240047	1260644.58000	10648527.34000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240048	1260644.32000	10648527.41000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240049	1260644.06000	10648527.48000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240050	1260643.80000	10648527.55000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240051	1260643.54000	10648527.62000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240052	1260643.28000	10648527.69000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240053	1260643.02000	10648527.76000
AN2020AN3F0501	2020.09.23	2020	267	9	46	57	1348240054	1260642.76000	10648527.83000
AN2020AN3F0501	2020.09.23	2020	267	9	46	58	1348240055	1260642.50000	10648527.90000
AN2020AN3F0501	2020.09.23	2020	267	9	46	58	1348240056	1260642.20000	10648527.97000
AN2020AN3F0501	2020.09.23	2020	267	9	46	58	1348240057	1260641.91000	10648528.04000
AN2020AN3F0501	2020.09.23	2020	267	9	46	58	1348240058	1260641.62000	10648528.12000
AN2020AN3F0501	2020.09.23	2020	267	9	46	58	1348240059	1260641.33000	10648528.19000
AN2020AN3F0501	2020.09.23	2020	267	9	46	58	1348240060	1260641.04000	10648528.27000
AN2020AN3F0501	2020.09.23	2020	267	9	46	58	1348240061	1260640.75000	10648528.34000
