NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720001	1251851.73000	10655026.30000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720002	1251851.89000	10655026.00000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720003	1251852.05000	10655025.70000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720004	1251852.21000	10655025.40000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720005	1251852.37000	10655025.10000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720006	1251852.53000	10655024.81000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720007	1251852.69000	10655024.51000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720008	1251852.86000	10655024.21000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720009	1251853.02000	10655023.91000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720010	1251853.18000	10655023.62000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720011	1251853.34000	10655023.32000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720012	1251853.50000	10655023.02000
AN2020AN3F0408	2020.09.23	2020	267	14	33	28	1359720013	1251853.66000	10655022.72000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720014	1251853.83000	10655022.43000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720015	1251853.95000	10655022.19000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720016	1251854.08000	10655021.96000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720017	1251854.20000	10655021.73000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720018	1251854.33000	10655021.50000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720019	1251854.46000	10655021.27000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720020	1251854.58000	10655021.04000
AN2020AN3F0408	2020.09.23	2020	267	14	33	30	1359720021	1251854.71000	10655020.81000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720022	1251854.84000	10655020.58000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720023	1251854.95000	10655020.36000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720024	1251855.06000	10655020.15000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720025	1251855.18000	10655019.94000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720026	1251855.29000	10655019.73000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720027	1251855.41000	10655019.52000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720028	1251855.52000	10655019.31000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720029	1251855.64000	10655019.10000
AN2020AN3F0408	2020.09.23	2020	267	14	33	31	1359720030	1251855.75000	10655018.89000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720031	1251855.87000	10655018.68000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720032	1251856.00000	10655018.43000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720033	1251856.13000	10655018.18000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720034	1251856.27000	10655017.93000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720035	1251856.40000	10655017.68000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720036	1251856.53000	10655017.44000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720037	1251856.67000	10655017.19000
AN2020AN3F0408	2020.09.23	2020	267	14	33	32	1359720038	1251856.80000	10655016.94000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720039	1251856.94000	10655016.69000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720040	1251857.06000	10655016.48000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720041	1251857.18000	10655016.26000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720042	1251857.30000	10655016.04000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720043	1251857.42000	10655015.82000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720044	1251857.54000	10655015.60000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720045	1251857.66000	10655015.38000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720046	1251857.78000	10655015.16000
AN2020AN3F0408	2020.09.23	2020	267	14	33	33	1359720047	1251857.90000	10655014.94000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720048	1251858.02000	10655014.73000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720049	1251858.14000	10655014.49000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720050	1251858.27000	10655014.25000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720051	1251858.40000	10655014.01000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720052	1251858.53000	10655013.77000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720053	1251858.66000	10655013.53000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720054	1251858.79000	10655013.29000
AN2020AN3F0408	2020.09.23	2020	267	14	33	34	1359720055	1251858.92000	10655013.05000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720056	1251859.06000	10655012.82000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720057	1251859.17000	10655012.61000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720058	1251859.28000	10655012.40000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720059	1251859.39000	10655012.19000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720060	1251859.50000	10655011.98000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720061	1251859.61000	10655011.78000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720062	1251859.72000	10655011.57000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720063	1251859.83000	10655011.36000
AN2020AN3F0408	2020.09.23	2020	267	14	33	35	1359720064	1251859.94000	10655011.15000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720065	1251860.06000	10655010.94000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720066	1251860.18000	10655010.71000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720067	1251860.31000	10655010.47000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720068	1251860.43000	10655010.23000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720069	1251860.56000	10655009.99000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720070	1251860.68000	10655009.76000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720071	1251860.81000	10655009.52000
AN2020AN3F0408	2020.09.23	2020	267	14	33	36	1359720072	1251860.93000	10655009.28000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720073	1251861.06000	10655009.05000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720074	1251861.18000	10655008.80000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720075	1251861.31000	10655008.56000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720076	1251861.44000	10655008.32000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720077	1251861.56000	10655008.08000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720078	1251861.69000	10655007.83000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720079	1251861.82000	10655007.59000
AN2020AN3F0408	2020.09.23	2020	267	14	33	37	1359720080	1251861.95000	10655007.35000
AN2020AN3F0408	2020.09.23	2020	267	14	33	38	1359720081	1251862.08000	10655007.11000
AN2020AN3F0408	2020.09.23	2020	267	14	33	38	1359720082	1251862.19000	10655006.89000
AN2020AN3F0408	2020.09.23	2020	267	14	33	38	1359720083	1251862.31000	10655006.67000
AN2020AN3F0408	2020.09.23	2020	267	14	33	38	1359720084	1251862.43000	10655006.45000
AN2020AN3F0408	2020.09.23	2020	267	14	33	38	1359720085	1251862.55000	10655006.23000
AN2020AN3F0408	2020.09.23	2020	267	14	33	38	1359720086	1251862.66000	10655006.01000
