NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640001	1252305.47000	10650598.59000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640002	1252304.99000	10650598.70000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640003	1252304.51000	10650598.81000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640004	1252304.03000	10650598.92000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640005	1252303.55000	10650599.03000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640006	1252303.08000	10650599.14000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640007	1252302.60000	10650599.25000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640008	1252302.12000	10650599.36000
AN2020AN3F0501	2020.09.23	2020	267	10	46	51	1350640009	1252301.64000	10650599.47000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640010	1252301.17000	10650599.59000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640011	1252300.90000	10650599.65000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640012	1252300.64000	10650599.72000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640013	1252300.38000	10650599.79000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640014	1252300.12000	10650599.86000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640015	1252299.86000	10650599.92000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640016	1252299.60000	10650599.99000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640017	1252299.34000	10650600.06000
AN2020AN3F0501	2020.09.23	2020	267	10	46	53	1350640018	1252299.08000	10650600.13000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640019	1252298.83000	10650600.19000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640020	1252298.56000	10650600.27000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640021	1252298.30000	10650600.34000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640022	1252298.03000	10650600.41000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640023	1252297.77000	10650600.48000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640024	1252297.51000	10650600.55000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640025	1252297.24000	10650600.62000
AN2020AN3F0501	2020.09.23	2020	267	10	46	54	1350640026	1252296.98000	10650600.69000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640027	1252296.72000	10650600.77000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640028	1252296.42000	10650600.84000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640029	1252296.13000	10650600.91000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640030	1252295.84000	10650600.98000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640031	1252295.55000	10650601.05000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640032	1252295.26000	10650601.12000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640033	1252294.97000	10650601.19000
AN2020AN3F0501	2020.09.23	2020	267	10	46	55	1350640034	1252294.68000	10650601.26000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640035	1252294.38000	10650601.34000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640036	1252294.18000	10650601.38000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640037	1252293.98000	10650601.42000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640038	1252293.78000	10650601.47000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640039	1252293.58000	10650601.51000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640040	1252293.38000	10650601.56000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640041	1252293.18000	10650601.60000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640042	1252292.98000	10650601.65000
AN2020AN3F0501	2020.09.23	2020	267	10	46	56	1350640043	1252292.78000	10650601.69000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640044	1252292.58000	10650601.74000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640045	1252292.27000	10650601.81000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640046	1252291.97000	10650601.88000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640047	1252291.67000	10650601.96000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640048	1252291.37000	10650602.03000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640049	1252291.06000	10650602.10000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640050	1252290.76000	10650602.18000
AN2020AN3F0501	2020.09.23	2020	267	10	46	57	1350640051	1252290.46000	10650602.25000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640052	1252290.15000	10650602.33000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640053	1252289.88000	10650602.40000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640054	1252289.61000	10650602.47000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640055	1252289.34000	10650602.55000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640056	1252289.07000	10650602.62000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640057	1252288.79000	10650602.69000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640058	1252288.52000	10650602.77000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640059	1252288.25000	10650602.84000
AN2020AN3F0501	2020.09.23	2020	267	10	46	58	1350640060	1252287.98000	10650602.91000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640061	1252287.71000	10650602.99000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640062	1252287.42000	10650603.06000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640063	1252287.14000	10650603.14000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640064	1252286.85000	10650603.21000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640065	1252286.57000	10650603.29000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640066	1252286.28000	10650603.37000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640067	1252286.00000	10650603.44000
AN2020AN3F0501	2020.09.23	2020	267	10	46	59	1350640068	1252285.71000	10650603.52000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640069	1252285.43000	10650603.60000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640070	1252285.19000	10650603.65000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640071	1252284.96000	10650603.70000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640072	1252284.72000	10650603.76000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640073	1252284.49000	10650603.81000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640074	1252284.25000	10650603.87000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640075	1252284.02000	10650603.92000
AN2020AN3F0501	2020.09.23	2020	267	10	47	0	1350640076	1252283.78000	10650603.98000
AN2020AN3F0501	2020.09.23	2020	267	10	47	1	1350640077	1252283.55000	10650604.03000
AN2020AN3F0501	2020.09.23	2020	267	10	47	1	1350640078	1252283.30000	10650604.09000
