NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560001	1255084.54000	10645121.08000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560002	1255084.80000	10645121.32000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560003	1255085.07000	10645121.56000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560004	1255085.34000	10645121.80000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560005	1255085.61000	10645122.04000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560006	1255085.87000	10645122.29000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560007	1255086.14000	10645122.53000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560008	1255086.41000	10645122.77000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560009	1255086.68000	10645123.01000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560010	1255086.94000	10645123.26000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560011	1255087.21000	10645123.50000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560012	1255087.48000	10645123.74000
AN2020AN3F0309	2020.09.23	2020	267	16	34	13	1364560013	1255087.75000	10645123.98000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560014	1255088.02000	10645124.23000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560015	1255088.20000	10645124.40000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560016	1255088.38000	10645124.58000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560017	1255088.57000	10645124.75000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560018	1255088.75000	10645124.93000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560019	1255088.93000	10645125.10000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560020	1255089.12000	10645125.28000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560021	1255089.30000	10645125.45000
AN2020AN3F0309	2020.09.23	2020	267	16	34	15	1364560022	1255089.48000	10645125.63000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560023	1255089.67000	10645125.81000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560024	1255089.85000	10645125.98000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560025	1255090.04000	10645126.16000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560026	1255090.22000	10645126.34000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560027	1255090.41000	10645126.52000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560028	1255090.59000	10645126.70000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560029	1255090.78000	10645126.88000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560030	1255090.96000	10645127.06000
AN2020AN3F0309	2020.09.23	2020	267	16	34	16	1364560031	1255091.15000	10645127.24000
AN2020AN3F0309	2020.09.23	2020	267	16	34	17	1364560032	1255091.34000	10645127.42000
AN2020AN3F0309	2020.09.23	2020	267	16	34	17	1364560033	1255091.53000	10645127.60000
AN2020AN3F0309	2020.09.23	2020	267	16	34	17	1364560034	1255091.73000	10645127.78000
AN2020AN3F0309	2020.09.23	2020	267	16	34	17	1364560035	1255091.92000	10645127.97000
AN2020AN3F0309	2020.09.23	2020	267	16	34	17	1364560036	1255092.12000	10645128.15000
AN2020AN3F0309	2020.09.23	2020	267	16	34	17	1364560037	1255092.31000	10645128.34000
