NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800001	1258302.58000	10654276.44000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800002	1258302.39000	10654276.19000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800003	1258302.21000	10654275.94000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800004	1258302.03000	10654275.69000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800005	1258301.85000	10654275.44000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800006	1258301.67000	10654275.19000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800007	1258301.49000	10654274.94000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800008	1258301.31000	10654274.69000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800009	1258301.13000	10654274.45000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800010	1258300.95000	10654274.20000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800011	1258300.77000	10654273.95000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800012	1258300.59000	10654273.70000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800013	1258300.41000	10654273.45000
AN2020AN3F0210	2020.09.23	2020	267	18	45	27	1369800014	1258300.23000	10654273.20000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800015	1258300.05000	10654272.96000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800016	1258299.88000	10654272.74000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800017	1258299.71000	10654272.52000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800018	1258299.54000	10654272.30000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800019	1258299.37000	10654272.08000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800020	1258299.20000	10654271.86000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800021	1258299.03000	10654271.64000
AN2020AN3F0210	2020.09.23	2020	267	18	45	29	1369800022	1258298.86000	10654271.42000
