YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	284	21	48	41	628320001	623754.06000	10660725.92000
2020	284	21	48	41	628320002	623754.52000	10660725.94000
2020	284	21	48	41	628320003	623754.99000	10660725.97000
2020	284	21	48	41	628320004	623755.45000	10660726.00000
2020	284	21	48	41	628320005	623755.92000	10660726.03000
2020	284	21	48	41	628320006	623756.38000	10660726.06000
2020	284	21	48	41	628320007	623756.85000	10660726.09000
2020	284	21	48	41	628320008	623757.31000	10660726.12000
2020	284	21	48	41	628320009	623757.78000	10660726.15000
2020	284	21	48	41	628320010	623758.24000	10660726.18000
2020	284	21	48	41	628320011	623758.71000	10660726.21000
2020	284	21	48	43	628320012	623759.18000	10660726.25000
2020	284	21	48	43	628320013	623759.69000	10660726.28000
2020	284	21	48	43	628320014	623760.20000	10660726.32000
2020	284	21	48	43	628320015	623760.71000	10660726.35000
2020	284	21	48	43	628320016	623761.22000	10660726.39000
2020	284	21	48	44	628320017	623761.74000	10660726.43000
2020	284	21	48	44	628320018	623762.13000	10660726.45000
2020	284	21	48	44	628320019	623762.53000	10660726.48000
2020	284	21	48	44	628320020	623762.92000	10660726.51000
2020	284	21	48	44	628320021	623763.32000	10660726.53000
2020	284	21	48	44	628320022	623763.71000	10660726.56000
2020	284	21	48	45	628320023	623764.11000	10660726.59000
2020	284	21	48	45	628320024	623764.56000	10660726.63000
2020	284	21	48	45	628320025	623765.01000	10660726.67000
2020	284	21	48	45	628320026	623765.46000	10660726.72000
2020	284	21	48	45	628320027	623765.91000	10660726.76000
2020	284	21	48	46	628320028	623766.37000	10660726.81000
2020	284	21	48	46	628320029	623766.76000	10660726.85000
2020	284	21	48	46	628320030	623767.16000	10660726.90000
2020	284	21	48	46	628320031	623767.55000	10660726.95000
2020	284	21	48	46	628320032	623767.95000	10660726.99000
2020	284	21	48	46	628320033	623768.34000	10660727.04000
2020	284	21	48	47	628320034	623768.74000	10660727.09000
2020	284	21	48	47	628320035	623769.24000	10660727.13000
2020	284	21	48	47	628320036	623769.74000	10660727.18000
2020	284	21	48	47	628320037	623770.24000	10660727.22000
2020	284	21	48	47	628320038	623770.74000	10660727.27000
2020	284	21	48	48	628320039	623771.25000	10660727.32000
2020	284	21	48	48	628320040	623771.77000	10660727.34000
2020	284	21	48	48	628320041	623772.30000	10660727.36000
2020	284	21	48	48	628320042	623772.83000	10660727.37000
2020	284	21	48	48	628320043	623773.36000	10660727.39000
2020	284	21	48	49	628320044	623773.89000	10660727.42000
2020	284	21	48	49	628320045	623774.32000	10660727.43000
2020	284	21	48	49	628320046	623774.75000	10660727.44000
2020	284	21	48	49	628320047	623775.19000	10660727.45000
2020	284	21	48	49	628320048	623775.62000	10660727.46000
2020	284	21	48	49	628320049	623776.05000	10660727.47000
2020	284	21	48	50	628320050	623776.49000	10660727.49000
2020	284	21	48	50	628320051	623776.98000	10660727.52000
2020	284	21	48	50	628320052	623777.47000	10660727.56000
2020	284	21	48	50	628320053	623777.97000	10660727.59000
2020	284	21	48	50	628320054	623778.46000	10660727.63000
2020	284	21	48	51	628320055	623778.96000	10660727.67000
