YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	285	17	43	22	676120001	634903.17000	10671396.94000
2020	285	17	43	22	676120002	634903.59000	10671397.19000
2020	285	17	43	22	676120003	634904.01000	10671397.45000
2020	285	17	43	22	676120004	634904.43000	10671397.71000
2020	285	17	43	22	676120005	634904.85000	10671397.97000
2020	285	17	43	22	676120006	634905.27000	10671398.23000
2020	285	17	43	22	676120007	634905.69000	10671398.49000
2020	285	17	43	22	676120008	634906.11000	10671398.75000
2020	285	17	43	22	676120009	634906.53000	10671399.01000
2020	285	17	43	24	676120010	634906.94000	10671399.27000
2020	285	17	43	24	676120011	634907.34000	10671399.54000
2020	285	17	43	24	676120012	634907.74000	10671399.80000
2020	285	17	43	24	676120013	634908.14000	10671400.06000
2020	285	17	43	24	676120014	634908.54000	10671400.32000
2020	285	17	43	25	676120015	634908.93000	10671400.59000
2020	285	17	43	25	676120016	634909.36000	10671400.87000
2020	285	17	43	25	676120017	634909.78000	10671401.15000
2020	285	17	43	25	676120018	634910.20000	10671401.43000
2020	285	17	43	25	676120019	634910.62000	10671401.71000
2020	285	17	43	26	676120020	634911.04000	10671402.00000
2020	285	17	43	26	676120021	634911.44000	10671402.27000
2020	285	17	43	26	676120022	634911.84000	10671402.54000
2020	285	17	43	26	676120023	634912.25000	10671402.81000
2020	285	17	43	26	676120024	634912.65000	10671403.08000
2020	285	17	43	27	676120025	634913.06000	10671403.36000
2020	285	17	43	27	676120026	634913.42000	10671403.59000
2020	285	17	43	27	676120027	634913.79000	10671403.83000
2020	285	17	43	27	676120028	634914.16000	10671404.06000
2020	285	17	43	27	676120029	634914.53000	10671404.30000
2020	285	17	43	28	676120030	634914.90000	10671404.53000
2020	285	17	43	28	676120031	634915.26000	10671404.77000
2020	285	17	43	28	676120032	634915.62000	10671405.00000
2020	285	17	43	28	676120033	634915.98000	10671405.23000
2020	285	17	43	28	676120034	634916.34000	10671405.46000
2020	285	17	43	29	676120035	634916.71000	10671405.69000
2020	285	17	43	29	676120036	634917.10000	10671405.97000
2020	285	17	43	29	676120037	634917.50000	10671406.24000
2020	285	17	43	29	676120038	634917.90000	10671406.52000
2020	285	17	43	29	676120039	634918.30000	10671406.79000
2020	285	17	43	30	676120040	634918.69000	10671407.07000
2020	285	17	43	30	676120041	634919.14000	10671407.36000
2020	285	17	43	30	676120042	634919.59000	10671407.66000
2020	285	17	43	30	676120043	634920.03000	10671407.96000
2020	285	17	43	30	676120044	634920.48000	10671408.26000
2020	285	17	43	31	676120045	634920.93000	10671408.56000
2020	285	17	43	31	676120046	634921.36000	10671408.82000
2020	285	17	43	31	676120047	634921.80000	10671409.09000
2020	285	17	43	31	676120048	634922.24000	10671409.35000
2020	285	17	43	31	676120049	634922.68000	10671409.62000
2020	285	17	43	32	676120050	634923.12000	10671409.89000
2020	285	17	43	32	676120051	634923.50000	10671410.12000
2020	285	17	43	32	676120052	634923.88000	10671410.35000
2020	285	17	43	32	676120053	634924.26000	10671410.58000
2020	285	17	43	32	676120054	634924.64000	10671410.81000
2020	285	17	43	33	676120055	634925.02000	10671411.03000
2020	285	17	43	33	676120056	634925.37000	10671411.26000
2020	285	17	43	33	676120057	634925.72000	10671411.49000
2020	285	17	43	33	676120058	634926.08000	10671411.72000
2020	285	17	43	33	676120059	634926.43000	10671411.95000
2020	285	17	43	34	676120060	634926.79000	10671412.18000
2020	285	17	43	34	676120061	634927.16000	10671412.42000
2020	285	17	43	34	676120062	634927.54000	10671412.66000
2020	285	17	43	34	676120063	634927.92000	10671412.91000
2020	285	17	43	34	676120064	634928.30000	10671413.15000
2020	285	17	43	35	676120065	634928.68000	10671413.40000
2020	285	17	43	35	676120066	634929.09000	10671413.66000
2020	285	17	43	35	676120067	634929.51000	10671413.93000
2020	285	17	43	35	676120068	634929.92000	10671414.19000
2020	285	17	43	35	676120069	634930.34000	10671414.46000
2020	285	17	43	36	676120070	634930.76000	10671414.73000
2020	285	17	43	36	676120071	634931.17000	10671415.00000
2020	285	17	43	36	676120072	634931.58000	10671415.28000
2020	285	17	43	36	676120073	634932.00000	10671415.55000
2020	285	17	43	36	676120074	634932.41000	10671415.83000
2020	285	17	43	37	676120075	634932.82000	10671416.11000
2020	285	17	43	37	676120076	634933.22000	10671416.36000
2020	285	17	43	37	676120077	634933.61000	10671416.62000
2020	285	17	43	37	676120078	634934.01000	10671416.88000
2020	285	17	43	37	676120079	634934.40000	10671417.14000
2020	285	17	43	38	676120080	634934.80000	10671417.41000
2020	285	17	43	38	676120081	634935.17000	10671417.66000
2020	285	17	43	38	676120082	634935.55000	10671417.91000
2020	285	17	43	38	676120083	634935.93000	10671418.16000
2020	285	17	43	38	676120084	634936.31000	10671418.41000
2020	285	17	43	39	676120085	634936.68000	10671418.67000
2020	285	17	43	39	676120086	634937.06000	10671418.91000
2020	285	17	43	39	676120087	634937.44000	10671419.16000
2020	285	17	43	39	676120088	634937.82000	10671419.41000
2020	285	17	43	39	676120089	634938.21000	10671419.66000
2020	285	17	43	40	676120090	634938.59000	10671419.91000
2020	285	17	43	40	676120091	634938.98000	10671420.16000
2020	285	17	43	40	676120092	634939.38000	10671420.42000
2020	285	17	43	40	676120093	634939.77000	10671420.67000
2020	285	17	43	40	676120094	634940.17000	10671420.93000
2020	285	17	43	41	676120095	634940.56000	10671421.19000
2020	285	17	43	41	676120096	634940.98000	10671421.43000
2020	285	17	43	41	676120097	634941.39000	10671421.68000
2020	285	17	43	41	676120098	634941.80000	10671421.93000
2020	285	17	43	41	676120099	634942.21000	10671422.18000
2020	285	17	43	42	676120100	634942.63000	10671422.43000
2020	285	17	43	42	676120101	634943.03000	10671422.67000
2020	285	17	43	42	676120102	634943.44000	10671422.92000
2020	285	17	43	42	676120103	634943.85000	10671423.17000
2020	285	17	43	42	676120104	634944.26000	10671423.42000
2020	285	17	43	43	676120105	634944.67000	10671423.67000
2020	285	17	43	43	676120106	634945.05000	10671423.92000
2020	285	17	43	43	676120107	634945.44000	10671424.18000
2020	285	17	43	43	676120108	634945.83000	10671424.44000
2020	285	17	43	43	676120109	634946.22000	10671424.70000
2020	285	17	43	44	676120110	634946.61000	10671424.96000
2020	285	17	43	44	676120111	634946.98000	10671425.21000
2020	285	17	43	44	676120112	634947.36000	10671425.46000
2020	285	17	43	44	676120113	634947.74000	10671425.71000
2020	285	17	43	44	676120114	634948.12000	10671425.96000
2020	285	17	43	45	676120115	634948.50000	10671426.21000
2020	285	17	43	45	676120116	634948.87000	10671426.44000
2020	285	17	43	45	676120117	634949.25000	10671426.68000
2020	285	17	43	45	676120118	634949.63000	10671426.92000
2020	285	17	43	45	676120119	634950.01000	10671427.16000
2020	285	17	43	46	676120120	634950.39000	10671427.40000
2020	285	17	43	46	676120121	634950.77000	10671427.64000
2020	285	17	43	46	676120122	634951.15000	10671427.88000
2020	285	17	43	46	676120123	634951.53000	10671428.12000
2020	285	17	43	46	676120124	634951.91000	10671428.36000
2020	285	17	43	47	676120125	634952.30000	10671428.60000
2020	285	17	43	47	676120126	634952.69000	10671428.85000
2020	285	17	43	47	676120127	634953.09000	10671429.11000
2020	285	17	43	47	676120128	634953.48000	10671429.36000
2020	285	17	43	47	676120129	634953.88000	10671429.62000
2020	285	17	43	48	676120130	634954.28000	10671429.88000
2020	285	17	43	48	676120131	634954.80000	10671430.21000
2020	285	17	43	48	676120132	634955.32000	10671430.54000
2020	285	17	43	48	676120133	634955.84000	10671430.87000
2020	285	17	43	49	676120134	634956.37000	10671431.21000
2020	285	17	43	49	676120135	634956.78000	10671431.46000
2020	285	17	43	49	676120136	634957.20000	10671431.71000
2020	285	17	43	49	676120137	634957.61000	10671431.96000
2020	285	17	43	49	676120138	634958.03000	10671432.21000
2020	285	17	43	50	676120139	634958.44000	10671432.46000
2020	285	17	43	50	676120140	634958.83000	10671432.69000
2020	285	17	43	50	676120141	634959.22000	10671432.92000
2020	285	17	43	50	676120142	634959.60000	10671433.15000
2020	285	17	43	50	676120143	634959.99000	10671433.38000
2020	285	17	43	51	676120144	634960.38000	10671433.61000
2020	285	17	43	51	676120145	634960.74000	10671433.84000
2020	285	17	43	51	676120146	634961.10000	10671434.08000
2020	285	17	43	51	676120147	634961.46000	10671434.31000
2020	285	17	43	51	676120148	634961.82000	10671434.55000
2020	285	17	43	52	676120149	634962.18000	10671434.78000
2020	285	17	43	52	676120150	634962.56000	10671435.04000
2020	285	17	43	52	676120151	634962.93000	10671435.29000
2020	285	17	43	52	676120152	634963.31000	10671435.54000
2020	285	17	43	52	676120153	634963.68000	10671435.79000
2020	285	17	43	53	676120154	634964.06000	10671436.05000
2020	285	17	43	53	676120155	634964.45000	10671436.30000
2020	285	17	43	53	676120156	634964.85000	10671436.56000
2020	285	17	43	53	676120157	634965.25000	10671436.81000
2020	285	17	43	53	676120158	634965.65000	10671437.07000
2020	285	17	43	54	676120159	634966.05000	10671437.33000
2020	285	17	43	54	676120160	634966.45000	10671437.57000
2020	285	17	43	54	676120161	634966.85000	10671437.81000
2020	285	17	43	54	676120162	634967.26000	10671438.06000
2020	285	17	43	54	676120163	634967.66000	10671438.30000
2020	285	17	43	55	676120164	634968.06000	10671438.55000
2020	285	17	43	55	676120165	634968.46000	10671438.79000
