YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	285	2	55	7	640600001	615997.12000	10665519.52000
2020	285	2	55	7	640600002	615996.33000	10665519.33000
2020	285	2	55	7	640600003	615995.54000	10665519.14000
2020	285	2	55	7	640600004	615994.76000	10665518.96000
2020	285	2	55	7	640600005	615993.97000	10665518.77000
2020	285	2	55	7	640600006	615993.19000	10665518.59000
2020	285	2	55	9	640600007	615992.41000	10665518.41000
2020	285	2	55	9	640600008	615991.62000	10665518.27000
2020	285	2	55	9	640600009	615990.82000	10665518.14000
2020	285	2	55	10	640600010	615990.04000	10665518.02000
2020	285	2	55	10	640600011	615989.63000	10665517.95000
2020	285	2	55	10	640600012	615989.22000	10665517.88000
2020	285	2	55	10	640600013	615988.81000	10665517.81000
2020	285	2	55	10	640600014	615988.41000	10665517.74000
2020	285	2	55	10	640600015	615988.00000	10665517.67000
2020	285	2	55	11	640600016	615987.60000	10665517.61000
2020	285	2	55	11	640600017	615987.18000	10665517.51000
2020	285	2	55	11	640600018	615986.77000	10665517.42000
2020	285	2	55	11	640600019	615986.36000	10665517.33000
2020	285	2	55	11	640600020	615985.95000	10665517.24000
2020	285	2	55	11	640600021	615985.54000	10665517.15000
2020	285	2	55	12	640600022	615985.13000	10665517.06000
2020	285	2	55	12	640600023	615984.74000	10665516.94000
2020	285	2	55	12	640600024	615984.35000	10665516.83000
2020	285	2	55	12	640600025	615983.96000	10665516.72000
2020	285	2	55	12	640600026	615983.56000	10665516.60000
2020	285	2	55	12	640600027	615983.17000	10665516.49000
2020	285	2	55	13	640600028	615982.79000	10665516.38000
2020	285	2	55	13	640600029	615982.42000	10665516.28000
2020	285	2	55	13	640600030	615982.06000	10665516.18000
2020	285	2	55	13	640600031	615981.70000	10665516.08000
2020	285	2	55	13	640600032	615981.33000	10665515.98000
2020	285	2	55	13	640600033	615980.97000	10665515.88000
2020	285	2	55	14	640600034	615980.61000	10665515.78000
2020	285	2	55	14	640600035	615980.15000	10665515.69000
2020	285	2	55	14	640600036	615979.70000	10665515.59000
2020	285	2	55	14	640600037	615979.25000	10665515.49000
