YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	283	15	15	40	555000001	631816.25000	10629361.69000
2020	283	15	15	40	555000002	631815.80000	10629362.29000
2020	283	15	15	40	555000003	631815.36000	10629362.89000
2020	283	15	15	40	555000004	631814.92000	10629363.50000
2020	283	15	15	40	555000005	631814.48000	10629364.10000
2020	283	15	15	40	555000006	631814.04000	10629364.71000
2020	283	15	15	40	555000007	631813.60000	10629365.31000
2020	283	15	15	41	555000008	631813.16000	10629365.92000
2020	283	15	15	41	555000009	631812.87000	10629366.26000
2020	283	15	15	41	555000010	631812.58000	10629366.61000
2020	283	15	15	41	555000011	631812.29000	10629366.96000
2020	283	15	15	41	555000012	631812.00000	10629367.30000
2020	283	15	15	41	555000013	631811.71000	10629367.65000
2020	283	15	15	43	555000014	631811.43000	10629368.00000
2020	283	15	15	43	555000015	631811.09000	10629368.36000
2020	283	15	15	43	555000016	631810.75000	10629368.72000
2020	283	15	15	43	555000017	631810.42000	10629369.08000
2020	283	15	15	43	555000018	631810.08000	10629369.44000
2020	283	15	15	44	555000019	631809.75000	10629369.81000
2020	283	15	15	44	555000020	631809.50000	10629370.10000
2020	283	15	15	44	555000021	631809.26000	10629370.39000
2020	283	15	15	44	555000022	631809.01000	10629370.69000
2020	283	15	15	44	555000023	631808.77000	10629370.98000
2020	283	15	15	44	555000024	631808.52000	10629371.27000
2020	283	15	15	45	555000025	631808.28000	10629371.57000
2020	283	15	15	45	555000026	631808.05000	10629371.88000
2020	283	15	15	45	555000027	631807.82000	10629372.20000
2020	283	15	15	45	555000028	631807.59000	10629372.52000
2020	283	15	15	45	555000029	631807.36000	10629372.83000
2020	283	15	15	45	555000030	631807.13000	10629373.15000
2020	283	15	15	46	555000031	631806.91000	10629373.47000
2020	283	15	15	46	555000032	631806.61000	10629373.85000
2020	283	15	15	46	555000033	631806.31000	10629374.24000
2020	283	15	15	46	555000034	631806.02000	10629374.63000
2020	283	15	15	46	555000035	631805.72000	10629375.02000
2020	283	15	15	47	555000036	631805.43000	10629375.41000
2020	283	15	15	47	555000037	631805.18000	10629375.71000
2020	283	15	15	47	555000038	631804.93000	10629376.02000
2020	283	15	15	47	555000039	631804.68000	10629376.33000
2020	283	15	15	47	555000040	631804.43000	10629376.63000
2020	283	15	15	47	555000041	631804.18000	10629376.94000
2020	283	15	15	48	555000042	631803.93000	10629377.25000
2020	283	15	15	48	555000043	631803.64000	10629377.61000
2020	283	15	15	48	555000044	631803.35000	10629377.98000
2020	283	15	15	48	555000045	631803.06000	10629378.34000
2020	283	15	15	48	555000046	631802.77000	10629378.71000
2020	283	15	15	49	555000047	631802.48000	10629379.08000
