YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	283	13	14	21	550160001	642925.02000	10615503.03000
2020	283	13	14	21	550160002	642924.34000	10615503.52000
2020	283	13	14	21	550160003	642923.66000	10615504.00000
2020	283	13	14	21	550160004	642922.99000	10615504.48000
2020	283	13	14	21	550160005	642922.31000	10615504.96000
2020	283	13	14	21	550160006	642921.64000	10615505.45000
2020	283	13	14	21	550160007	642920.96000	10615505.93000
2020	283	13	14	21	550160008	642920.29000	10615506.41000
2020	283	13	14	21	550160009	642919.61000	10615506.89000
2020	283	13	14	24	550160010	642918.93000	10615507.38000
2020	283	13	14	24	550160011	642918.57000	10615507.64000
2020	283	13	14	24	550160012	642918.21000	10615507.90000
2020	283	13	14	24	550160013	642917.85000	10615508.16000
2020	283	13	14	24	550160014	642917.48000	10615508.42000
2020	283	13	14	24	550160015	642917.12000	10615508.68000
2020	283	13	14	25	550160016	642916.76000	10615508.94000
2020	283	13	14	25	550160017	642916.42000	10615509.17000
2020	283	13	14	25	550160018	642916.09000	10615509.40000
2020	283	13	14	25	550160019	642915.76000	10615509.64000
2020	283	13	14	25	550160020	642915.43000	10615509.87000
2020	283	13	14	25	550160021	642915.10000	10615510.11000
2020	283	13	14	26	550160022	642914.77000	10615510.35000
2020	283	13	14	26	550160023	642914.45000	10615510.56000
2020	283	13	14	26	550160024	642914.13000	10615510.77000
2020	283	13	14	26	550160025	642913.81000	10615510.99000
2020	283	13	14	26	550160026	642913.49000	10615511.20000
2020	283	13	14	26	550160027	642913.17000	10615511.42000
2020	283	13	14	27	550160028	642912.86000	10615511.64000
2020	283	13	14	27	550160029	642912.51000	10615511.87000
2020	283	13	14	27	550160030	642912.16000	10615512.10000
2020	283	13	14	27	550160031	642911.81000	10615512.33000
2020	283	13	14	27	550160032	642911.47000	10615512.56000
2020	283	13	14	27	550160033	642911.12000	10615512.79000
2020	283	13	14	28	550160034	642910.78000	10615513.02000
2020	283	13	14	28	550160035	642910.32000	10615513.33000
2020	283	13	14	28	550160036	642909.87000	10615513.63000
2020	283	13	14	28	550160037	642909.42000	10615513.93000
2020	283	13	14	28	550160038	642908.97000	10615514.23000
2020	283	13	14	29	550160039	642908.52000	10615514.52000
2020	283	13	14	29	550160040	642908.15000	10615514.78000
2020	283	13	14	29	550160041	642907.78000	10615515.03000
2020	283	13	14	29	550160042	642907.41000	10615515.28000
2020	283	13	14	29	550160043	642907.04000	10615515.53000
2020	283	13	14	29	550160044	642906.67000	10615515.78000
2020	283	13	14	30	550160045	642906.31000	10615516.03000
2020	283	13	14	30	550160046	642905.97000	10615516.28000
2020	283	13	14	30	550160047	642905.63000	10615516.52000
2020	283	13	14	30	550160048	642905.29000	10615516.76000
2020	283	13	14	30	550160049	642904.95000	10615517.00000
2020	283	13	14	30	550160050	642904.61000	10615517.24000
2020	283	13	14	31	550160051	642904.27000	10615517.49000
2020	283	13	14	31	550160052	642903.87000	10615517.78000
2020	283	13	14	31	550160053	642903.47000	10615518.08000
2020	283	13	14	31	550160054	642903.07000	10615518.38000
2020	283	13	14	31	550160055	642902.67000	10615518.68000
2020	283	13	14	32	550160056	642902.28000	10615518.98000
2020	283	13	14	32	550160057	642901.93000	10615519.22000
2020	283	13	14	32	550160058	642901.58000	10615519.46000
2020	283	13	14	32	550160059	642901.23000	10615519.70000
2020	283	13	14	32	550160060	642900.88000	10615519.94000
2020	283	13	14	32	550160061	642900.53000	10615520.18000
2020	283	13	14	33	550160062	642900.18000	10615520.43000
2020	283	13	14	33	550160063	642899.84000	10615520.65000
2020	283	13	14	33	550160064	642899.50000	10615520.87000
2020	283	13	14	33	550160065	642899.16000	10615521.10000
2020	283	13	14	33	550160066	642898.82000	10615521.32000
2020	283	13	14	33	550160067	642898.48000	10615521.55000
2020	283	13	14	34	550160068	642898.14000	10615521.77000
2020	283	13	14	34	550160069	642897.82000	10615521.98000
2020	283	13	14	34	550160070	642897.50000	10615522.19000
2020	283	13	14	34	550160071	642897.18000	10615522.41000
2020	283	13	14	34	550160072	642896.86000	10615522.62000
2020	283	13	14	34	550160073	642896.54000	10615522.83000
2020	283	13	14	35	550160074	642896.23000	10615523.03000
2020	283	13	14	35	550160075	642895.89000	10615523.27000
2020	283	13	14	35	550160076	642895.55000	10615523.52000
2020	283	13	14	35	550160077	642895.21000	10615523.76000
2020	283	13	14	35	550160078	642894.87000	10615524.00000
2020	283	13	14	35	550160079	642894.53000	10615524.24000
2020	283	13	14	36	550160080	642894.19000	10615524.48000
2020	283	13	14	36	550160081	642893.87000	10615524.71000
2020	283	13	14	36	550160082	642893.55000	10615524.94000
2020	283	13	14	36	550160083	642893.22000	10615525.17000
2020	283	13	14	36	550160084	642892.90000	10615525.40000
2020	283	13	14	36	550160085	642892.58000	10615525.63000
2020	283	13	14	37	550160086	642892.26000	10615525.86000
2020	283	13	14	37	550160087	642891.87000	10615526.13000
2020	283	13	14	37	550160088	642891.49000	10615526.41000
2020	283	13	14	37	550160089	642891.10000	10615526.69000
2020	283	13	14	37	550160090	642890.72000	10615526.97000
2020	283	13	14	37	550160091	642890.33000	10615527.25000
2020	283	13	14	38	550160092	642889.94000	10615527.53000
2020	283	13	14	38	550160093	642889.61000	10615527.79000
2020	283	13	14	38	550160094	642889.27000	10615528.05000
2020	283	13	14	38	550160095	642888.93000	10615528.30000
2020	283	13	14	38	550160096	642888.59000	10615528.56000
2020	283	13	14	38	550160097	642888.25000	10615528.81000
2020	283	13	14	39	550160098	642887.92000	10615529.07000
2020	283	13	14	39	550160099	642887.51000	10615529.37000
2020	283	13	14	39	550160100	642887.10000	10615529.67000
2020	283	13	14	39	550160101	642886.68000	10615529.98000
2020	283	13	14	39	550160102	642886.27000	10615530.28000
2020	283	13	14	40	550160103	642885.87000	10615530.59000
2020	283	13	14	40	550160104	642885.53000	10615530.81000
2020	283	13	14	40	550160105	642885.19000	10615531.04000
2020	283	13	14	40	550160106	642884.85000	10615531.27000
2020	283	13	14	40	550160107	642884.51000	10615531.50000
2020	283	13	14	40	550160108	642884.17000	10615531.73000
2020	283	13	14	41	550160109	642883.84000	10615531.96000
2020	283	13	14	41	550160110	642883.52000	10615532.18000
2020	283	13	14	41	550160111	642883.21000	10615532.40000
2020	283	13	14	41	550160112	642882.89000	10615532.62000
2020	283	13	14	41	550160113	642882.58000	10615532.84000
2020	283	13	14	41	550160114	642882.27000	10615533.06000
2020	283	13	14	42	550160115	642881.96000	10615533.28000
2020	283	13	14	42	550160116	642881.65000	10615533.53000
2020	283	13	14	42	550160117	642881.35000	10615533.77000
2020	283	13	14	42	550160118	642881.05000	10615534.01000
2020	283	13	14	42	550160119	642880.75000	10615534.25000
2020	283	13	14	42	550160120	642880.45000	10615534.49000
2020	283	13	14	43	550160121	642880.15000	10615534.74000
2020	283	13	14	43	550160122	642879.82000	10615535.01000
2020	283	13	14	43	550160123	642879.49000	10615535.28000
2020	283	13	14	43	550160124	642879.16000	10615535.55000
2020	283	13	14	43	550160125	642878.83000	10615535.82000
2020	283	13	14	43	550160126	642878.50000	10615536.09000
2020	283	13	14	44	550160127	642878.18000	10615536.36000
2020	283	13	14	44	550160128	642877.77000	10615536.68000
2020	283	13	14	44	550160129	642877.37000	10615536.99000
2020	283	13	14	44	550160130	642876.97000	10615537.31000
2020	283	13	14	44	550160131	642876.57000	10615537.62000
2020	283	13	14	44	550160132	642876.17000	10615537.94000
2020	283	13	14	45	550160133	642875.77000	10615538.26000
2020	283	13	14	45	550160134	642875.39000	10615538.53000
2020	283	13	14	45	550160135	642875.02000	10615538.80000
2020	283	13	14	45	550160136	642874.65000	10615539.08000
2020	283	13	14	45	550160137	642874.27000	10615539.35000
2020	283	13	14	45	550160138	642873.90000	10615539.62000
2020	283	13	14	46	550160139	642873.53000	10615539.90000
2020	283	13	14	46	550160140	642873.14000	10615540.18000
2020	283	13	14	46	550160141	642872.75000	10615540.46000
2020	283	13	14	46	550160142	642872.37000	10615540.74000
2020	283	13	14	46	550160143	642871.98000	10615541.02000
2020	283	13	14	47	550160144	642871.60000	10615541.31000
2020	283	13	14	47	550160145	642871.26000	10615541.55000
2020	283	13	14	47	550160146	642870.93000	10615541.80000
2020	283	13	14	47	550160147	642870.60000	10615542.04000
2020	283	13	14	47	550160148	642870.27000	10615542.29000
2020	283	13	14	47	550160149	642869.94000	10615542.54000
2020	283	13	14	48	550160150	642869.61000	10615542.78000
2020	283	13	14	48	550160151	642869.31000	10615543.01000
2020	283	13	14	48	550160152	642869.01000	10615543.23000
2020	283	13	14	48	550160153	642868.71000	10615543.46000
2020	283	13	14	48	550160154	642868.41000	10615543.68000
2020	283	13	14	48	550160155	642868.11000	10615543.91000
2020	283	13	14	49	550160156	642867.81000	10615544.14000
2020	283	13	14	49	550160157	642867.54000	10615544.36000
2020	283	13	14	49	550160158	642867.26000	10615544.59000
2020	283	13	14	49	550160159	642866.99000	10615544.82000
2020	283	13	14	49	550160160	642866.71000	10615545.05000
2020	283	13	14	49	550160161	642866.44000	10615545.28000
2020	283	13	14	50	550160162	642866.17000	10615545.51000
2020	283	13	14	50	550160163	642865.87000	10615545.78000
2020	283	13	14	50	550160164	642865.56000	10615546.05000
2020	283	13	14	50	550160165	642865.26000	10615546.32000
2020	283	13	14	50	550160166	642864.96000	10615546.59000
2020	283	13	14	50	550160167	642864.66000	10615546.86000
2020	283	13	14	51	550160168	642864.37000	10615547.14000
2020	283	13	14	51	550160169	642864.01000	10615547.45000
2020	283	13	14	51	550160170	642863.66000	10615547.76000
2020	283	13	14	51	550160171	642863.30000	10615548.07000
2020	283	13	14	51	550160172	642862.95000	10615548.38000
2020	283	13	14	51	550160173	642862.59000	10615548.69000
2020	283	13	14	52	550160174	642862.24000	10615549.00000
2020	283	13	14	52	550160175	642861.85000	10615549.31000
2020	283	13	14	52	550160176	642861.47000	10615549.62000
2020	283	13	14	52	550160177	642861.09000	10615549.93000
2020	283	13	14	52	550160178	642860.71000	10615550.24000
2020	283	13	14	52	550160179	642860.33000	10615550.55000
2020	283	13	14	53	550160180	642859.94000	10615550.86000
2020	283	13	14	53	550160181	642859.59000	10615551.13000
2020	283	13	14	53	550160182	642859.24000	10615551.41000
2020	283	13	14	53	550160183	642858.89000	10615551.69000
2020	283	13	14	53	550160184	642858.54000	10615551.96000
2020	283	13	14	53	550160185	642858.19000	10615552.24000
2020	283	13	14	54	550160186	642857.84000	10615552.52000
2020	283	13	14	54	550160187	642857.46000	10615552.82000
2020	283	13	14	54	550160188	642857.09000	10615553.13000
2020	283	13	14	54	550160189	642856.71000	10615553.44000
2020	283	13	14	54	550160190	642856.34000	10615553.75000
2020	283	13	14	55	550160191	642855.97000	10615554.06000
2020	283	13	14	55	550160192	642855.67000	10615554.31000
2020	283	13	14	55	550160193	642855.37000	10615554.56000
2020	283	13	14	55	550160194	642855.08000	10615554.82000
2020	283	13	14	55	550160195	642854.78000	10615555.07000
2020	283	13	14	55	550160196	642854.49000	10615555.32000
2020	283	13	14	56	550160197	642854.19000	10615555.58000
2020	283	13	14	56	550160198	642853.89000	10615555.83000
2020	283	13	14	56	550160199	642853.59000	10615556.08000
2020	283	13	14	56	550160200	642853.28000	10615556.33000
2020	283	13	14	56	550160201	642852.98000	10615556.58000
2020	283	13	14	56	550160202	642852.68000	10615556.83000
2020	283	13	14	57	550160203	642852.38000	10615557.09000
2020	283	13	14	57	550160204	642852.07000	10615557.34000
2020	283	13	14	57	550160205	642851.77000	10615557.59000
2020	283	13	14	57	550160206	642851.47000	10615557.84000
2020	283	13	14	57	550160207	642851.17000	10615558.09000
2020	283	13	14	57	550160208	642850.87000	10615558.34000
2020	283	13	14	58	550160209	642850.56000	10615558.60000
2020	283	13	14	58	550160210	642850.26000	10615558.88000
2020	283	13	14	58	550160211	642849.96000	10615559.16000
2020	283	13	14	58	550160212	642849.65000	10615559.44000
2020	283	13	14	58	550160213	642849.35000	10615559.73000
2020	283	13	14	58	550160214	642849.05000	10615560.01000
2020	283	13	14	59	550160215	642848.75000	10615560.30000
2020	283	13	14	59	550160216	642848.41000	10615560.63000
2020	283	13	14	59	550160217	642848.07000	10615560.96000
2020	283	13	14	59	550160218	642847.74000	10615561.29000
2020	283	13	14	59	550160219	642847.40000	10615561.62000
2020	283	13	14	59	550160220	642847.06000	10615561.95000
2020	283	13	15	0	550160221	642846.73000	10615562.27000
2020	283	13	15	0	550160222	642846.37000	10615562.60000
2020	283	13	15	0	550160223	642846.01000	10615562.93000
2020	283	13	15	0	550160224	642845.65000	10615563.25000
2020	283	13	15	0	550160225	642845.30000	10615563.57000
2020	283	13	15	0	550160226	642844.94000	10615563.90000
2020	283	13	15	1	550160227	642844.59000	10615564.23000
2020	283	13	15	1	550160228	642844.25000	10615564.50000
2020	283	13	15	1	550160229	642843.91000	10615564.77000
2020	283	13	15	1	550160230	642843.57000	10615565.05000
2020	283	13	15	1	550160231	642843.24000	10615565.32000
2020	283	13	15	1	550160232	642842.90000	10615565.59000
2020	283	13	15	2	550160233	642842.56000	10615565.86000
2020	283	13	15	2	550160234	642842.22000	10615566.15000
2020	283	13	15	2	550160235	642841.87000	10615566.44000
2020	283	13	15	2	550160236	642841.53000	10615566.73000
2020	283	13	15	2	550160237	642841.18000	10615567.02000
2020	283	13	15	3	550160238	642840.84000	10615567.31000
2020	283	13	15	3	550160239	642840.55000	10615567.56000
2020	283	13	15	3	550160240	642840.27000	10615567.82000
2020	283	13	15	3	550160241	642839.99000	10615568.08000
2020	283	13	15	3	550160242	642839.71000	10615568.34000
2020	283	13	15	3	550160243	642839.43000	10615568.60000
2020	283	13	15	4	550160244	642839.15000	10615568.86000
2020	283	13	15	4	550160245	642838.85000	10615569.15000
2020	283	13	15	4	550160246	642838.54000	10615569.44000
2020	283	13	15	4	550160247	642838.24000	10615569.73000
2020	283	13	15	4	550160248	642837.94000	10615570.02000
2020	283	13	15	4	550160249	642837.64000	10615570.31000
2020	283	13	15	5	550160250	642837.35000	10615570.61000
2020	283	13	15	5	550160251	642837.04000	10615570.91000
2020	283	13	15	5	550160252	642836.73000	10615571.21000
2020	283	13	15	5	550160253	642836.41000	10615571.51000
2020	283	13	15	5	550160254	642836.10000	10615571.81000
2020	283	13	15	5	550160255	642835.79000	10615572.11000
2020	283	13	15	6	550160256	642835.49000	10615572.41000
2020	283	13	15	6	550160257	642835.18000	10615572.70000
2020	283	13	15	6	550160258	642834.87000	10615572.99000
2020	283	13	15	6	550160259	642834.57000	10615573.28000
2020	283	13	15	6	550160260	642834.26000	10615573.58000
2020	283	13	15	6	550160261	642833.95000	10615573.87000
2020	283	13	15	7	550160262	642833.65000	10615574.17000
2020	283	13	15	7	550160263	642833.33000	10615574.46000
2020	283	13	15	7	550160264	642833.02000	10615574.76000
2020	283	13	15	7	550160265	642832.70000	10615575.06000
2020	283	13	15	7	550160266	642832.39000	10615575.35000
2020	283	13	15	7	550160267	642832.07000	10615575.65000
2020	283	13	15	8	550160268	642831.76000	10615575.94000
2020	283	13	15	8	550160269	642831.43000	10615576.26000
2020	283	13	15	8	550160270	642831.10000	10615576.57000
2020	283	13	15	8	550160271	642830.78000	10615576.88000
2020	283	13	15	8	550160272	642830.45000	10615577.20000
2020	283	13	15	8	550160273	642830.12000	10615577.51000
2020	283	13	15	9	550160274	642829.80000	10615577.83000
2020	283	13	15	9	550160275	642829.48000	10615578.13000
2020	283	13	15	9	550160276	642829.16000	10615578.44000
2020	283	13	15	9	550160277	642828.85000	10615578.75000
2020	283	13	15	9	550160278	642828.53000	10615579.05000
2020	283	13	15	9	550160279	642828.21000	10615579.36000
2020	283	13	15	10	550160280	642827.90000	10615579.67000
2020	283	13	15	10	550160281	642827.54000	10615580.00000
2020	283	13	15	10	550160282	642827.19000	10615580.33000
2020	283	13	15	10	550160283	642826.83000	10615580.66000
2020	283	13	15	10	550160284	642826.48000	10615580.99000
2020	283	13	15	11	550160285	642826.13000	10615581.32000
2020	283	13	15	11	550160286	642825.84000	10615581.58000
2020	283	13	15	11	550160287	642825.55000	10615581.85000
2020	283	13	15	11	550160288	642825.27000	10615582.11000
2020	283	13	15	11	550160289	642824.98000	10615582.38000
2020	283	13	15	11	550160290	642824.69000	10615582.64000
2020	283	13	15	12	550160291	642824.41000	10615582.91000
2020	283	13	15	12	550160292	642824.11000	10615583.19000
2020	283	13	15	12	550160293	642823.82000	10615583.47000
2020	283	13	15	12	550160294	642823.53000	10615583.76000
2020	283	13	15	12	550160295	642823.24000	10615584.04000
2020	283	13	15	12	550160296	642822.95000	10615584.32000
2020	283	13	15	13	550160297	642822.66000	10615584.61000
2020	283	13	15	13	550160298	642822.35000	10615584.91000
2020	283	13	15	13	550160299	642822.05000	10615585.22000
2020	283	13	15	13	550160300	642821.75000	10615585.53000
2020	283	13	15	13	550160301	642821.45000	10615585.84000
2020	283	13	15	13	550160302	642821.15000	10615586.15000
2020	283	13	15	14	550160303	642820.85000	10615586.46000
2020	283	13	15	14	550160304	642820.55000	10615586.79000
2020	283	13	15	14	550160305	642820.25000	10615587.13000
2020	283	13	15	14	550160306	642819.94000	10615587.46000
2020	283	13	15	14	550160307	642819.64000	10615587.80000
2020	283	13	15	14	550160308	642819.34000	10615588.13000
2020	283	13	15	15	550160309	642819.05000	10615588.47000
2020	283	13	15	15	550160310	642818.74000	10615588.81000
2020	283	13	15	15	550160311	642818.44000	10615589.15000
2020	283	13	15	15	550160312	642818.14000	10615589.49000
2020	283	13	15	15	550160313	642817.84000	10615589.83000
2020	283	13	15	15	550160314	642817.54000	10615590.17000
