YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	284	2	0	0	580800001	625712.43000	10651210.02000
2020	284	2	0	0	580800002	625712.86000	10651209.66000
2020	284	2	0	0	580800003	625713.29000	10651209.29000
2020	284	2	0	0	580800004	625713.72000	10651208.92000
2020	284	2	0	0	580800005	625714.15000	10651208.56000
2020	284	2	0	0	580800006	625714.59000	10651208.19000
2020	284	2	0	0	580800007	625715.02000	10651207.82000
2020	284	2	0	0	580800008	625715.45000	10651207.46000
2020	284	2	0	0	580800009	625715.88000	10651207.09000
2020	284	2	0	2	580800010	625716.31000	10651206.73000
2020	284	2	0	2	580800011	625716.70000	10651206.39000
2020	284	2	0	2	580800012	625717.08000	10651206.05000
2020	284	2	0	2	580800013	625717.47000	10651205.72000
2020	284	2	0	2	580800014	625717.85000	10651205.38000
2020	284	2	0	3	580800015	625718.24000	10651205.05000
2020	284	2	0	3	580800016	625718.56000	10651204.75000
2020	284	2	0	3	580800017	625718.89000	10651204.44000
2020	284	2	0	3	580800018	625719.22000	10651204.14000
2020	284	2	0	3	580800019	625719.54000	10651203.84000
2020	284	2	0	3	580800020	625719.87000	10651203.54000
2020	284	2	0	4	580800021	625720.19000	10651203.25000
2020	284	2	0	4	580800022	625720.54000	10651202.94000
2020	284	2	0	4	580800023	625720.89000	10651202.64000
2020	284	2	0	4	580800024	625721.24000	10651202.34000
2020	284	2	0	4	580800025	625721.58000	10651202.04000
2020	284	2	0	4	580800026	625721.93000	10651201.74000
2020	284	2	0	5	580800027	625722.28000	10651201.44000
2020	284	2	0	5	580800028	625722.69000	10651201.09000
2020	284	2	0	5	580800029	625723.10000	10651200.74000
2020	284	2	0	5	580800030	625723.51000	10651200.40000
2020	284	2	0	5	580800031	625723.92000	10651200.05000
2020	284	2	0	6	580800032	625724.34000	10651199.71000
2020	284	2	0	6	580800033	625724.65000	10651199.45000
2020	284	2	0	6	580800034	625724.97000	10651199.19000
2020	284	2	0	6	580800035	625725.28000	10651198.93000
2020	284	2	0	6	580800036	625725.59000	10651198.68000
2020	284	2	0	6	580800037	625725.91000	10651198.42000
2020	284	2	0	7	580800038	625726.23000	10651198.17000
2020	284	2	0	7	580800039	625726.52000	10651197.94000
2020	284	2	0	7	580800040	625726.81000	10651197.71000
2020	284	2	0	7	580800041	625727.10000	10651197.48000
2020	284	2	0	7	580800042	625727.39000	10651197.25000
2020	284	2	0	7	580800043	625727.68000	10651197.02000
2020	284	2	0	8	580800044	625727.98000	10651196.80000
2020	284	2	0	8	580800045	625728.33000	10651196.52000
2020	284	2	0	8	580800046	625728.68000	10651196.24000
2020	284	2	0	8	580800047	625729.03000	10651195.96000
2020	284	2	0	8	580800048	625729.38000	10651195.68000
2020	284	2	0	9	580800049	625729.74000	10651195.41000
2020	284	2	0	9	580800050	625730.05000	10651195.14000
2020	284	2	0	9	580800051	625730.37000	10651194.87000
2020	284	2	0	9	580800052	625730.68000	10651194.61000
2020	284	2	0	9	580800053	625731.00000	10651194.34000
2020	284	2	0	9	580800054	625731.32000	10651194.08000
2020	284	2	0	10	580800055	625731.64000	10651193.82000
2020	284	2	0	10	580800056	625732.05000	10651193.47000
2020	284	2	0	10	580800057	625732.46000	10651193.12000
2020	284	2	0	10	580800058	625732.87000	10651192.78000
2020	284	2	0	10	580800059	625733.28000	10651192.43000
2020	284	2	0	11	580800060	625733.69000	10651192.09000
2020	284	2	0	11	580800061	625734.05000	10651191.79000
2020	284	2	0	11	580800062	625734.41000	10651191.50000
2020	284	2	0	11	580800063	625734.77000	10651191.21000
2020	284	2	0	11	580800064	625735.12000	10651190.92000
2020	284	2	0	11	580800065	625735.48000	10651190.63000
2020	284	2	0	12	580800066	625735.84000	10651190.34000
2020	284	2	0	12	580800067	625736.18000	10651190.05000
2020	284	2	0	12	580800068	625736.52000	10651189.76000
2020	284	2	0	12	580800069	625736.87000	10651189.47000
2020	284	2	0	12	580800070	625737.21000	10651189.18000
2020	284	2	0	12	580800071	625737.56000	10651188.89000
2020	284	2	0	13	580800072	625737.91000	10651188.61000
2020	284	2	0	13	580800073	625738.29000	10651188.27000
2020	284	2	0	13	580800074	625738.68000	10651187.94000
2020	284	2	0	13	580800075	625739.06000	10651187.61000
2020	284	2	0	13	580800076	625739.45000	10651187.28000
2020	284	2	0	14	580800077	625739.84000	10651186.94000
2020	284	2	0	14	580800078	625740.14000	10651186.68000
2020	284	2	0	14	580800079	625740.45000	10651186.42000
2020	284	2	0	14	580800080	625740.75000	10651186.15000
2020	284	2	0	14	580800081	625741.06000	10651185.89000
2020	284	2	0	14	580800082	625741.36000	10651185.63000
2020	284	2	0	15	580800083	625741.67000	10651185.36000
2020	284	2	0	15	580800084	625742.03000	10651185.06000
2020	284	2	0	15	580800085	625742.40000	10651184.76000
