YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	284	6	20	9	591200001	612880.23000	10638014.63000
2020	284	6	20	9	591200002	612879.99000	10638015.01000
2020	284	6	20	9	591200003	612879.76000	10638015.39000
2020	284	6	20	9	591200004	612879.52000	10638015.78000
2020	284	6	20	9	591200005	612879.29000	10638016.16000
2020	284	6	20	9	591200006	612879.06000	10638016.54000
2020	284	6	20	9	591200007	612878.82000	10638016.93000
2020	284	6	20	9	591200008	612878.59000	10638017.31000
2020	284	6	20	9	591200009	612878.35000	10638017.70000
2020	284	6	20	9	591200010	612878.12000	10638018.08000
2020	284	6	20	11	591200011	612877.89000	10638018.47000
2020	284	6	20	11	591200012	612877.68000	10638018.79000
2020	284	6	20	11	591200013	612877.47000	10638019.12000
2020	284	6	20	11	591200014	612877.26000	10638019.45000
2020	284	6	20	11	591200015	612877.05000	10638019.78000
2020	284	6	20	11	591200016	612876.84000	10638020.11000
2020	284	6	20	12	591200017	612876.63000	10638020.44000
2020	284	6	20	12	591200018	612876.44000	10638020.72000
2020	284	6	20	12	591200019	612876.25000	10638021.00000
2020	284	6	20	12	591200020	612876.06000	10638021.28000
2020	284	6	20	12	591200021	612875.87000	10638021.57000
2020	284	6	20	12	591200022	612875.68000	10638021.85000
2020	284	6	20	12	591200023	612875.49000	10638022.13000
2020	284	6	20	13	591200024	612875.31000	10638022.42000
2020	284	6	20	13	591200025	612875.08000	10638022.73000
2020	284	6	20	13	591200026	612874.86000	10638023.04000
2020	284	6	20	13	591200027	612874.63000	10638023.36000
2020	284	6	20	13	591200028	612874.41000	10638023.67000
2020	284	6	20	13	591200029	612874.19000	10638023.99000
2020	284	6	20	14	591200030	612873.97000	10638024.31000
2020	284	6	20	14	591200031	612873.75000	10638024.60000
2020	284	6	20	14	591200032	612873.54000	10638024.89000
2020	284	6	20	14	591200033	612873.32000	10638025.18000
2020	284	6	20	14	591200034	612873.11000	10638025.46000
2020	284	6	20	14	591200035	612872.90000	10638025.75000
2020	284	6	20	15	591200036	612872.68000	10638026.05000
2020	284	6	20	15	591200037	612872.50000	10638026.29000
2020	284	6	20	15	591200038	612872.31000	10638026.54000
2020	284	6	20	15	591200039	612872.12000	10638026.79000
2020	284	6	20	15	591200040	612871.94000	10638027.04000
2020	284	6	20	15	591200041	612871.75000	10638027.29000
2020	284	6	20	15	591200042	612871.56000	10638027.54000
2020	284	6	20	16	591200043	612871.38000	10638027.78000
2020	284	6	20	16	591200044	612871.15000	10638028.09000
2020	284	6	20	16	591200045	612870.93000	10638028.39000
2020	284	6	20	16	591200046	612870.71000	10638028.69000
2020	284	6	20	16	591200047	612870.49000	10638029.00000
2020	284	6	20	16	591200048	612870.27000	10638029.30000
2020	284	6	20	17	591200049	612870.05000	10638029.61000
2020	284	6	20	17	591200050	612869.85000	10638029.88000
2020	284	6	20	17	591200051	612869.66000	10638030.15000
2020	284	6	20	17	591200052	612869.46000	10638030.42000
2020	284	6	20	17	591200053	612869.27000	10638030.70000
2020	284	6	20	17	591200054	612869.07000	10638030.97000
2020	284	6	20	17	591200055	612868.88000	10638031.24000
2020	284	6	20	18	591200056	612868.68000	10638031.52000
2020	284	6	20	18	591200057	612868.45000	10638031.84000
2020	284	6	20	18	591200058	612868.22000	10638032.16000
2020	284	6	20	18	591200059	612867.99000	10638032.48000
2020	284	6	20	18	591200060	612867.76000	10638032.80000
2020	284	6	20	18	591200061	612867.53000	10638033.12000
2020	284	6	20	19	591200062	612867.30000	10638033.44000
2020	284	6	20	19	591200063	612867.06000	10638033.74000
2020	284	6	20	19	591200064	612866.82000	10638034.04000
2020	284	6	20	19	591200065	612866.58000	10638034.35000
2020	284	6	20	19	591200066	612866.34000	10638034.65000
2020	284	6	20	19	591200067	612866.10000	10638034.96000
2020	284	6	20	20	591200068	612865.87000	10638035.27000
2020	284	6	20	20	591200069	612865.66000	10638035.51000
2020	284	6	20	20	591200070	612865.45000	10638035.76000
2020	284	6	20	20	591200071	612865.24000	10638036.00000
2020	284	6	20	20	591200072	612865.04000	10638036.25000
2020	284	6	20	20	591200073	612864.83000	10638036.49000
2020	284	6	20	20	591200074	612864.62000	10638036.74000
2020	284	6	20	21	591200075	612864.42000	10638036.99000
2020	284	6	20	21	591200076	612864.17000	10638037.27000
2020	284	6	20	21	591200077	612863.93000	10638037.54000
2020	284	6	20	21	591200078	612863.69000	10638037.82000
2020	284	6	20	21	591200079	612863.45000	10638038.10000
2020	284	6	20	21	591200080	612863.21000	10638038.38000
2020	284	6	20	22	591200081	612862.97000	10638038.67000
2020	284	6	20	22	591200082	612862.75000	10638038.91000
2020	284	6	20	22	591200083	612862.54000	10638039.15000
2020	284	6	20	22	591200084	612862.33000	10638039.40000
2020	284	6	20	22	591200085	612862.12000	10638039.64000
2020	284	6	20	22	591200086	612861.91000	10638039.89000
2020	284	6	20	22	591200087	612861.70000	10638040.13000
2020	284	6	20	23	591200088	612861.49000	10638040.38000
2020	284	6	20	23	591200089	612861.23000	10638040.67000
2020	284	6	20	23	591200090	612860.98000	10638040.97000
2020	284	6	20	23	591200091	612860.72000	10638041.27000
2020	284	6	20	23	591200092	612860.47000	10638041.56000
2020	284	6	20	23	591200093	612860.21000	10638041.86000
