YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	283	20	24	15	567360001	605918.56000	10661904.33000
2020	283	20	24	15	567360002	605918.32000	10661904.58000
2020	283	20	24	15	567360003	605918.08000	10661904.84000
2020	283	20	24	15	567360004	605917.84000	10661905.10000
2020	283	20	24	15	567360005	605917.61000	10661905.35000
2020	283	20	24	15	567360006	605917.37000	10661905.61000
2020	283	20	24	15	567360007	605917.13000	10661905.87000
2020	283	20	24	15	567360008	605916.90000	10661906.12000
2020	283	20	24	15	567360009	605916.66000	10661906.38000
2020	283	20	24	15	567360010	605916.42000	10661906.64000
2020	283	20	24	15	567360011	605916.19000	10661906.89000
2020	283	20	24	15	567360012	605915.95000	10661907.15000
2020	283	20	24	15	567360013	605915.71000	10661907.41000
2020	283	20	24	17	567360014	605915.48000	10661907.67000
2020	283	20	24	17	567360015	605915.29000	10661907.92000
2020	283	20	24	17	567360016	605915.10000	10661908.17000
2020	283	20	24	17	567360017	605914.91000	10661908.42000
2020	283	20	24	17	567360018	605914.73000	10661908.67000
2020	283	20	24	17	567360019	605914.54000	10661908.92000
2020	283	20	24	17	567360020	605914.35000	10661909.17000
2020	283	20	24	18	567360021	605914.17000	10661909.43000
2020	283	20	24	18	567360022	605913.95000	10661909.72000
2020	283	20	24	18	567360023	605913.74000	10661910.01000
2020	283	20	24	18	567360024	605913.53000	10661910.31000
2020	283	20	24	18	567360025	605913.32000	10661910.60000
2020	283	20	24	18	567360026	605913.11000	10661910.90000
2020	283	20	24	18	567360027	605912.90000	10661911.19000
2020	283	20	24	19	567360028	605912.68000	10661911.49000
2020	283	20	24	19	567360029	605912.43000	10661911.83000
2020	283	20	24	19	567360030	605912.17000	10661912.18000
2020	283	20	24	19	567360031	605911.92000	10661912.53000
2020	283	20	24	19	567360032	605911.66000	10661912.88000
2020	283	20	24	19	567360033	605911.40000	10661913.23000
2020	283	20	24	20	567360034	605911.15000	10661913.58000
2020	283	20	24	20	567360035	605910.92000	10661913.84000
2020	283	20	24	20	567360036	605910.69000	10661914.10000
2020	283	20	24	20	567360037	605910.46000	10661914.37000
2020	283	20	24	20	567360038	605910.24000	10661914.63000
2020	283	20	24	20	567360039	605910.01000	10661914.90000
2020	283	20	24	20	567360040	605909.78000	10661915.16000
2020	283	20	24	21	567360041	605909.56000	10661915.43000
2020	283	20	24	21	567360042	605909.34000	10661915.66000
2020	283	20	24	21	567360043	605909.12000	10661915.89000
2020	283	20	24	21	567360044	605908.90000	10661916.12000
2020	283	20	24	21	567360045	605908.69000	10661916.35000
2020	283	20	24	21	567360046	605908.47000	10661916.58000
2020	283	20	24	21	567360047	605908.25000	10661916.81000
2020	283	20	24	22	567360048	605908.04000	10661917.05000
2020	283	20	24	22	567360049	605907.82000	10661917.29000
2020	283	20	24	22	567360050	605907.60000	10661917.53000
2020	283	20	24	22	567360051	605907.38000	10661917.77000
2020	283	20	24	22	567360052	605907.16000	10661918.01000
2020	283	20	24	22	567360053	605906.94000	10661918.25000
2020	283	20	24	22	567360054	605906.72000	10661918.49000
2020	283	20	24	23	567360055	605906.50000	10661918.73000
2020	283	20	24	23	567360056	605906.24000	10661919.04000
2020	283	20	24	23	567360057	605905.99000	10661919.35000
2020	283	20	24	23	567360058	605905.74000	10661919.66000
2020	283	20	24	23	567360059	605905.48000	10661919.98000
2020	283	20	24	23	567360060	605905.23000	10661920.29000
2020	283	20	24	24	567360061	605904.98000	10661920.61000
2020	283	20	24	24	567360062	605904.77000	10661920.89000
2020	283	20	24	24	567360063	605904.56000	10661921.17000
2020	283	20	24	24	567360064	605904.35000	10661921.46000
2020	283	20	24	24	567360065	605904.14000	10661921.74000
2020	283	20	24	24	567360066	605903.93000	10661922.03000
2020	283	20	24	24	567360067	605903.72000	10661922.31000
2020	283	20	24	25	567360068	605903.51000	10661922.60000
2020	283	20	24	25	567360069	605903.30000	10661922.87000
2020	283	20	24	25	567360070	605903.10000	10661923.14000
2020	283	20	24	25	567360071	605902.90000	10661923.41000
2020	283	20	24	25	567360072	605902.69000	10661923.69000
2020	283	20	24	25	567360073	605902.49000	10661923.96000
2020	283	20	24	25	567360074	605902.29000	10661924.23000
2020	283	20	24	26	567360075	605902.09000	10661924.51000
2020	283	20	24	26	567360076	605901.88000	10661924.77000
2020	283	20	24	26	567360077	605901.68000	10661925.03000
2020	283	20	24	26	567360078	605901.47000	10661925.30000
