YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	284	15	48	40	613920001	571060.28000	10657264.44000
2020	284	15	48	40	613920002	571060.66000	10657264.45000
2020	284	15	48	40	613920003	571061.04000	10657264.47000
2020	284	15	48	40	613920004	571061.42000	10657264.48000
2020	284	15	48	40	613920005	571061.80000	10657264.50000
2020	284	15	48	40	613920006	571062.18000	10657264.51000
2020	284	15	48	40	613920007	571062.56000	10657264.53000
2020	284	15	48	40	613920008	571062.94000	10657264.55000
2020	284	15	48	40	613920009	571063.33000	10657264.56000
2020	284	15	48	40	613920010	571063.71000	10657264.58000
2020	284	15	48	40	613920011	571064.09000	10657264.59000
2020	284	15	48	40	613920012	571064.47000	10657264.61000
2020	284	15	48	40	613920013	571064.85000	10657264.62000
2020	284	15	48	40	613920014	571065.23000	10657264.64000
2020	284	15	48	42	613920015	571065.62000	10657264.66000
2020	284	15	48	42	613920016	571065.96000	10657264.69000
2020	284	15	48	42	613920017	571066.30000	10657264.72000
2020	284	15	48	42	613920018	571066.64000	10657264.76000
2020	284	15	48	42	613920019	571066.98000	10657264.79000
2020	284	15	48	42	613920020	571067.32000	10657264.82000
2020	284	15	48	42	613920021	571067.66000	10657264.86000
2020	284	15	48	42	613920022	571068.00000	10657264.89000
2020	284	15	48	43	613920023	571068.35000	10657264.93000
2020	284	15	48	43	613920024	571068.74000	10657264.97000
2020	284	15	48	43	613920025	571069.13000	10657265.01000
2020	284	15	48	43	613920026	571069.53000	10657265.06000
2020	284	15	48	43	613920027	571069.92000	10657265.10000
2020	284	15	48	43	613920028	571070.32000	10657265.15000
2020	284	15	48	43	613920029	571070.71000	10657265.19000
2020	284	15	48	44	613920030	571071.11000	10657265.24000
2020	284	15	48	44	613920031	571071.45000	10657265.26000
2020	284	15	48	44	613920032	571071.79000	10657265.29000
2020	284	15	48	44	613920033	571072.14000	10657265.31000
2020	284	15	48	44	613920034	571072.48000	10657265.34000
2020	284	15	48	44	613920035	571072.82000	10657265.36000
2020	284	15	48	44	613920036	571073.17000	10657265.39000
2020	284	15	48	44	613920037	571073.51000	10657265.41000
2020	284	15	48	45	613920038	571073.86000	10657265.44000
2020	284	15	48	45	613920039	571074.19000	10657265.46000
2020	284	15	48	45	613920040	571074.53000	10657265.48000
2020	284	15	48	45	613920041	571074.86000	10657265.50000
2020	284	15	48	45	613920042	571075.20000	10657265.53000
2020	284	15	48	45	613920043	571075.54000	10657265.55000
2020	284	15	48	45	613920044	571075.87000	10657265.57000
2020	284	15	48	45	613920045	571076.21000	10657265.59000
2020	284	15	48	46	613920046	571076.55000	10657265.61000
2020	284	15	48	46	613920047	571076.93000	10657265.64000
2020	284	15	48	46	613920048	571077.31000	10657265.66000
2020	284	15	48	46	613920049	571077.69000	10657265.69000
2020	284	15	48	46	613920050	571078.07000	10657265.71000
2020	284	15	48	46	613920051	571078.45000	10657265.74000
2020	284	15	48	46	613920052	571078.83000	10657265.76000
2020	284	15	48	47	613920053	571079.22000	10657265.78000
2020	284	15	48	47	613920054	571079.52000	10657265.80000
2020	284	15	48	47	613920055	571079.82000	10657265.82000
2020	284	15	48	47	613920056	571080.12000	10657265.84000
2020	284	15	48	47	613920057	571080.42000	10657265.86000
2020	284	15	48	47	613920058	571080.72000	10657265.88000
2020	284	15	48	47	613920059	571081.02000	10657265.90000
2020	284	15	48	47	613920060	571081.32000	10657265.92000
2020	284	15	48	47	613920061	571081.62000	10657265.94000
2020	284	15	48	48	613920062	571081.93000	10657265.97000
2020	284	15	48	48	613920063	571082.27000	10657265.98000
2020	284	15	48	48	613920064	571082.61000	10657266.00000
2020	284	15	48	48	613920065	571082.95000	10657266.01000
2020	284	15	48	48	613920066	571083.30000	10657266.03000
2020	284	15	48	48	613920067	571083.64000	10657266.04000
2020	284	15	48	48	613920068	571083.98000	10657266.06000
2020	284	15	48	48	613920069	571084.32000	10657266.07000
2020	284	15	48	49	613920070	571084.67000	10657266.09000
2020	284	15	48	49	613920071	571084.97000	10657266.09000
2020	284	15	48	49	613920072	571085.27000	10657266.09000
2020	284	15	48	49	613920073	571085.58000	10657266.10000
2020	284	15	48	49	613920074	571085.88000	10657266.10000
2020	284	15	48	49	613920075	571086.18000	10657266.11000
2020	284	15	48	49	613920076	571086.49000	10657266.11000
2020	284	15	48	49	613920077	571086.79000	10657266.12000
2020	284	15	48	49	613920078	571087.09000	10657266.12000
2020	284	15	48	50	613920079	571087.40000	10657266.13000
2020	284	15	48	50	613920080	571087.74000	10657266.13000
2020	284	15	48	50	613920081	571088.08000	10657266.14000
2020	284	15	48	50	613920082	571088.42000	10657266.15000
2020	284	15	48	50	613920083	571088.77000	10657266.16000
2020	284	15	48	50	613920084	571089.11000	10657266.17000
2020	284	15	48	50	613920085	571089.45000	10657266.18000
2020	284	15	48	50	613920086	571089.79000	10657266.19000
2020	284	15	48	51	613920087	571090.14000	10657266.19000
2020	284	15	48	51	613920088	571090.44000	10657266.21000
2020	284	15	48	51	613920089	571090.74000	10657266.23000
2020	284	15	48	51	613920090	571091.04000	10657266.25000
2020	284	15	48	51	613920091	571091.34000	10657266.27000
2020	284	15	48	51	613920092	571091.64000	10657266.29000
2020	284	15	48	51	613920093	571091.94000	10657266.31000
2020	284	15	48	51	613920094	571092.24000	10657266.33000
2020	284	15	48	51	613920095	571092.54000	10657266.35000
2020	284	15	48	52	613920096	571092.85000	10657266.36000
2020	284	15	48	52	613920097	571093.18000	10657266.39000
2020	284	15	48	52	613920098	571093.52000	10657266.41000
2020	284	15	48	52	613920099	571093.86000	10657266.44000
2020	284	15	48	52	613920100	571094.20000	10657266.46000
2020	284	15	48	52	613920101	571094.54000	10657266.48000
2020	284	15	48	52	613920102	571094.88000	10657266.51000
2020	284	15	48	52	613920103	571095.22000	10657266.53000
2020	284	15	48	53	613920104	571095.56000	10657266.56000
2020	284	15	48	53	613920105	571095.87000	10657266.59000
2020	284	15	48	53	613920106	571096.18000	10657266.61000
2020	284	15	48	53	613920107	571096.48000	10657266.64000
