YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	284	5	5	31	588200001	613485.28000	10639809.40000
2020	284	5	5	31	588200002	613484.92000	10639809.18000
2020	284	5	5	31	588200003	613484.56000	10639808.96000
2020	284	5	5	31	588200004	613484.21000	10639808.75000
2020	284	5	5	31	588200005	613483.85000	10639808.53000
2020	284	5	5	31	588200006	613483.50000	10639808.32000
2020	284	5	5	31	588200007	613483.14000	10639808.10000
2020	284	5	5	31	588200008	613482.78000	10639807.88000
2020	284	5	5	31	588200009	613482.43000	10639807.67000
2020	284	5	5	31	588200010	613482.07000	10639807.45000
2020	284	5	5	31	588200011	613481.72000	10639807.24000
2020	284	5	5	31	588200012	613481.36000	10639807.02000
2020	284	5	5	33	588200013	613481.01000	10639806.81000
2020	284	5	5	33	588200014	613480.69000	10639806.61000
2020	284	5	5	33	588200015	613480.38000	10639806.41000
2020	284	5	5	33	588200016	613480.07000	10639806.22000
2020	284	5	5	33	588200017	613479.76000	10639806.02000
2020	284	5	5	33	588200018	613479.45000	10639805.83000
2020	284	5	5	33	588200019	613479.14000	10639805.63000
2020	284	5	5	34	588200020	613478.84000	10639805.44000
2020	284	5	5	34	588200021	613478.53000	10639805.22000
2020	284	5	5	34	588200022	613478.22000	10639805.01000
2020	284	5	5	34	588200023	613477.91000	10639804.79000
2020	284	5	5	34	588200024	613477.61000	10639804.58000
2020	284	5	5	34	588200025	613477.30000	10639804.36000
2020	284	5	5	34	588200026	613476.99000	10639804.15000
2020	284	5	5	35	588200027	613476.68000	10639803.94000
2020	284	5	5	35	588200028	613476.38000	10639803.71000
2020	284	5	5	35	588200029	613476.07000	10639803.48000
2020	284	5	5	35	588200030	613475.77000	10639803.26000
2020	284	5	5	35	588200031	613475.46000	10639803.03000
2020	284	5	5	35	588200032	613475.16000	10639802.81000
2020	284	5	5	35	588200033	613474.85000	10639802.58000
2020	284	5	5	36	588200034	613474.55000	10639802.36000
2020	284	5	5	36	588200035	613474.19000	10639802.09000
2020	284	5	5	36	588200036	613473.83000	10639801.82000
2020	284	5	5	36	588200037	613473.48000	10639801.56000
2020	284	5	5	36	588200038	613473.12000	10639801.29000
2020	284	5	5	36	588200039	613472.76000	10639801.02000
2020	284	5	5	37	588200040	613472.41000	10639800.76000
