YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	285	8	39	2	654360001	581556.60000	10662950.89000
2020	285	8	39	2	654360002	581556.81000	10662950.61000
2020	285	8	39	2	654360003	581557.03000	10662950.34000
2020	285	8	39	2	654360004	581557.24000	10662950.07000
2020	285	8	39	2	654360005	581557.46000	10662949.80000
2020	285	8	39	2	654360006	581557.67000	10662949.52000
2020	285	8	39	2	654360007	581557.89000	10662949.25000
2020	285	8	39	2	654360008	581558.11000	10662948.98000
2020	285	8	39	2	654360009	581558.32000	10662948.71000
2020	285	8	39	2	654360010	581558.54000	10662948.44000
2020	285	8	39	2	654360011	581558.75000	10662948.16000
2020	285	8	39	2	654360012	581558.97000	10662947.89000
2020	285	8	39	2	654360013	581559.18000	10662947.62000
2020	285	8	39	2	654360014	581559.40000	10662947.35000
2020	285	8	39	4	654360015	581559.62000	10662947.08000
2020	285	8	39	4	654360016	581559.85000	10662946.78000
2020	285	8	39	4	654360017	581560.09000	10662946.49000
2020	285	8	39	4	654360018	581560.33000	10662946.19000
2020	285	8	39	4	654360019	581560.57000	10662945.90000
2020	285	8	39	4	654360020	581560.81000	10662945.61000
2020	285	8	39	4	654360021	581561.05000	10662945.31000
2020	285	8	39	4	654360022	581561.29000	10662945.02000
2020	285	8	39	5	654360023	581561.53000	10662944.73000
2020	285	8	39	5	654360024	581561.70000	10662944.51000
2020	285	8	39	5	654360025	581561.88000	10662944.29000
2020	285	8	39	5	654360026	581562.05000	10662944.08000
2020	285	8	39	5	654360027	581562.23000	10662943.86000
2020	285	8	39	5	654360028	581562.40000	10662943.65000
2020	285	8	39	5	654360029	581562.58000	10662943.43000
2020	285	8	39	6	654360030	581562.76000	10662943.22000
2020	285	8	39	6	654360031	581562.99000	10662942.94000
2020	285	8	39	6	654360032	581563.23000	10662942.67000
2020	285	8	39	6	654360033	581563.46000	10662942.39000
2020	285	8	39	6	654360034	581563.69000	10662942.12000
2020	285	8	39	6	654360035	581563.93000	10662941.85000
2020	285	8	39	6	654360036	581564.16000	10662941.57000
2020	285	8	39	6	654360037	581564.40000	10662941.30000
2020	285	8	39	7	654360038	581564.64000	10662941.02000
2020	285	8	39	7	654360039	581564.81000	10662940.80000
2020	285	8	39	7	654360040	581564.99000	10662940.58000
2020	285	8	39	7	654360041	581565.17000	10662940.36000
2020	285	8	39	7	654360042	581565.35000	10662940.13000
2020	285	8	39	7	654360043	581565.53000	10662939.91000
2020	285	8	39	7	654360044	581565.71000	10662939.69000
2020	285	8	39	7	654360045	581565.89000	10662939.47000
2020	285	8	39	8	654360046	581566.06000	10662939.25000
2020	285	8	39	8	654360047	581566.29000	10662938.95000
2020	285	8	39	8	654360048	581566.51000	10662938.66000
2020	285	8	39	8	654360049	581566.73000	10662938.37000
2020	285	8	39	8	654360050	581566.95000	10662938.07000
2020	285	8	39	8	654360051	581567.17000	10662937.78000
2020	285	8	39	8	654360052	581567.39000	10662937.49000
2020	285	8	39	8	654360053	581567.61000	10662937.20000
2020	285	8	39	9	654360054	581567.84000	10662936.91000
2020	285	8	39	9	654360055	581568.03000	10662936.64000
2020	285	8	39	9	654360056	581568.23000	10662936.38000
2020	285	8	39	9	654360057	581568.43000	10662936.12000
2020	285	8	39	9	654360058	581568.63000	10662935.86000
2020	285	8	39	9	654360059	581568.82000	10662935.59000
2020	285	8	39	9	654360060	581569.02000	10662935.33000
2020	285	8	39	9	654360061	581569.22000	10662935.07000
2020	285	8	39	10	654360062	581569.42000	10662934.81000
2020	285	8	39	10	654360063	581569.61000	10662934.56000
2020	285	8	39	10	654360064	581569.79000	10662934.31000
2020	285	8	39	10	654360065	581569.98000	10662934.06000
2020	285	8	39	10	654360066	581570.17000	10662933.81000
2020	285	8	39	10	654360067	581570.36000	10662933.56000
2020	285	8	39	10	654360068	581570.55000	10662933.31000
2020	285	8	39	10	654360069	581570.74000	10662933.06000
2020	285	8	39	11	654360070	581570.93000	10662932.81000
2020	285	8	39	11	654360071	581571.13000	10662932.57000
2020	285	8	39	11	654360072	581571.32000	10662932.33000
2020	285	8	39	11	654360073	581571.51000	10662932.09000
2020	285	8	39	11	654360074	581571.70000	10662931.85000
2020	285	8	39	11	654360075	581571.89000	10662931.61000
2020	285	8	39	11	654360076	581572.08000	10662931.37000
2020	285	8	39	11	654360077	581572.27000	10662931.13000
2020	285	8	39	12	654360078	581572.47000	10662930.90000
2020	285	8	39	12	654360079	581572.66000	10662930.66000
2020	285	8	39	12	654360080	581572.86000	10662930.43000
2020	285	8	39	12	654360081	581573.06000	10662930.19000
2020	285	8	39	12	654360082	581573.26000	10662929.96000
2020	285	8	39	12	654360083	581573.45000	10662929.72000
2020	285	8	39	12	654360084	581573.65000	10662929.49000
2020	285	8	39	12	654360085	581573.85000	10662929.25000
