YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	285	13	44	10	666560001	609966.73000	10654639.94000
2020	285	13	44	10	666560002	609967.16000	10654640.23000
2020	285	13	44	10	666560003	609967.59000	10654640.52000
2020	285	13	44	10	666560004	609968.02000	10654640.81000
2020	285	13	44	10	666560005	609968.45000	10654641.11000
2020	285	13	44	10	666560006	609968.88000	10654641.40000
2020	285	13	44	10	666560007	609969.31000	10654641.69000
2020	285	13	44	10	666560008	609969.74000	10654641.99000
2020	285	13	44	10	666560009	609970.17000	10654642.28000
2020	285	13	44	12	666560010	609970.60000	10654642.58000
2020	285	13	44	12	666560011	609970.91000	10654642.78000
2020	285	13	44	12	666560012	609971.23000	10654642.98000
2020	285	13	44	12	666560013	609971.55000	10654643.18000
2020	285	13	44	12	666560014	609971.87000	10654643.39000
2020	285	13	44	12	666560015	609972.19000	10654643.59000
2020	285	13	44	12	666560016	609972.51000	10654643.79000
2020	285	13	44	13	666560017	609972.82000	10654644.00000
2020	285	13	44	13	666560018	609973.20000	10654644.25000
2020	285	13	44	13	666560019	609973.57000	10654644.51000
2020	285	13	44	13	666560020	609973.94000	10654644.76000
2020	285	13	44	13	666560021	609974.31000	10654645.02000
2020	285	13	44	13	666560022	609974.68000	10654645.28000
2020	285	13	44	14	666560023	609975.06000	10654645.53000
2020	285	13	44	14	666560024	609975.35000	10654645.76000
2020	285	13	44	14	666560025	609975.65000	10654645.98000
2020	285	13	44	14	666560026	609975.94000	10654646.20000
2020	285	13	44	14	666560027	609976.24000	10654646.42000
2020	285	13	44	14	666560028	609976.53000	10654646.64000
2020	285	13	44	14	666560029	609976.83000	10654646.86000
2020	285	13	44	15	666560030	609977.13000	10654647.08000
2020	285	13	44	15	666560031	609977.46000	10654647.31000
2020	285	13	44	15	666560032	609977.79000	10654647.54000
2020	285	13	44	15	666560033	609978.13000	10654647.77000
2020	285	13	44	15	666560034	609978.46000	10654648.00000
2020	285	13	44	15	666560035	609978.80000	10654648.23000
2020	285	13	44	16	666560036	609979.14000	10654648.47000
2020	285	13	44	16	666560037	609979.47000	10654648.68000
2020	285	13	44	16	666560038	609979.80000	10654648.90000
2020	285	13	44	16	666560039	609980.14000	10654649.11000
2020	285	13	44	16	666560040	609980.47000	10654649.33000
2020	285	13	44	16	666560041	609980.81000	10654649.54000
2020	285	13	44	17	666560042	609981.15000	10654649.76000
2020	285	13	44	17	666560043	609981.42000	10654649.94000
2020	285	13	44	17	666560044	609981.70000	10654650.13000
2020	285	13	44	17	666560045	609981.98000	10654650.32000
2020	285	13	44	17	666560046	609982.26000	10654650.50000
2020	285	13	44	17	666560047	609982.54000	10654650.69000
2020	285	13	44	17	666560048	609982.82000	10654650.88000
2020	285	13	44	18	666560049	609983.10000	10654651.07000
2020	285	13	44	18	666560050	609983.41000	10654651.29000
2020	285	13	44	18	666560051	609983.74000	10654651.52000
2020	285	13	44	18	666560052	609984.06000	10654651.75000
2020	285	13	44	18	666560053	609984.38000	10654651.98000
2020	285	13	44	18	666560054	609984.70000	10654652.21000
2020	285	13	44	19	666560055	609985.02000	10654652.44000
2020	285	13	44	19	666560056	609985.35000	10654652.67000
2020	285	13	44	19	666560057	609985.67000	10654652.90000
2020	285	13	44	19	666560058	609986.00000	10654653.14000
2020	285	13	44	19	666560059	609986.33000	10654653.37000
2020	285	13	44	19	666560060	609986.66000	10654653.61000
2020	285	13	44	20	666560061	609987.00000	10654653.85000
2020	285	13	44	20	666560062	609987.34000	10654654.09000
2020	285	13	44	20	666560063	609987.69000	10654654.34000
2020	285	13	44	20	666560064	609988.04000	10654654.58000
2020	285	13	44	20	666560065	609988.39000	10654654.83000
2020	285	13	44	20	666560066	609988.74000	10654655.08000
2020	285	13	44	21	666560067	609989.09000	10654655.33000
2020	285	13	44	21	666560068	609989.39000	10654655.54000
2020	285	13	44	21	666560069	609989.70000	10654655.76000
2020	285	13	44	21	666560070	609990.01000	10654655.98000
2020	285	13	44	21	666560071	609990.32000	10654656.19000
2020	285	13	44	21	666560072	609990.63000	10654656.41000
2020	285	13	44	21	666560073	609990.94000	10654656.63000
2020	285	13	44	22	666560074	609991.25000	10654656.85000
2020	285	13	44	22	666560075	609991.60000	10654657.09000
2020	285	13	44	22	666560076	609991.96000	10654657.33000
2020	285	13	44	22	666560077	609992.32000	10654657.58000
2020	285	13	44	22	666560078	609992.68000	10654657.82000
2020	285	13	44	22	666560079	609993.04000	10654658.06000
