YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
-14877	0	0	0	-17088	1	0	0
-14877	0	0	0	-17088	2	4045.38000	66758.17000
-14877	0	0	0	-17088	3	8090.77000	133516.35000
-14877	0	0	0	-17088	4	12136.15000	200274.52000
-14877	0	0	0	-17088	5	16181.54000	267032.70000
-14877	0	0	0	-17088	6	20226.93000	333790.88000
-14877	0	0	0	-17088	7	24272.31000	400549.05000
-14877	0	0	0	-17088	8	28317.70000	467307.23000
-14877	0	0	0	-17088	9	32363.08000	534065.41000
-14877	0	0	0	-17088	10	36408.47000	600823.58000
-14877	0	0	0	-17088	11	40453.86000	667581.76000
-14877	0	0	0	-17088	12	44499.24000	734339.94000
-14877	0	0	0	-17088	13	48544.63000	801098.11000
-14877	0	0	0	-17088	14	52590.02000	867856.29000
-14877	0	0	0	-17088	15	56635.40000	934614.47000
-14877	0	0	0	-17088	16	60680.79000	1001372.64000
-14877	0	0	0	-17088	17	64726.17000	1068130.82000
-14877	0	0	0	-17088	18	68771.56000	1134889.00000
-14877	0	0	0	-17088	19	72816.95000	1201647.17000
-14877	0	0	0	-17088	20	76862.33000	1268405.35000
-14877	0	0	0	-17088	21	80907.72000	1335163.53000
-14877	0	0	0	-17088	22	84953.11000	1401921.70000
-14877	0	0	0	-17088	23	88998.49000	1468679.88000
-14877	0	0	0	-17088	24	93043.88000	1535438.06000
-14877	0	0	0	-17088	25	97089.26000	1602196.23000
-14877	0	0	0	-17088	26	101134.65000	1668954.41000
-14877	0	0	0	-17088	27	105180.04000	1735712.59000
-14877	0	0	0	-17088	28	109225.42000	1802470.76000
-14877	0	0	0	-17088	29	113270.81000	1869228.94000
-14877	0	0	0	-17088	30	117316.20000	1935987.11000
-14877	0	0	0	-17088	31	121361.58000	2002745.29000
-14877	0	0	0	-17088	32	125406.97000	2069503.47000
-14877	0	0	0	-17088	33	129452.35000	2136261.64000
-14877	0	0	0	-17088	34	133497.74000	2203019.82000
-14877	0	0	0	-17088	35	137543.13000	2269778.00000
-14877	0	0	0	-17088	36	141588.51000	2336536.17000
-14877	0	0	0	-17088	37	145633.90000	2403294.35000
-14877	0	0	0	-17088	38	149679.29000	2470052.53000
-14877	0	0	0	-17088	39	153724.67000	2536810.70000
-14877	0	0	0	-17088	40	157770.06000	2603568.88000
-14877	0	0	0	-17088	41	161815.44000	2670327.06000
-14877	0	0	0	-17088	42	165860.83000	2737085.23000
