YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	285	6	55	8	650200001	581751.47000	10656941.80000
2020	285	6	55	8	650200002	581751.05000	10656941.68000
2020	285	6	55	8	650200003	581750.64000	10656941.57000
2020	285	6	55	8	650200004	581750.23000	10656941.46000
2020	285	6	55	8	650200005	581749.82000	10656941.35000
2020	285	6	55	8	650200006	581749.41000	10656941.24000
2020	285	6	55	8	650200007	581749.00000	10656941.13000
2020	285	6	55	8	650200008	581748.58000	10656941.01000
2020	285	6	55	8	650200009	581748.17000	10656940.90000
2020	285	6	55	8	650200010	581747.76000	10656940.79000
2020	285	6	55	8	650200011	581747.35000	10656940.68000
2020	285	6	55	8	650200012	581746.94000	10656940.57000
2020	285	6	55	10	650200013	581746.53000	10656940.46000
2020	285	6	55	10	650200014	581746.15000	10656940.35000
2020	285	6	55	10	650200015	581745.77000	10656940.24000
2020	285	6	55	10	650200016	581745.39000	10656940.13000
2020	285	6	55	10	650200017	581745.01000	10656940.03000
2020	285	6	55	10	650200018	581744.63000	10656939.92000
2020	285	6	55	11	650200019	581744.26000	10656939.82000
2020	285	6	55	11	650200020	581743.98000	10656939.74000
2020	285	6	55	11	650200021	581743.70000	10656939.66000
2020	285	6	55	11	650200022	581743.42000	10656939.58000
2020	285	6	55	11	650200023	581743.15000	10656939.50000
2020	285	6	55	11	650200024	581742.87000	10656939.43000
2020	285	6	55	11	650200025	581742.59000	10656939.35000
2020	285	6	55	11	650200026	581742.31000	10656939.27000
2020	285	6	55	12	650200027	581742.04000	10656939.19000
2020	285	6	55	12	650200028	581741.71000	10656939.10000
2020	285	6	55	12	650200029	581741.38000	10656939.00000
2020	285	6	55	12	650200030	581741.06000	10656938.91000
2020	285	6	55	12	650200031	581740.73000	10656938.81000
2020	285	6	55	12	650200032	581740.41000	10656938.72000
2020	285	6	55	12	650200033	581740.08000	10656938.62000
2020	285	6	55	13	650200034	581739.76000	10656938.52000
2020	285	6	55	13	650200035	581739.46000	10656938.44000
2020	285	6	55	13	650200036	581739.15000	10656938.36000
2020	285	6	55	13	650200037	581738.85000	10656938.27000
2020	285	6	55	13	650200038	581738.55000	10656938.19000
2020	285	6	55	13	650200039	581738.25000	10656938.11000
2020	285	6	55	13	650200040	581737.95000	10656938.02000
2020	285	6	55	13	650200041	581737.65000	10656937.94000
2020	285	6	55	14	650200042	581737.36000	10656937.86000
2020	285	6	55	14	650200043	581737.04000	10656937.77000
2020	285	6	55	14	650200044	581736.72000	10656937.68000
2020	285	6	55	14	650200045	581736.41000	10656937.59000
2020	285	6	55	14	650200046	581736.09000	10656937.50000
2020	285	6	55	14	650200047	581735.77000	10656937.42000
2020	285	6	55	14	650200048	581735.46000	10656937.33000
2020	285	6	55	14	650200049	581735.14000	10656937.24000
2020	285	6	55	15	650200050	581734.82000	10656937.16000
2020	285	6	55	15	650200051	581734.50000	10656937.06000
2020	285	6	55	15	650200052	581734.17000	10656936.96000
2020	285	6	55	15	650200053	581733.85000	10656936.86000
2020	285	6	55	15	650200054	581733.52000	10656936.76000
2020	285	6	55	15	650200055	581733.19000	10656936.66000
2020	285	6	55	15	650200056	581732.87000	10656936.56000
2020	285	6	55	15	650200057	581732.54000	10656936.46000
2020	285	6	55	16	650200058	581732.22000	10656936.36000
2020	285	6	55	16	650200059	581731.93000	10656936.27000
2020	285	6	55	16	650200060	581731.65000	10656936.18000
2020	285	6	55	16	650200061	581731.37000	10656936.09000
2020	285	6	55	16	650200062	581731.09000	10656936.00000
2020	285	6	55	16	650200063	581730.81000	10656935.92000
2020	285	6	55	16	650200064	581730.53000	10656935.83000
2020	285	6	55	16	650200065	581730.25000	10656935.74000
2020	285	6	55	17	650200066	581729.97000	10656935.66000
2020	285	6	55	17	650200067	581729.66000	10656935.57000
2020	285	6	55	17	650200068	581729.35000	10656935.49000
2020	285	6	55	17	650200069	581729.04000	10656935.41000
2020	285	6	55	17	650200070	581728.73000	10656935.33000
2020	285	6	55	17	650200071	581728.42000	10656935.25000
2020	285	6	55	17	650200072	581728.11000	10656935.17000
2020	285	6	55	17	650200073	581727.80000	10656935.09000
2020	285	6	55	18	650200074	581727.50000	10656935.01000
2020	285	6	55	18	650200075	581727.18000	10656934.93000
2020	285	6	55	18	650200076	581726.87000	10656934.85000
2020	285	6	55	18	650200077	581726.55000	10656934.77000
2020	285	6	55	18	650200078	581726.24000	10656934.69000
2020	285	6	55	18	650200079	581725.92000	10656934.61000
2020	285	6	55	18	650200080	581725.61000	10656934.53000
2020	285	6	55	19	650200081	581725.30000	10656934.46000
2020	285	6	55	19	650200082	581724.94000	10656934.35000
2020	285	6	55	19	650200083	581724.59000	10656934.24000
2020	285	6	55	19	650200084	581724.23000	10656934.13000
2020	285	6	55	19	650200085	581723.88000	10656934.03000
2020	285	6	55	19	650200086	581723.52000	10656933.92000
2020	285	6	55	19	650200087	581723.17000	10656933.81000
2020	285	6	55	20	650200088	581722.81000	10656933.71000
2020	285	6	55	20	650200089	581722.50000	10656933.60000
2020	285	6	55	20	650200090	581722.18000	10656933.49000
2020	285	6	55	20	650200091	581721.86000	10656933.38000
2020	285	6	55	20	650200092	581721.54000	10656933.28000
2020	285	6	55	20	650200093	581721.23000	10656933.17000
2020	285	6	55	20	650200094	581720.91000	10656933.06000
2020	285	6	55	20	650200095	581720.59000	10656932.95000
2020	285	6	55	21	650200096	581720.28000	10656932.85000
2020	285	6	55	21	650200097	581719.88000	10656932.72000
2020	285	6	55	21	650200098	581719.48000	10656932.59000
2020	285	6	55	21	650200099	581719.08000	10656932.46000
2020	285	6	55	21	650200100	581718.69000	10656932.34000
2020	285	6	55	21	650200101	581718.29000	10656932.21000
2020	285	6	55	22	650200102	581717.90000	10656932.09000
2020	285	6	55	22	650200103	581717.62000	10656932.01000
2020	285	6	55	22	650200104	581717.34000	10656931.94000
2020	285	6	55	22	650200105	581717.07000	10656931.86000
2020	285	6	55	22	650200106	581716.79000	10656931.79000
2020	285	6	55	22	650200107	581716.52000	10656931.71000
2020	285	6	55	22	650200108	581716.24000	10656931.64000
2020	285	6	55	23	650200109	581715.97000	10656931.57000
2020	285	6	55	23	650200110	581715.60000	10656931.47000
2020	285	6	55	23	650200111	581715.24000	10656931.37000
2020	285	6	55	23	650200112	581714.88000	10656931.28000
2020	285	6	55	23	650200113	581714.51000	10656931.18000
2020	285	6	55	23	650200114	581714.15000	10656931.09000
2020	285	6	55	23	650200115	581713.79000	10656930.99000
2020	285	6	55	24	650200116	581713.43000	10656930.90000
2020	285	6	55	24	650200117	581713.07000	10656930.78000
2020	285	6	55	24	650200118	581712.71000	10656930.66000
2020	285	6	55	24	650200119	581712.35000	10656930.55000
2020	285	6	55	24	650200120	581712.00000	10656930.43000
2020	285	6	55	24	650200121	581711.64000	10656930.32000
2020	285	6	55	24	650200122	581711.28000	10656930.20000
2020	285	6	55	25	650200123	581710.93000	10656930.09000
2020	285	6	55	25	650200124	581710.62000	10656929.98000
2020	285	6	55	25	650200125	581710.31000	10656929.87000
2020	285	6	55	25	650200126	581710.00000	10656929.76000
2020	285	6	55	25	650200127	581709.69000	10656929.66000
2020	285	6	55	25	650200128	581709.38000	10656929.55000
2020	285	6	55	25	650200129	581709.07000	10656929.44000
2020	285	6	55	25	650200130	581708.76000	10656929.33000
2020	285	6	55	26	650200131	581708.46000	10656929.23000
2020	285	6	55	26	650200132	581708.12000	10656929.12000
2020	285	6	55	26	650200133	581707.78000	10656929.01000
2020	285	6	55	26	650200134	581707.44000	10656928.90000
2020	285	6	55	26	650200135	581707.11000	10656928.79000
2020	285	6	55	26	650200136	581706.77000	10656928.68000
2020	285	6	55	26	650200137	581706.43000	10656928.57000
2020	285	6	55	27	650200138	581706.10000	10656928.47000
2020	285	6	55	27	650200139	581705.78000	10656928.37000
2020	285	6	55	27	650200140	581705.46000	10656928.27000
2020	285	6	55	27	650200141	581705.14000	10656928.17000
2020	285	6	55	27	650200142	581704.82000	10656928.07000
2020	285	6	55	27	650200143	581704.50000	10656927.97000
2020	285	6	55	27	650200144	581704.18000	10656927.87000
2020	285	6	55	28	650200145	581703.86000	10656927.77000
2020	285	6	55	28	650200146	581703.57000	10656927.70000
2020	285	6	55	28	650200147	581703.29000	10656927.62000
2020	285	6	55	28	650200148	581703.01000	10656927.55000
2020	285	6	55	28	650200149	581702.73000	10656927.47000
2020	285	6	55	28	650200150	581702.44000	10656927.39000
2020	285	6	55	28	650200151	581702.16000	10656927.32000
2020	285	6	55	28	650200152	581701.88000	10656927.24000
2020	285	6	55	29	650200153	581701.60000	10656927.17000
2020	285	6	55	29	650200154	581701.34000	10656927.09000
2020	285	6	55	29	650200155	581701.08000	10656927.02000
2020	285	6	55	29	650200156	581700.83000	10656926.95000
2020	285	6	55	29	650200157	581700.57000	10656926.88000
2020	285	6	55	29	650200158	581700.31000	10656926.81000
2020	285	6	55	29	650200159	581700.06000	10656926.74000
2020	285	6	55	29	650200160	581699.80000	10656926.67000
2020	285	6	55	30	650200161	581699.55000	10656926.60000
2020	285	6	55	30	650200162	581699.23000	10656926.50000
2020	285	6	55	30	650200163	581698.91000	10656926.40000
2020	285	6	55	30	650200164	581698.59000	10656926.30000
2020	285	6	55	30	650200165	581698.27000	10656926.20000
2020	285	6	55	30	650200166	581697.95000	10656926.10000
2020	285	6	55	30	650200167	581697.63000	10656926.00000
2020	285	6	55	30	650200168	581697.31000	10656925.90000
2020	285	6	55	31	650200169	581697.00000	10656925.81000
2020	285	6	55	31	650200170	581696.65000	10656925.70000
2020	285	6	55	31	650200171	581696.31000	10656925.59000
2020	285	6	55	31	650200172	581695.97000	10656925.48000
2020	285	6	55	31	650200173	581695.63000	10656925.38000
2020	285	6	55	31	650200174	581695.29000	10656925.27000
2020	285	6	55	31	650200175	581694.95000	10656925.16000
2020	285	6	55	32	650200176	581694.61000	10656925.06000
2020	285	6	55	32	650200177	581694.30000	10656924.97000
2020	285	6	55	32	650200178	581693.99000	10656924.88000
2020	285	6	55	32	650200179	581693.69000	10656924.79000
2020	285	6	55	32	650200180	581693.38000	10656924.70000
2020	285	6	55	32	650200181	581693.07000	10656924.61000
2020	285	6	55	32	650200182	581692.77000	10656924.52000
2020	285	6	55	32	650200183	581692.46000	10656924.43000
2020	285	6	55	33	650200184	581692.16000	10656924.35000
2020	285	6	55	33	650200185	581691.81000	10656924.25000
2020	285	6	55	33	650200186	581691.46000	10656924.16000
2020	285	6	55	33	650200187	581691.12000	10656924.07000
2020	285	6	55	33	650200188	581690.77000	10656923.97000
2020	285	6	55	33	650200189	581690.43000	10656923.88000
2020	285	6	55	33	650200190	581690.08000	10656923.79000
2020	285	6	55	34	650200191	581689.74000	10656923.69000
2020	285	6	55	34	650200192	581689.43000	10656923.61000
2020	285	6	55	34	650200193	581689.13000	10656923.52000
2020	285	6	55	34	650200194	581688.83000	10656923.44000
2020	285	6	55	34	650200195	581688.52000	10656923.35000
2020	285	6	55	34	650200196	581688.22000	10656923.27000
2020	285	6	55	34	650200197	581687.92000	10656923.18000
2020	285	6	55	35	650200198	581687.62000	10656923.10000
2020	285	6	55	35	650200199	581687.20000	10656922.98000
2020	285	6	55	35	650200200	581686.78000	10656922.86000
2020	285	6	55	35	650200201	581686.37000	10656922.74000
2020	285	6	55	35	650200202	581685.95000	10656922.62000
2020	285	6	55	35	650200203	581685.54000	10656922.50000
2020	285	6	55	36	650200204	581685.13000	10656922.38000
2020	285	6	55	36	650200205	581684.86000	10656922.31000
2020	285	6	55	36	650200206	581684.59000	10656922.24000
2020	285	6	55	36	650200207	581684.32000	10656922.18000
2020	285	6	55	36	650200208	581684.05000	10656922.11000
2020	285	6	55	36	650200209	581683.78000	10656922.05000
2020	285	6	55	36	650200210	581683.51000	10656921.98000
2020	285	6	55	37	650200211	581683.25000	10656921.92000
2020	285	6	55	37	650200212	581682.88000	10656921.81000
2020	285	6	55	37	650200213	581682.52000	10656921.71000
2020	285	6	55	37	650200214	581682.16000	10656921.61000
2020	285	6	55	37	650200215	581681.80000	10656921.51000
2020	285	6	55	37	650200216	581681.44000	10656921.41000
2020	285	6	55	37	650200217	581681.08000	10656921.31000
2020	285	6	55	37	650200218	581680.72000	10656921.21000
2020	285	6	55	38	650200219	581680.36000	10656921.11000
2020	285	6	55	38	650200220	581680.02000	10656921.01000
2020	285	6	55	38	650200221	581679.68000	10656920.92000
2020	285	6	55	38	650200222	581679.34000	10656920.82000
2020	285	6	55	38	650200223	581679.00000	10656920.73000
2020	285	6	55	38	650200224	581678.66000	10656920.63000
2020	285	6	55	38	650200225	581678.32000	10656920.54000
2020	285	6	55	39	650200226	581677.98000	10656920.44000
2020	285	6	55	39	650200227	581677.65000	10656920.36000
2020	285	6	55	39	650200228	581677.33000	10656920.27000
2020	285	6	55	39	650200229	581677.01000	10656920.18000
2020	285	6	55	39	650200230	581676.69000	10656920.09000
2020	285	6	55	39	650200231	581676.37000	10656920.00000
2020	285	6	55	39	650200232	581676.05000	10656919.91000
2020	285	6	55	40	650200233	581675.73000	10656919.82000
2020	285	6	55	40	650200234	581675.43000	10656919.75000
2020	285	6	55	40	650200235	581675.14000	10656919.68000
2020	285	6	55	40	650200236	581674.84000	10656919.61000
2020	285	6	55	40	650200237	581674.55000	10656919.54000
2020	285	6	55	40	650200238	581674.25000	10656919.47000
2020	285	6	55	40	650200239	581673.96000	10656919.40000
2020	285	6	55	41	650200240	581673.67000	10656919.34000
2020	285	6	55	41	650200241	581673.29000	10656919.25000
2020	285	6	55	41	650200242	581672.92000	10656919.16000
2020	285	6	55	41	650200243	581672.55000	10656919.08000
2020	285	6	55	41	650200244	581672.17000	10656918.99000
2020	285	6	55	41	650200245	581671.80000	10656918.91000
2020	285	6	55	41	650200246	581671.43000	10656918.82000
2020	285	6	55	42	650200247	581671.06000	10656918.74000
2020	285	6	55	42	650200248	581670.79000	10656918.67000
2020	285	6	55	42	650200249	581670.53000	10656918.60000
2020	285	6	55	42	650200250	581670.26000	10656918.53000
2020	285	6	55	42	650200251	581670.00000	10656918.46000
2020	285	6	55	42	650200252	581669.74000	10656918.39000
2020	285	6	55	42	650200253	581669.47000	10656918.32000
2020	285	6	55	42	650200254	581669.21000	10656918.25000
2020	285	6	55	43	650200255	581668.94000	10656918.19000
2020	285	6	55	43	650200256	581668.65000	10656918.10000
2020	285	6	55	43	650200257	581668.36000	10656918.02000
2020	285	6	55	43	650200258	581668.07000	10656917.94000
2020	285	6	55	43	650200259	581667.78000	10656917.86000
2020	285	6	55	43	650200260	581667.48000	10656917.77000
