YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
2020	285	4	55	8	645400001	598643.86000	10661174.52000
2020	285	4	55	8	645400002	598643.56000	10661174.44000
2020	285	4	55	8	645400003	598643.27000	10661174.37000
2020	285	4	55	8	645400004	598642.98000	10661174.30000
2020	285	4	55	8	645400005	598642.69000	10661174.23000
2020	285	4	55	8	645400006	598642.40000	10661174.15000
2020	285	4	55	8	645400007	598642.11000	10661174.08000
2020	285	4	55	8	645400008	598641.82000	10661174.01000
2020	285	4	55	8	645400009	598641.53000	10661173.94000
2020	285	4	55	8	645400010	598641.24000	10661173.86000
2020	285	4	55	8	645400011	598640.95000	10661173.79000
2020	285	4	55	8	645400012	598640.66000	10661173.72000
2020	285	4	55	8	645400013	598640.37000	10661173.65000
2020	285	4	55	8	645400014	598640.08000	10661173.57000
2020	285	4	55	8	645400015	598639.79000	10661173.50000
2020	285	4	55	8	645400016	598639.50000	10661173.43000
2020	285	4	55	10	645400017	598639.22000	10661173.36000
2020	285	4	55	10	645400018	598638.92000	10661173.28000
2020	285	4	55	10	645400019	598638.63000	10661173.20000
2020	285	4	55	10	645400020	598638.34000	10661173.12000
2020	285	4	55	10	645400021	598638.05000	10661173.04000
2020	285	4	55	10	645400022	598637.75000	10661172.97000
2020	285	4	55	10	645400023	598637.46000	10661172.89000
2020	285	4	55	10	645400024	598637.17000	10661172.81000
2020	285	4	55	11	645400025	598636.88000	10661172.74000
2020	285	4	55	11	645400026	598636.57000	10661172.65000
2020	285	4	55	11	645400027	598636.26000	10661172.56000
2020	285	4	55	11	645400028	598635.95000	10661172.47000
2020	285	4	55	11	645400029	598635.65000	10661172.38000
2020	285	4	55	11	645400030	598635.34000	10661172.29000
2020	285	4	55	11	645400031	598635.03000	10661172.20000
2020	285	4	55	11	645400032	598634.72000	10661172.11000
2020	285	4	55	12	645400033	598634.42000	10661172.02000
2020	285	4	55	12	645400034	598634.07000	10661171.94000
2020	285	4	55	12	645400035	598633.73000	10661171.86000
2020	285	4	55	12	645400036	598633.38000	10661171.77000
2020	285	4	55	12	645400037	598633.04000	10661171.69000
2020	285	4	55	12	645400038	598632.69000	10661171.60000
2020	285	4	55	12	645400039	598632.35000	10661171.52000
2020	285	4	55	13	645400040	598632.01000	10661171.44000
2020	285	4	55	13	645400041	598631.72000	10661171.38000
2020	285	4	55	13	645400042	598631.44000	10661171.33000
2020	285	4	55	13	645400043	598631.16000	10661171.28000
2020	285	4	55	13	645400044	598630.88000	10661171.23000
2020	285	4	55	13	645400045	598630.59000	10661171.18000
2020	285	4	55	13	645400046	598630.31000	10661171.13000
2020	285	4	55	13	645400047	598630.03000	10661171.08000
2020	285	4	55	14	645400048	598629.75000	10661171.02000
2020	285	4	55	14	645400049	598629.47000	10661170.97000
2020	285	4	55	14	645400050	598629.18000	10661170.91000
2020	285	4	55	14	645400051	598628.90000	10661170.85000
2020	285	4	55	14	645400052	598628.62000	10661170.79000
2020	285	4	55	14	645400053	598628.34000	10661170.73000
2020	285	4	55	14	645400054	598628.06000	10661170.67000
2020	285	4	55	14	645400055	598627.78000	10661170.61000
2020	285	4	55	15	645400056	598627.51000	10661170.56000
2020	285	4	55	15	645400057	598627.21000	10661170.48000
2020	285	4	55	15	645400058	598626.92000	10661170.41000
2020	285	4	55	15	645400059	598626.63000	10661170.33000
