NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040001	1386771.93000	10619329.86000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040002	1386771.69000	10619329.83000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040003	1386771.44000	10619329.81000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040004	1386771.21000	10619329.79000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040005	1386770.96000	10619329.77000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040006	1386770.72000	10619329.75000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040007	1386770.47000	10619329.73000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040008	1386770.24000	10619329.71000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040009	1386769.99000	10619329.68000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040010	1386769.76000	10619329.67000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040011	1386769.51000	10619329.65000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040012	1386769.27000	10619329.63000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040013	1386769.03000	10619329.61000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040014	1386768.79000	10619329.59000
RN2020AN4F0504	2020.09.22	2020	266	11	36	31	1295040015	1386768.54000	10619329.57000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040016	1386768.31000	10619329.55000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040017	1386768.05000	10619329.54000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040018	1386767.80000	10619329.52000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040019	1386767.54000	10619329.52000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040020	1386767.29000	10619329.51000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040021	1386767.04000	10619329.50000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040022	1386766.78000	10619329.50000
RN2020AN4F0504	2020.09.22	2020	266	11	36	33	1295040023	1386766.53000	10619329.48000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040024	1386766.28000	10619329.48000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040025	1386766.09000	10619329.47000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040026	1386765.91000	10619329.46000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040027	1386765.72000	10619329.45000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040028	1386765.53000	10619329.44000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040029	1386765.36000	10619329.43000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040030	1386765.17000	10619329.42000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040031	1386764.98000	10619329.41000
RN2020AN4F0504	2020.09.22	2020	266	11	36	34	1295040032	1386764.80000	10619329.40000
RN2020AN4F0504	2020.09.22	2020	266	11	36	35	1295040033	1386764.62000	10619329.39000
RN2020AN4F0504	2020.09.22	2020	266	11	36	35	1295040034	1386764.32000	10619329.36000
RN2020AN4F0504	2020.09.22	2020	266	11	36	35	1295040035	1386764.03000	10619329.34000
RN2020AN4F0504	2020.09.22	2020	266	11	36	35	1295040036	1386763.74000	10619329.31000
RN2020AN4F0504	2020.09.22	2020	266	11	36	35	1295040037	1386763.45000	10619329.29000
