NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080001	1384841.54000	10613743.41000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080002	1384841.33000	10613743.61000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080003	1384841.13000	10613743.80000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080004	1384840.93000	10613744.00000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080005	1384840.72000	10613744.19000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080006	1384840.52000	10613744.38000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080007	1384840.31000	10613744.58000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080008	1384840.11000	10613744.77000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080009	1384839.91000	10613744.97000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080010	1384839.69000	10613745.16000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080011	1384839.49000	10613745.35000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080012	1384839.29000	10613745.55000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080013	1384839.08000	10613745.74000
RN2020AN4F0101	2020.09.22	2020	266	5	47	57	1281080014	1384838.88000	10613745.94000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080015	1384838.68000	10613746.14000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080016	1384838.53000	10613746.28000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080017	1384838.37000	10613746.43000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080018	1384838.22000	10613746.57000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080019	1384838.06000	10613746.72000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080020	1384837.91000	10613746.86000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080021	1384837.75000	10613747.00000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080022	1384837.60000	10613747.15000
RN2020AN4F0101	2020.09.22	2020	266	5	47	59	1281080023	1384837.44000	10613747.29000
