NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
RN2020AN4F0605	2020.09.22	2020	266	14	25	17	1301800001	1380113.85000	10613728.29000
RN2020AN4F0605	2020.09.22	2020	266	14	25	17	1301800002	1380113.91000	10613728.72000
RN2020AN4F0605	2020.09.22	2020	266	14	25	17	1301800003	1380113.97000	10613729.15000
RN2020AN4F0605	2020.09.22	2020	266	14	25	17	1301800004	1380114.03000	10613729.60000
RN2020AN4F0605	2020.09.22	2020	266	14	25	17	1301800005	1380114.09000	10613730.03000
RN2020AN4F0605	2020.09.22	2020	266	14	25	17	1301800006	1380114.16000	10613730.47000
RN2020AN4F0605	2020.09.22	2020	266	14	25	18	1301800007	1380114.23000	10613730.91000
RN2020AN4F0605	2020.09.22	2020	266	14	25	18	1301800008	1380114.29000	10613731.35000
RN2020AN4F0605	2020.09.22	2020	266	14	25	18	1301800009	1380114.35000	10613731.78000
RN2020AN4F0605	2020.09.22	2020	266	14	25	18	1301800010	1380114.41000	10613732.22000
RN2020AN4F0605	2020.09.22	2020	266	14	25	18	1301800011	1380114.48000	10613732.66000
RN2020AN4F0605	2020.09.22	2020	266	14	25	19	1301800012	1380114.55000	10613733.10000
RN2020AN4F0605	2020.09.22	2020	266	14	25	19	1301800013	1380114.61000	10613733.44000
RN2020AN4F0605	2020.09.22	2020	266	14	25	19	1301800014	1380114.67000	10613733.79000
RN2020AN4F0605	2020.09.22	2020	266	14	25	19	1301800015	1380114.73000	10613734.14000
RN2020AN4F0605	2020.09.22	2020	266	14	25	19	1301800016	1380114.80000	10613734.49000
RN2020AN4F0605	2020.09.22	2020	266	14	25	19	1301800017	1380114.86000	10613734.84000
RN2020AN4F0605	2020.09.22	2020	266	14	25	19	1301800018	1380114.92000	10613735.19000
RN2020AN4F0605	2020.09.22	2020	266	14	25	20	1301800019	1380114.99000	10613735.54000
RN2020AN4F0605	2020.09.22	2020	266	14	25	20	1301800020	1380115.06000	10613735.87000
RN2020AN4F0605	2020.09.22	2020	266	14	25	20	1301800021	1380115.13000	10613736.20000
RN2020AN4F0605	2020.09.22	2020	266	14	25	20	1301800022	1380115.19000	10613736.53000
RN2020AN4F0605	2020.09.22	2020	266	14	25	20	1301800023	1380115.26000	10613736.86000
RN2020AN4F0605	2020.09.22	2020	266	14	25	20	1301800024	1380115.33000	10613737.19000
RN2020AN4F0605	2020.09.22	2020	266	14	25	20	1301800025	1380115.39000	10613737.52000
RN2020AN4F0605	2020.09.22	2020	266	14	25	21	1301800026	1380115.47000	10613737.86000
RN2020AN4F0605	2020.09.22	2020	266	14	25	21	1301800027	1380115.52000	10613738.17000
RN2020AN4F0605	2020.09.22	2020	266	14	25	21	1301800028	1380115.57000	10613738.49000
RN2020AN4F0605	2020.09.22	2020	266	14	25	21	1301800029	1380115.63000	10613738.82000
RN2020AN4F0605	2020.09.22	2020	266	14	25	21	1301800030	1380115.67000	10613739.14000
RN2020AN4F0605	2020.09.22	2020	266	14	25	21	1301800031	1380115.73000	10613739.47000
RN2020AN4F0605	2020.09.22	2020	266	14	25	21	1301800032	1380115.78000	10613739.79000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800033	1380115.84000	10613740.12000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800034	1380115.88000	10613740.41000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800035	1380115.92000	10613740.70000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800036	1380115.97000	10613740.99000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800037	1380116.02000	10613741.28000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800038	1380116.06000	10613741.56000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800039	1380116.11000	10613741.85000
RN2020AN4F0605	2020.09.22	2020	266	14	25	22	1301800040	1380116.16000	10613742.14000
RN2020AN4F0605	2020.09.22	2020	266	14	25	23	1301800041	1380116.20000	10613742.44000
RN2020AN4F0605	2020.09.22	2020	266	14	25	23	1301800042	1380116.26000	10613742.78000
RN2020AN4F0605	2020.09.22	2020	266	14	25	23	1301800043	1380116.31000	10613743.11000
RN2020AN4F0605	2020.09.22	2020	266	14	25	23	1301800044	1380116.36000	10613743.46000
RN2020AN4F0605	2020.09.22	2020	266	14	25	23	1301800045	1380116.43000	10613743.80000
RN2020AN4F0605	2020.09.22	2020	266	14	25	23	1301800046	1380116.48000	10613744.14000
RN2020AN4F0605	2020.09.22	2020	266	14	25	23	1301800047	1380116.53000	10613744.48000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800048	1380116.60000	10613744.82000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800049	1380116.64000	10613745.12000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800050	1380116.69000	10613745.42000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800051	1380116.74000	10613745.72000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800052	1380116.79000	10613746.02000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800053	1380116.84000	10613746.32000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800054	1380116.89000	10613746.62000
RN2020AN4F0605	2020.09.22	2020	266	14	25	24	1301800055	1380116.94000	10613746.92000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800056	1380116.99000	10613747.22000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800057	1380117.04000	10613747.52000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800058	1380117.10000	10613747.81000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800059	1380117.15000	10613748.10000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800060	1380117.20000	10613748.40000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800061	1380117.26000	10613748.70000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800062	1380117.31000	10613748.99000
RN2020AN4F0605	2020.09.22	2020	266	14	25	25	1301800063	1380117.36000	10613749.29000
