NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	FFID	SOU_X	SOU_Y
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920001	1374934.52000	10620278.29000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920002	1374934.97000	10620278.16000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920003	1374935.43000	10620278.05000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920004	1374935.89000	10620277.92000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920005	1374936.35000	10620277.80000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920006	1374936.81000	10620277.68000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920007	1374937.27000	10620277.55000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920008	1374937.73000	10620277.43000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920009	1374938.19000	10620277.32000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920010	1374938.65000	10620277.19000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920011	1374939.11000	10620277.07000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920012	1374939.57000	10620276.94000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920013	1374940.03000	10620276.82000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920014	1374940.49000	10620276.71000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920015	1374940.95000	10620276.58000
RN2020AN4F0402	2020.09.22	2020	266	7	48	53	1285920016	1374941.41000	10620276.46000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920017	1374941.87000	10620276.35000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920018	1374942.20000	10620276.25000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920019	1374942.53000	10620276.16000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920020	1374942.85000	10620276.07000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920021	1374943.18000	10620275.98000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920022	1374943.51000	10620275.89000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920023	1374943.83000	10620275.80000
RN2020AN4F0402	2020.09.22	2020	266	7	48	56	1285920024	1374944.16000	10620275.71000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920025	1374944.49000	10620275.62000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920026	1374944.81000	10620275.52000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920027	1374945.13000	10620275.43000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920028	1374945.45000	10620275.33000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920029	1374945.78000	10620275.23000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920030	1374946.11000	10620275.14000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920031	1374946.43000	10620275.04000
RN2020AN4F0402	2020.09.22	2020	266	7	48	57	1285920032	1374946.76000	10620274.95000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920033	1374947.08000	10620274.86000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920034	1374947.40000	10620274.77000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920035	1374947.72000	10620274.68000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920036	1374948.03000	10620274.58000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920037	1374948.35000	10620274.49000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920038	1374948.67000	10620274.40000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920039	1374948.98000	10620274.31000
RN2020AN4F0402	2020.09.22	2020	266	7	48	58	1285920040	1374949.30000	10620274.21000
