NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
20AN3F04	23.09.2020	2020	267	14	37	43	9	1252102.03	10654596.84
20AN3F04	23.09.2020	2020	267	14	37	45	11	1252104.214	10654593.13
20AN3F04	23.09.2020	2020	267	14	37	47	13	1252106.493	10654589.33
20AN3F04	23.09.2020	2020	267	14	37	49	16	1252108.749	10654585.48
20AN3F04	23.09.2020	2020	267	14	37	51	18	1252110.968	10654581.63
20AN3F04	23.09.2020	2020	267	14	37	53	20	1252113.153	10654577.73
20AN3F04	23.09.2020	2020	267	14	37	55	22	1252115.301	10654573.82
20AN3F04	23.09.2020	2020	267	14	37	57	25	1252117.414	10654569.94
20AN3F04	23.09.2020	2020	267	14	37	59	27	1252119.445	10654565.99
20AN3F04	23.09.2020	2020	267	14	38	1	29	1252121.498	10654562.05
20AN3F04	23.09.2020	2020	267	14	38	3	31	1252123.505	10654558.08
20AN3F04	23.09.2020	2020	267	14	38	5	33	1252125.49	10654554.1
20AN3F04	23.09.2020	2020	267	14	38	7	36	1252127.438	10654550.1
20AN3F04	23.09.2020	2020	267	14	38	9	38	1252129.421	10654546.05
20AN3F04	23.09.2020	2020	267	14	38	11	40	1252131.37	10654542.02
20AN3F04	23.09.2020	2020	267	14	38	13	42	1252133.266	10654538.01
20AN3F04	23.09.2020	2020	267	14	38	15	45	1252135.245	10654533.99
20AN3F04	23.09.2020	2020	267	14	38	17	47	1252137.157	10654529.94
20AN3F04	23.09.2020	2020	267	14	38	19	49	1252139.091	10654525.96
20AN3F04	23.09.2020	2020	267	14	38	21	51	1252141.034	10654521.95
20AN3F04	23.09.2020	2020	267	14	38	23	54	1252143.035	10654517.92
20AN3F04	23.09.2020	2020	267	14	38	25	56	1252145.027	10654513.97
20AN3F04	23.09.2020	2020	267	14	38	27	58	1252147.01	10654510.08
20AN3F04	23.09.2020	2020	267	14	38	29	60	1252149.018	10654506.13
20AN3F04	23.09.2020	2020	267	14	38	31	62	1252151.112	10654502.18
20AN3F04	23.09.2020	2020	267	14	38	33	65	1252153.163	10654498.26
20AN3F04	23.09.2020	2020	267	14	38	35	67	1252155.259	10654494.38
20AN3F04	23.09.2020	2020	267	14	38	37	69	1252157.405	10654490.48
20AN3F04	23.09.2020	2020	267	14	38	39	71	1252159.614	10654486.61
20AN3F04	23.09.2020	2020	267	14	38	41	74	1252161.802	10654482.77
20AN3F04	23.09.2020	2020	267	14	38	43	76	1252164.097	10654478.98
20AN3F04	23.09.2020	2020	267	14	38	45	78	1252166.38	10654475.19
20AN3F04	23.09.2020	2020	267	14	38	47	80	1252168.681	10654471.39
20AN3F04	23.09.2020	2020	267	14	38	49	82	1252171.008	10654467.61
20AN3F04	23.09.2020	2020	267	14	38	51	85	1252173.333	10654463.83
20AN3F04	23.09.2020	2020	267	14	38	53	87	1252175.644	10654460.04
20AN3F04	23.09.2020	2020	267	14	38	55	89	1252177.981	10654456.25
20AN3F04	23.09.2020	2020	267	14	38	57	91	1252180.335	10654452.48
20AN3F04	23.09.2020	2020	267	14	38	59	93	1252182.675	10654448.7
20AN3F04	23.09.2020	2020	267	14	39	1	96	1252184.995	10654444.86
20AN3F04	23.09.2020	2020	267	14	39	3	98	1252187.327	10654441.07
20AN3F04	23.09.2020	2020	267	14	39	5	100	1252189.627	10654437.25
20AN3F04	23.09.2020	2020	267	14	39	7	102	1252191.911	10654433.43
20AN3F04	23.09.2020	2020	267	14	39	9	105	1252194.158	10654429.57
20AN3F04	23.09.2020	2020	267	14	39	11	107	1252196.405	10654425.73
20AN3F04	23.09.2020	2020	267	14	39	13	109	1252198.653	10654421.89
20AN3F04	23.09.2020	2020	267	14	39	15	111	1252200.852	10654418.01
20AN3F04	23.09.2020	2020	267	14	39	17	114	1252203.085	10654414.15
20AN3F04	23.09.2020	2020	267	14	39	19	116	1252205.302	10654410.3
20AN3F04	23.09.2020	2020	267	14	39	21	118	1252207.535	10654406.44
20AN3F04	23.09.2020	2020	267	14	39	23	120	1252209.716	10654402.62
20AN3F04	23.09.2020	2020	267	14	39	25	122	1252211.953	10654398.78
20AN3F04	23.09.2020	2020	267	14	39	27	125	1252214.212	10654394.95
20AN3F04	23.09.2020	2020	267	14	39	29	127	1252216.431	10654391.09
20AN3F04	23.09.2020	2020	267	14	39	31	129	1252218.664	10654387.26
20AN3F04	23.09.2020	2020	267	14	39	33	131	1252220.977	10654383.4
20AN3F04	23.09.2020	2020	267	14	39	35	134	1252223.283	10654379.57
20AN3F04	23.09.2020	2020	267	14	39	37	136	1252225.518	10654375.73
20AN3F04	23.09.2020	2020	267	14	39	39	138	1252227.825	10654371.93
20AN3F04	23.09.2020	2020	267	14	39	41	140	1252230.168	10654368.13
20AN3F04	23.09.2020	2020	267	14	39	43	142	1252232.415	10654364.35
20AN3F04	23.09.2020	2020	267	14	39	45	145	1252234.696	10654360.54
20AN3F04	23.09.2020	2020	267	14	39	47	147	1252237.008	10654356.73
20AN3F04	23.09.2020	2020	267	14	39	49	149	1252239.34	10654352.93
20AN3F04	23.09.2020	2020	267	14	39	51	151	1252241.611	10654349.09
20AN3F04	23.09.2020	2020	267	14	39	53	154	1252243.915	10654345.28
20AN3F04	23.09.2020	2020	267	14	39	55	156	1252246.272	10654341.41
20AN3F04	23.09.2020	2020	267	14	39	57	158	1252248.555	10654337.56
20AN3F04	23.09.2020	2020	267	14	39	59	160	1252250.823	10654333.72
20AN3F04	23.09.2020	2020	267	14	40	1	163	1252253.097	10654329.88
20AN3F04	23.09.2020	2020	267	14	40	3	165	1252255.363	10654326.03
20AN3F04	23.09.2020	2020	267	14	40	5	167	1252257.585	10654322.15
20AN3F04	23.09.2020	2020	267	14	40	7	169	1252259.777	10654318.28
20AN3F04	23.09.2020	2020	267	14	40	9	171	1252261.968	10654314.39
20AN3F04	23.09.2020	2020	267	14	40	11	174	1252264.155	10654310.48
20AN3F04	23.09.2020	2020	267	14	40	13	176	1252266.358	10654306.56
20AN3F04	23.09.2020	2020	267	14	40	15	178	1252268.551	10654302.64
20AN3F04	23.09.2020	2020	267	14	40	17	180	1252270.698	10654298.69
20AN3F04	23.09.2020	2020	267	14	40	19	183	1252272.83	10654294.73
20AN3F04	23.09.2020	2020	267	14	40	21	185	1252274.919	10654290.81
20AN3F04	23.09.2020	2020	267	14	40	23	187	1252276.964	10654286.84
20AN3F04	23.09.2020	2020	267	14	40	25	189	1252278.961	10654282.85
20AN3F04	23.09.2020	2020	267	14	40	27	192	1252280.974	10654278.87
20AN3F04	23.09.2020	2020	267	14	40	29	194	1252282.993	10654274.89
20AN3F04	23.09.2020	2020	267	14	40	31	196	1252284.974	10654270.86
