NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
20AN3F05	24.09.2020	2020	268	1	23	23	8	1248881.7	10651455.99
20AN3F05	24.09.2020	2020	268	1	23	25	10	1248886.207	10651454.58
20AN3F05	24.09.2020	2020	268	1	23	27	13	1248891.219	10651453.17
20AN3F05	24.09.2020	2020	268	1	23	29	16	1248896.278	10651451.88
20AN3F05	24.09.2020	2020	268	1	23	31	18	1248900.967	10651450.59
20AN3F05	24.09.2020	2020	268	1	23	33	21	1248905.86	10651449.31
20AN3F05	24.09.2020	2020	268	1	23	35	23	1248910.64	10651447.98
20AN3F05	24.09.2020	2020	268	1	23	37	26	1248915.61	10651446.84
20AN3F05	24.09.2020	2020	268	1	23	39	28	1248920.532	10651445.54
20AN3F05	24.09.2020	2020	268	1	23	41	31	1248925.595	10651444.33
20AN3F05	24.09.2020	2020	268	1	23	43	33	1248930.608	10651443.03
20AN3F05	24.09.2020	2020	268	1	23	45	36	1248935.55	10651441.79
20AN3F05	24.09.2020	2020	268	1	23	47	38	1248940.58	10651440.48
20AN3F05	24.09.2020	2020	268	1	23	49	41	1248945.455	10651439.14
20AN3F05	24.09.2020	2020	268	1	23	51	43	1248950.339	10651437.94
20AN3F05	24.09.2020	2020	268	1	23	53	46	1248955.213	10651436.63
20AN3F05	24.09.2020	2020	268	1	23	55	49	1248960.103	10651435.43
20AN3F05	24.09.2020	2020	268	1	23	57	51	1248964.99	10651434.15
20AN3F05	24.09.2020	2020	268	1	23	59	54	1248969.891	10651432.89
20AN3F05	24.09.2020	2020	268	1	24	1	56	1248974.795	10651431.59
20AN3F05	24.09.2020	2020	268	1	24	3	59	1248979.736	10651430.28
20AN3F05	24.09.2020	2020	268	1	24	5	61	1248984.622	10651428.89
20AN3F05	24.09.2020	2020	268	1	24	7	64	1248989.599	10651427.57
20AN3F05	24.09.2020	2020	268	1	24	9	66	1248994.537	10651426.23
20AN3F05	24.09.2020	2020	268	1	24	11	69	1248999.514	10651424.97
20AN3F05	24.09.2020	2020	268	1	24	13	71	1249004.473	10651423.66
20AN3F05	24.09.2020	2020	268	1	24	15	74	1249009.45	10651422.39
20AN3F05	24.09.2020	2020	268	1	24	17	77	1249014.437	10651421.07
20AN3F05	24.09.2020	2020	268	1	24	19	79	1249019.287	10651419.88
20AN3F05	24.09.2020	2020	268	1	24	21	82	1249024.285	10651418.52
20AN3F05	24.09.2020	2020	268	1	24	23	84	1249029.243	10651417.21
20AN3F05	24.09.2020	2020	268	1	24	25	87	1249034.265	10651415.92
20AN3F05	24.09.2020	2020	268	1	24	27	89	1249039.26	10651414.56
20AN3F05	24.09.2020	2020	268	1	24	29	92	1249044.271	10651413.21
20AN3F05	24.09.2020	2020	268	1	24	31	95	1249049.371	10651411.71
20AN3F05	24.09.2020	2020	268	1	24	33	97	1249054.264	10651410.25
20AN3F05	24.09.2020	2020	268	1	24	35	100	1249059.164	10651408.69
20AN3F05	24.09.2020	2020	268	1	24	37	102	1249064.034	10651407.08
20AN3F05	24.09.2020	2020	268	1	24	39	105	1249068.908	10651405.47
20AN3F05	24.09.2020	2020	268	1	24	41	107	1249073.686	10651403.89
20AN3F05	24.09.2020	2020	268	1	24	43	110	1249078.581	10651402.28
20AN3F05	24.09.2020	2020	268	1	24	45	113	1249083.485	10651400.72
20AN3F05	24.09.2020	2020	268	1	24	47	115	1249088.412	10651399.2
20AN3F05	24.09.2020	2020	268	1	24	49	118	1249093.223	10651397.81
20AN3F05	24.09.2020	2020	268	1	24	51	120	1249098.034	10651396.38
20AN3F05	24.09.2020	2020	268	1	24	53	123	1249102.92	10651394.99
20AN3F05	24.09.2020	2020	268	1	24	55	125	1249107.92	10651393.61
20AN3F05	24.09.2020	2020	268	1	24	57	128	1249112.864	10651392.35
20AN3F05	24.09.2020	2020	268	1	24	59	130	1249117.811	10651391.13
20AN3F05	24.09.2020	2020	268	1	25	1	133	1249122.96	10651389.91
20AN3F05	24.09.2020	2020	268	1	25	3	136	1249128.21	10651388.73
20AN3F05	24.09.2020	2020	268	1	25	5	138	1249133.396	10651387.71
20AN3F05	24.09.2020	2020	268	1	25	7	141	1249138.526	10651386.71
