NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
20AN4F05	22.09.2020	2020	266	11	40	44	9	1386340.947	10619290.92
20AN4F05	22.09.2020	2020	266	11	40	46	11	1386337.026	10619290.56
20AN4F05	22.09.2020	2020	266	11	40	48	13	1386333.113	10619290.22
20AN4F05	22.09.2020	2020	266	11	40	50	15	1386329.232	10619289.86
20AN4F05	22.09.2020	2020	266	11	40	52	17	1386325.36	10619289.5
20AN4F05	22.09.2020	2020	266	11	40	54	19	1386321.451	10619289.2
20AN4F05	22.09.2020	2020	266	11	40	56	21	1386317.587	10619288.84
20AN4F05	22.09.2020	2020	266	11	40	58	23	1386313.697	10619288.53
20AN4F05	22.09.2020	2020	266	11	41	0	25	1386309.784	10619288.26
20AN4F05	22.09.2020	2020	266	11	41	2	27	1386305.919	10619287.93
20AN4F05	22.09.2020	2020	266	11	41	4	29	1386302.033	10619287.63
20AN4F05	22.09.2020	2020	266	11	41	6	31	1386298.16	10619287.33
20AN4F05	22.09.2020	2020	266	11	41	8	32	1386294.265	10619287.02
20AN4F05	22.09.2020	2020	266	11	41	10	34	1386290.381	10619286.65
20AN4F05	22.09.2020	2020	266	11	41	12	36	1386286.473	10619286.29
20AN4F05	22.09.2020	2020	266	11	41	14	38	1386282.506	10619285.94
20AN4F05	22.09.2020	2020	266	11	41	16	40	1386278.607	10619285.5
20AN4F05	22.09.2020	2020	266	11	41	18	42	1386274.616	10619285.09
20AN4F05	22.09.2020	2020	266	11	41	20	44	1386270.59	10619284.72
20AN4F05	22.09.2020	2020	266	11	41	22	46	1386266.588	10619284.31
20AN4F05	22.09.2020	2020	266	11	41	24	48	1386262.485	10619283.9
20AN4F05	22.09.2020	2020	266	11	41	26	51	1386258.363	10619283.51
20AN4F05	22.09.2020	2020	266	11	41	28	53	1386254.115	10619283.12
20AN4F05	22.09.2020	2020	266	11	41	30	55	1386249.84	10619282.71
20AN4F05	22.09.2020	2020	266	11	41	32	57	1386245.444	10619282.31
20AN4F05	22.09.2020	2020	266	11	41	34	59	1386241.015	10619281.88
20AN4F05	22.09.2020	2020	266	11	41	36	61	1386236.501	10619281.42
20AN4F05	22.09.2020	2020	266	11	41	38	64	1386231.885	10619280.93
20AN4F05	22.09.2020	2020	266	11	41	40	66	1386227.19	10619280.4
20AN4F05	22.09.2020	2020	266	11	41	42	69	1386222.425	10619279.84
20AN4F05	22.09.2020	2020	266	11	41	44	71	1386217.592	10619279.29
20AN4F05	22.09.2020	2020	266	11	41	46	73	1386212.71	10619278.73
20AN4F05	22.09.2020	2020	266	11	41	48	76	1386207.8	10619278.21
20AN4F05	22.09.2020	2020	266	11	41	50	78	1386202.879	10619277.73
20AN4F05	22.09.2020	2020	266	11	41	52	81	1386197.984	10619277.26
20AN4F05	22.09.2020	2020	266	11	41	54	83	1386193.179	10619276.78
20AN4F05	22.09.2020	2020	266	11	41	56	86	1386188.445	10619276.37
20AN4F05	22.09.2020	2020	266	11	41	58	88	1386183.819	10619275.97
20AN4F05	22.09.2020	2020	266	11	42	0	90	1386179.316	10619275.57
20AN4F05	22.09.2020	2020	266	11	42	2	92	1386174.925	10619275.23
20AN4F05	22.09.2020	2020	266	11	42	4	95	1386170.637	10619274.91
20AN4F05	22.09.2020	2020	266	11	42	6	97	1386166.415	10619274.62
20AN4F05	22.09.2020	2020	266	11	42	8	99	1386162.255	10619274.36
20AN4F05	22.09.2020	2020	266	11	42	10	101	1386158.145	10619274.11
20AN4F05	22.09.2020	2020	266	11	42	12	103	1386154.079	10619273.86
20AN4F05	22.09.2020	2020	266	11	42	14	105	1386150.017	10619273.65
20AN4F05	22.09.2020	2020	266	11	42	16	107	1386146.004	10619273.45
20AN4F05	22.09.2020	2020	266	11	42	18	109	1386141.995	10619273.23
20AN4F05	22.09.2020	2020	266	11	42	20	111	1386138.033	10619273
20AN4F05	22.09.2020	2020	266	11	42	22	113	1386134.055	10619272.8
20AN4F05	22.09.2020	2020	266	11	42	24	115	1386130.115	10619272.58
20AN4F05	22.09.2020	2020	266	11	42	26	117	1386126.192	10619272.34
20AN4F05	22.09.2020	2020	266	11	42	28	119	1386122.279	10619272.12
20AN4F05	22.09.2020	2020	266	11	42	30	121	1386118.412	10619271.91
20AN4F05	22.09.2020	2020	266	11	42	32	123	1386114.54	10619271.68
20AN4F05	22.09.2020	2020	266	11	42	34	125	1386110.736	10619271.45
20AN4F05	22.09.2020	2020	266	11	42	36	126	1386106.938	10619271.21
20AN4F05	22.09.2020	2020	266	11	42	38	128	1386103.209	10619270.96
20AN4F05	22.09.2020	2020	266	11	42	40	130	1386099.494	10619270.72
20AN4F05	22.09.2020	2020	266	11	42	42	132	1386095.842	10619270.46
20AN4F05	22.09.2020	2020	266	11	42	44	134	1386092.219	10619270.19
20AN4F05	22.09.2020	2020	266	11	42	46	136	1386088.624	10619269.94
20AN4F05	22.09.2020	2020	266	11	42	48	137	1386085.064	10619269.66
20AN4F05	22.09.2020	2020	266	11	42	50	139	1386081.51	10619269.4
20AN4F05	22.09.2020	2020	266	11	42	52	141	1386077.975	10619269.12
20AN4F05	22.09.2020	2020	266	11	42	54	143	1386074.421	10619268.84
20AN4F05	22.09.2020	2020	266	11	42	56	145	1386070.894	10619268.53
20AN4F05	22.09.2020	2020	266	11	42	58	146	1386067.325	10619268.26
20AN4F05	22.09.2020	2020	266	11	43	0	148	1386063.79	10619267.92
20AN4F05	22.09.2020	2020	266	11	43	2	150	1386060.215	10619267.59
20AN4F05	22.09.2020	2020	266	11	43	4	152	1386056.658	10619267.23
20AN4F05	22.09.2020	2020	266	11	43	6	154	1386053.083	10619266.85
20AN4F05	22.09.2020	2020	266	11	43	8	155	1386049.519	10619266.49
20AN4F05	22.09.2020	2020	266	11	43	10	157	1386045.918	10619266.1
20AN4F05	22.09.2020	2020	266	11	43	12	159	1386042.304	10619265.72
20AN4F05	22.09.2020	2020	266	11	43	14	161	1386038.674	10619265.34
20AN4F05	22.09.2020	2020	266	11	43	16	163	1386035.055	10619264.99
20AN4F05	22.09.2020	2020	266	11	43	18	164	1386031.424	10619264.65
20AN4F05	22.09.2020	2020	266	11	43	20	166	1386027.832	10619264.29
20AN4F05	22.09.2020	2020	266	11	43	22	168	1386024.27	10619263.98
20AN4F05	22.09.2020	2020	266	11	43	24	170	1386020.725	10619263.66
20AN4F05	22.09.2020	2020	266	11	43	26	172	1386017.224	10619263.35
20AN4F05	22.09.2020	2020	266	11	43	28	173	1386013.742	10619263.07
20AN4F05	22.09.2020	2020	266	11	43	30	175	1386010.257	10619262.78
20AN4F05	22.09.2020	2020	266	11	43	32	177	1386006.755	10619262.51
