NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
20AN4F06	22.09.2020	2020	266	14	25	30	27	1380116.845	10613690.6
20AN4F06	22.09.2020	2020	266	14	25	32	29	1380117.671	10613695.3
20AN4F06	22.09.2020	2020	266	14	25	34	32	1380118.468	10613700.02
20AN4F06	22.09.2020	2020	266	14	25	36	34	1380119.273	10613704.75
20AN4F06	22.09.2020	2020	266	14	25	38	37	1380120.052	10613709.48
20AN4F06	22.09.2020	2020	266	14	25	40	39	1380120.804	10613714.21
20AN4F06	22.09.2020	2020	266	14	25	42	41	1380121.565	10613718.96
20AN4F06	22.09.2020	2020	266	14	25	44	44	1380122.295	10613723.73
20AN4F06	22.09.2020	2020	266	14	25	46	46	1380122.996	10613728.46
20AN4F06	22.09.2020	2020	266	14	25	48	49	1380123.734	10613733.2
20AN4F06	22.09.2020	2020	266	14	25	50	51	1380124.466	10613737.92
20AN4F06	22.09.2020	2020	266	14	25	52	53	1380125.187	10613742.67
20AN4F06	22.09.2020	2020	266	14	25	54	56	1380125.924	10613747.39
20AN4F06	22.09.2020	2020	266	14	25	56	58	1380126.697	10613752.13
20AN4F06	22.09.2020	2020	266	14	25	58	61	1380127.48	10613756.88
20AN4F06	22.09.2020	2020	266	14	26	0	63	1380128.216	10613761.64
20AN4F06	22.09.2020	2020	266	14	26	2	65	1380129.064	10613766.4
20AN4F06	22.09.2020	2020	266	14	26	4	68	1380129.875	10613771.16
20AN4F06	22.09.2020	2020	266	14	26	6	70	1380130.655	10613775.94
20AN4F06	22.09.2020	2020	266	14	26	8	73	1380131.532	10613780.7
20AN4F06	22.09.2020	2020	266	14	26	10	75	1380132.427	10613785.47
20AN4F06	22.09.2020	2020	266	14	26	12	78	1380133.276	10613790.24
20AN4F06	22.09.2020	2020	266	14	26	14	80	1380134.175	10613795.02
20AN4F06	22.09.2020	2020	266	14	26	16	82	1380135.114	10613799.79
20AN4F06	22.09.2020	2020	266	14	26	18	85	1380136.025	10613804.56
20AN4F06	22.09.2020	2020	266	14	26	20	87	1380136.953	10613809.34
20AN4F06	22.09.2020	2020	266	14	26	22	90	1380137.986	10613814.09
20AN4F06	22.09.2020	2020	266	14	26	24	92	1380138.971	10613818.87
20AN4F06	22.09.2020	2020	266	14	26	26	95	1380139.995	10613823.6
20AN4F06	22.09.2020	2020	266	14	26	28	97	1380141.055	10613828.38
20AN4F06	22.09.2020	2020	266	14	26	30	99	1380142.163	10613833.13
20AN4F06	22.09.2020	2020	266	14	26	32	102	1380143.223	10613837.88
20AN4F06	22.09.2020	2020	266	14	26	34	104	1380144.368	10613842.62
20AN4F06	22.09.2020	2020	266	14	26	36	107	1380145.502	10613847.34
20AN4F06	22.09.2020	2020	266	14	26	38	109	1380146.624	10613852.08
20AN4F06	22.09.2020	2020	266	14	26	40	112	1380147.808	10613856.82
20AN4F06	22.09.2020	2020	266	14	26	42	114	1380148.964	10613861.57
20AN4F06	22.09.2020	2020	266	14	26	44	116	1380150.112	10613866.32
20AN4F06	22.09.2020	2020	266	14	26	46	119	1380151.289	10613871.07
20AN4F06	22.09.2020	2020	266	14	26	48	121	1380152.507	10613875.85
20AN4F06	22.09.2020	2020	266	14	26	50	124	1380153.682	10613880.61
20AN4F06	22.09.2020	2020	266	14	26	52	126	1380154.879	10613885.33
20AN4F06	22.09.2020	2020	266	14	26	54	129	1380156.101	10613890.08
20AN4F06	22.09.2020	2020	266	14	26	56	131	1380157.244	10613894.82
20AN4F06	22.09.2020	2020	266	14	26	58	134	1380158.413	10613899.56
20AN4F06	22.09.2020	2020	266	14	27	0	136	1380159.587	10613904.3
20AN4F06	22.09.2020	2020	266	14	27	2	138	1380160.686	10613909.04
20AN4F06	22.09.2020	2020	266	14	27	4	141	1380161.813	10613913.79
20AN4F06	22.09.2020	2020	266	14	27	6	143	1380162.879	10613918.52
20AN4F06	22.09.2020	2020	266	14	27	8	146	1380163.982	10613923.23
20AN4F06	22.09.2020	2020	266	14	27	10	148	1380165.056	10613927.97
20AN4F06	22.09.2020	2020	266	14	27	12	151	1380166.142	10613932.73
20AN4F06	22.09.2020	2020	266	14	27	14	153	1380167.186	10613937.5
20AN4F06	22.09.2020	2020	266	14	27	16	156	1380168.248	10613942.26
20AN4F06	22.09.2020	2020	266	14	27	18	158	1380169.284	10613947.09
20AN4F06	22.09.2020	2020	266	14	27	20	160	1380170.295	10613951.84
20AN4F06	22.09.2020	2020	266	14	27	22	163	1380171.295	10613956.6
20AN4F06	22.09.2020	2020	266	14	27	24	165	1380172.306	10613961.33
20AN4F06	22.09.2020	2020	266	14	27	26	168	1380173.265	10613966.08
20AN4F06	22.09.2020	2020	266	14	27	28	170	1380174.215	10613970.81
20AN4F06	22.09.2020	2020	266	14	27	30	173	1380175.149	10613975.55
20AN4F06	22.09.2020	2020	266	14	27	32	175	1380176.121	10613980.32
20AN4F06	22.09.2020	2020	266	14	27	34	177	1380177.095	10613985.12
20AN4F06	22.09.2020	2020	266	14	27	36	180	1380178.07	10613989.91
20AN4F06	22.09.2020	2020	266	14	27	38	182	1380179.063	10613994.73
20AN4F06	22.09.2020	2020	266	14	27	40	185	1380180.068	10613999.52
20AN4F06	22.09.2020	2020	266	14	27	42	187	1380181.11	10614004.32
20AN4F06	22.09.2020	2020	266	14	27	44	190	1380182.143	10614009.08
20AN4F06	22.09.2020	2020	266	14	27	46	192	1380183.207	10614013.83
20AN4F06	22.09.2020	2020	266	14	27	48	195	1380184.252	10614018.59
20AN4F06	22.09.2020	2020	266	14	27	50	197	1380185.315	10614023.33
20AN4F06	22.09.2020	2020	266	14	27	52	199	1380186.398	10614028.08
20AN4F06	22.09.2020	2020	266	14	27	54	202	1380187.452	10614032.81
20AN4F06	22.09.2020	2020	266	14	27	56	204	1380188.484	10614037.57
20AN4F06	22.09.2020	2020	266	14	27	58	207	1380189.481	10614042.32
20AN4F06	22.09.2020	2020	266	14	28	0	209	1380190.486	10614047.08
20AN4F06	22.09.2020	2020	266	14	28	2	212	1380191.438	10614051.83
20AN4F06	22.09.2020	2020	266	14	28	4	214	1380192.39	10614056.61
20AN4F06	22.09.2020	2020	266	14	28	6	216	1380193.29	10614061.38
20AN4F06	22.09.2020	2020	266	14	28	8	219	1380194.212	10614066.17
20AN4F06	22.09.2020	2020	266	14	28	10	221	1380195.114	10614070.94
20AN4F06	22.09.2020	2020	266	14	28	12	224	1380196.03	10614075.73
20AN4F06	22.09.2020	2020	266	14	28	14	226	1380196.925	10614080.5
20AN4F06	22.09.2020	2020	266	14	28	16	229	1380197.795	10614085.28
20AN4F06	22.09.2020	2020	266	14	28	18	231	1380198.651	10614090.04
20AN4F06	22.09.2020	2020	266	14	28	20	233	1380199.513	10614094.82
20AN4F06	22.09.2020	2020	266	14	28	22	236	1380200.338	10614099.59
20AN4F06	22.09.2020	2020	266	14	28	24	238	1380201.159	10614104.37
20AN4F06	22.09.2020	2020	266	14	28	26	241	1380201.972	10614109.15
20AN4F06	22.09.2020	2020	266	14	28	28	243	1380202.775	10614113.95
20AN4F06	22.09.2020	2020	266	14	28	30	246	1380203.591	10614118.72
20AN4F06	22.09.2020	2020	266	14	28	32	248	1380204.411	10614123.5
20AN4F06	22.09.2020	2020	266	14	28	34	250	1380205.247	10614128.31
20AN4F06	22.09.2020	2020	266	14	28	36	253	1380206.037	10614133.09
20AN4F06	22.09.2020	2020	266	14	28	38	255	1380206.901	10614137.84
20AN4F06	22.09.2020	2020	266	14	28	40	258	1380207.75	10614142.65
20AN4F06	22.09.2020	2020	266	14	28	42	260	1380208.59	10614147.45
20AN4F06	22.09.2020	2020	266	14	28	44	263	1380209.465	10614152.22
20AN4F06	22.09.2020	2020	266	14	28	46	265	1380210.338	10614157.02
20AN4F06	22.09.2020	2020	266	14	28	48	267	1380211.245	10614161.85
20AN4F06	22.09.2020	2020	266	14	28	50	270	1380212.137	10614166.61
20AN4F06	22.09.2020	2020	266	14	28	52	272	1380213.063	10614171.4
20AN4F06	22.09.2020	2020	266	14	28	54	275	1380213.984	10614176.18
20AN4F06	22.09.2020	2020	266	14	28	56	277	1380214.914	10614180.95
20AN4F06	22.09.2020	2020	266	14	28	58	280	1380215.829	10614185.75
20AN4F06	22.09.2020	2020	266	14	29	0	282	1380216.727	10614190.52
20AN4F06	22.09.2020	2020	266	14	29	2	284	1380217.646	10614195.33
20AN4F06	22.09.2020	2020	266	14	29	4	287	1380218.53	10614200.1
20AN4F06	22.09.2020	2020	266	14	29	6	289	1380219.404	10614204.89
20AN4F06	22.09.2020	2020	266	14	29	8	292	1380220.259	10614209.67
20AN4F06	22.09.2020	2020	266	14	29	10	294	1380221.109	10614214.45
20AN4F06	22.09.2020	2020	266	14	29	12	297	1380221.876	10614219.2
20AN4F06	22.09.2020	2020	266	14	29	14	299	1380222.704	10614223.94
20AN4F06	22.09.2020	2020	266	14	29	16	301	1380223.511	10614228.7
20AN4F06	22.09.2020	2020	266	14	29	18	304	1380224.325	10614233.41
20AN4F06	22.09.2020	2020	266	14	29	20	306	1380225.133	10614238.15
20AN4F06	22.09.2020	2020	266	14	29	22	309	1380225.984	10614242.84
20AN4F06	22.09.2020	2020	266	14	29	24	311	1380226.884	10614247.58
20AN4F06	22.09.2020	2020	266	14	29	26	313	1380227.727	10614252.33
20AN4F06	22.09.2020	2020	266	14	29	28	316	1380228.625	10614257.06
20AN4F06	22.09.2020	2020	266	14	29	30	318	1380229.538	10614261.81
20AN4F06	22.09.2020	2020	266	14	29	32	321	1380230.418	10614266.61
20AN4F06	22.09.2020	2020	266	14	29	34	323	1380231.283	10614271.34
20AN4F06	22.09.2020	2020	266	14	29	36	325	1380232.178	10614276.08
20AN4F06	22.09.2020	2020	266	14	29	38	328	1380233.075	10614280.78
20AN4F06	22.09.2020	2020	266	14	29	40	330	1380233.935	10614285.53
20AN4F06	22.09.2020	2020	266	14	29	42	333	1380234.888	10614290.25
20AN4F06	22.09.2020	2020	266	14	29	44	335	1380235.833	10614295.01
20AN4F06	22.09.2020	2020	266	14	29	46	338	1380236.781	10614299.76
20AN4F06	22.09.2020	2020	266	14	29	48	340	1380237.714	10614304.54
20AN4F06	22.09.2020	2020	266	14	29	50	342	1380238.682	10614309.31
20AN4F06	22.09.2020	2020	266	14	29	52	345	1380239.625	10614314.07
20AN4F06	22.09.2020	2020	266	14	29	54	347	1380240.548	10614318.82
20AN4F06	22.09.2020	2020	266	14	29	56	350	1380241.507	10614323.57
20AN4F06	22.09.2020	2020	266	14	29	58	352	1380242.452	10614328.34
20AN4F06	22.09.2020	2020	266	14	30	0	355	1380243.413	10614333.09
20AN4F06	22.09.2020	2020	266	14	30	2	357	1380244.363	10614337.78
20AN4F06	22.09.2020	2020	266	14	30	4	359	1380245.341	10614342.56
20AN4F06	22.09.2020	2020	266	14	30	6	362	1380246.27	10614347.31
20AN4F06	22.09.2020	2020	266	14	30	8	364	1380247.244	10614352.07
20AN4F06	22.09.2020	2020	266	14	30	10	367	1380248.194	10614356.82
