NAME	DATE	YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
20AN2F02	28.09.2020	2020	272	3	14	41	8	955077.78	10719325.7
20AN2F02	28.09.2020	2020	272	3	14	43	11	955082.2533	10719328.31
20AN2F02	28.09.2020	2020	272	3	14	45	13	955086.5214	10719331.45
20AN2F02	28.09.2020	2020	272	3	14	47	16	955090.9944	10719334.73
20AN2F02	28.09.2020	2020	272	3	14	49	19	955095.2964	10719337.94
20AN2F02	28.09.2020	2020	272	3	14	51	21	955099.6946	10719341.26
20AN2F02	28.09.2020	2020	272	3	14	53	24	955104.05	10719344.54
20AN2F02	28.09.2020	2020	272	3	14	55	27	955108.4418	10719347.79
20AN2F02	28.09.2020	2020	272	3	14	57	30	955112.7227	10719351
20AN2F02	28.09.2020	2020	272	3	14	59	32	955117.0409	10719354.33
20AN2F02	28.09.2020	2020	272	3	15	1	35	955121.3564	10719357.6
20AN2F02	28.09.2020	2020	272	3	15	3	38	955125.7227	10719360.86
20AN2F02	28.09.2020	2020	272	3	15	5	40	955130.0318	10719364.22
20AN2F02	28.09.2020	2020	272	3	15	7	43	955134.3009	10719367.6
20AN2F02	28.09.2020	2020	272	3	15	9	46	955138.6627	10719370.92
20AN2F02	28.09.2020	2020	272	3	15	11	49	955142.9555	10719374.24
20AN2F02	28.09.2020	2020	272	3	15	13	51	955147.1936	10719377.64
20AN2F02	28.09.2020	2020	272	3	15	15	54	955151.3846	10719381.02
20AN2F02	28.09.2020	2020	272	3	15	17	57	955155.7755	10719384.4
20AN2F02	28.09.2020	2020	272	3	15	19	60	955160.0491	10719387.78
20AN2F02	28.09.2020	2020	272	3	15	21	62	955164.32	10719391.19
20AN2F02	28.09.2020	2020	272	3	15	23	65	955168.6518	10719394.57
20AN2F02	28.09.2020	2020	272	3	15	25	68	955172.9618	10719397.93
20AN2F02	28.09.2020	2020	272	3	15	27	70	955177.2464	10719401.31
20AN2F02	28.09.2020	2020	272	3	15	29	73	955181.4946	10719404.78
20AN2F02	28.09.2020	2020	272	3	15	31	76	955185.7227	10719408.21
20AN2F02	28.09.2020	2020	272	3	15	33	79	955189.8536	10719411.68
20AN2F02	28.09.2020	2020	272	3	15	35	81	955194.0527	10719415.15
20AN2F02	28.09.2020	2020	272	3	15	37	84	955198.2009	10719418.63
20AN2F02	28.09.2020	2020	272	3	15	39	87	955202.3609	10719422.08
20AN2F02	28.09.2020	2020	272	3	15	41	89	955206.5573	10719425.49
20AN2F02	28.09.2020	2020	272	3	15	43	92	955210.7882	10719428.92
20AN2F02	28.09.2020	2020	272	3	15	45	95	955214.9591	10719432.3
20AN2F02	28.09.2020	2020	272	3	15	47	98	955219.0518	10719435.67
20AN2F02	28.09.2020	2020	272	3	15	49	100	955223.2636	10719439.1
20AN2F02	28.09.2020	2020	272	3	15	51	103	955227.4046	10719442.6
20AN2F02	28.09.2020	2020	272	3	15	53	106	955231.5455	10719446.08
20AN2F02	28.09.2020	2020	272	3	15	55	108	955235.7655	10719449.59
20AN2F02	28.09.2020	2020	272	3	15	57	111	955240.0018	10719453.26
20AN2F02	28.09.2020	2020	272	3	15	59	114	955244.1555	10719456.75
20AN2F02	28.09.2020	2020	272	3	16	1	117	955248.2836	10719460.22
