YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
2020	283	22	28	36	646	602099.63455	10671484.28091
2020	283	22	28	38	648	602103.22182	10671481.37909
2020	283	22	28	40	650	602106.83455	10671478.29091
2020	283	22	28	42	653	602110.38364	10671475.18909
2020	283	22	28	44	655	602113.94636	10671472.17909
2020	283	22	28	46	657	602117.50636	10671469.09909
2020	283	22	28	48	660	602121.00091	10671465.97636
2020	283	22	28	50	662	602124.56091	10671462.86182
2020	283	22	28	52	665	602128.13455	10671459.81636
2020	283	22	28	54	667	602131.65636	10671456.73455
2020	283	22	28	56	669	602135.23000	10671453.57364
2020	283	22	28	58	672	602138.93545	10671450.43455
2020	283	22	29	0	674	602142.51091	10671447.39000
2020	283	22	29	2	676	602145.98182	10671444.26545
2020	283	22	29	4	679	602149.44091	10671441.18364
2020	283	22	29	6	681	602153.06000	10671438.13545
2020	283	22	29	8	683	602156.66273	10671435.10727
2020	283	22	29	10	686	602160.09273	10671431.98455
2020	283	22	29	12	688	602163.66182	10671428.90818
2020	283	22	29	14	690	602167.34273	10671425.84818
2020	283	22	29	16	693	602170.97545	10671422.81455
2020	283	22	29	18	695	602174.48273	10671419.75636
2020	283	22	29	20	697	602178.05273	10671416.73364
2020	283	22	29	22	700	602181.65182	10671413.68545
2020	283	22	29	24	702	602185.28909	10671410.63273
2020	283	22	29	26	705	602188.90182	10671407.53455
2020	283	22	29	28	707	602192.42636	10671404.40818
2020	283	22	29	30	709	602195.98364	10671401.36455
2020	283	22	29	32	712	602199.55818	10671398.25091
2020	283	22	29	34	714	602203.11182	10671395.17182
2020	283	22	29	36	716	602206.61273	10671392.09455
2020	283	22	29	38	719	602210.10818	10671389.04636
2020	283	22	29	40	721	602213.62000	10671385.96545
2020	283	22	29	42	723	602217.22182	10671382.94000
2020	283	22	29	44	726	602220.82727	10671379.94182
2020	283	22	29	46	728	602224.34455	10671376.92455
2020	283	22	29	48	730	602227.72455	10671373.98909
2020	283	22	29	50	733	602231.28818	10671370.88455
2020	283	22	29	52	735	602234.81000	10671367.82818
2020	283	22	29	54	737	602238.30273	10671364.73545
2020	283	22	29	56	740	602241.69091	10671361.62273
2020	283	22	29	58	742	602245.18545	10671358.46182
2020	283	22	30	0	744	602248.89909	10671355.36364
2020	283	22	30	2	747	602252.51273	10671352.40636
2020	283	22	30	4	749	602255.93545	10671349.31273
2020	283	22	30	6	751	602259.42091	10671346.24545
2020	283	22	30	8	754	602263.04364	10671343.25818
2020	283	22	30	10	756	602266.58364	10671340.19818
2020	283	22	30	12	758	602269.98182	10671337.04182
2020	283	22	30	14	761	602273.37000	10671333.90545
2020	283	22	30	16	763	602276.93091	10671330.83000
2020	283	22	30	18	765	602280.43000	10671327.70818
2020	283	22	30	20	768	602283.86000	10671324.59091
2020	283	22	30	22	770	602287.29818	10671321.57182
2020	283	22	30	24	772	602290.79364	10671318.53091
2020	283	22	30	26	775	602294.31364	10671315.48636
2020	283	22	30	28	777	602297.83182	10671312.45273
2020	283	22	30	30	779	602301.32727	10671309.45364
2020	283	22	30	32	782	602304.86545	10671306.47000
2020	283	22	30	34	784	602308.38364	10671303.42182
2020	283	22	30	36	786	602311.93818	10671300.38636
2020	283	22	30	38	789	602315.49182	10671297.38909
2020	283	22	30	40	791	602318.96273	10671294.45455
2020	283	22	30	42	793	602322.40182	10671291.34364
2020	283	22	30	44	795	602325.91182	10671288.25000
2020	283	22	30	46	798	602329.49273	10671285.25818
2020	283	22	30	48	800	602332.97000	10671282.24818
2020	283	22	30	50	802	602336.40818	10671279.05909
2020	283	22	30	52	805	602339.91818	10671275.98909
2020	283	22	30	54	807	602343.54000	10671273.01273
2020	283	22	30	56	809	602346.96455	10671269.95455
2020	283	22	30	58	812	602350.49000	10671266.85818
2020	283	22	31	0	814	602354.02273	10671263.80545
2020	283	22	31	2	816	602357.62273	10671260.78727
2020	283	22	31	4	819	602361.09455	10671257.71091
2020	283	22	31	6	821	602364.59636	10671254.66364
2020	283	22	31	8	823	602368.16091	10671251.63364
2020	283	22	31	10	826	602371.69636	10671248.56091
2020	283	22	31	12	828	602375.19455	10671245.49364
2020	283	22	31	14	830	602378.73455	10671242.50273
2020	283	22	31	16	833	602382.30636	10671239.51455
2020	283	22	31	18	835	602385.82182	10671236.43636
2020	283	22	31	20	837	602389.30909	10671233.35182
2020	283	22	31	22	840	602392.85182	10671230.41636
2020	283	22	31	24	842	602396.38364	10671227.38545
2020	283	22	31	26	844	602399.86909	10671224.32182
2020	283	22	31	28	847	602403.44364	10671221.26455
2020	283	22	31	30	849	602406.94000	10671218.33818
2020	283	22	31	32	851	602410.48364	10671215.28273
2020	283	22	31	34	854	602413.99727	10671212.22364
2020	283	22	31	36	856	602417.57818	10671209.28727
2020	283	22	31	38	858	602421.04364	10671206.27545
2020	283	22	31	40	861	602424.61455	10671203.13455
2020	283	22	31	42	863	602428.22182	10671200.08091
2020	283	22	31	44	865	602431.75636	10671197.10000
2020	283	22	31	46	868	602435.14182	10671193.94455
2020	283	22	31	48	870	602438.66909	10671190.80545
2020	283	22	31	50	872	602442.18636	10671187.75364
2020	283	22	31	52	875	602445.70545	10671184.75455
2020	283	22	31	54	877	602449.17182	10671181.64273
2020	283	22	31	56	879	602452.72545	10671178.58273
2020	283	22	31	58	882	602456.32818	10671175.56000
2020	283	22	32	0	884	602459.95000	10671172.54364
2020	283	22	32	2	886	602463.45000	10671169.56000
2020	283	22	32	4	889	602466.93364	10671166.52909
2020	283	22	32	6	891	602470.48364	10671163.54909
2020	283	22	32	8	893	602474.12000	10671160.51091
2020	283	22	32	10	896	602477.67000	10671157.48000
2020	283	22	32	12	898	602481.24091	10671154.45909
2020	283	22	32	14	900	602484.77818	10671151.55273
2020	283	22	32	16	903	602488.37636	10671148.40727
2020	283	22	32	18	905	602491.86273	10671145.34545
2020	283	22	32	20	907	602495.41818	10671142.35182
2020	283	22	32	22	910	602498.93727	10671139.29636
2020	283	22	32	24	912	602502.41909	10671136.18545
2020	283	22	32	26	914	602506.03273	10671133.04909
2020	283	22	32	28	917	602509.62000	10671130.08273
2020	283	22	32	30	919	602513.15545	10671127.09091
2020	283	22	32	32	921	602516.70909	10671124.05273
2020	283	22	32	34	924	602520.22636	10671120.99545
2020	283	22	32	36	926	602523.78909	10671118.05091
2020	283	22	32	38	928	602527.33636	10671115.03364
2020	283	22	32	40	931	602530.83000	10671111.89455
2020	283	22	32	42	933	602534.32636	10671108.86818
2020	283	22	32	44	935	602537.87818	10671105.87727
2020	283	22	32	46	938	602541.35364	10671102.82364
2020	283	22	32	48	940	602544.87727	10671099.62727
2020	283	22	32	50	942	602548.48364	10671096.63545
2020	283	22	32	52	945	602552.01818	10671093.62182
2020	283	22	32	54	947	602555.57818	10671090.48364
2020	283	22	32	56	949	602559.18909	10671087.37273
2020	283	22	32	58	952	602562.76636	10671084.28455
2020	283	22	33	0	954	602566.29273	10671081.23455
2020	283	22	33	2	956	602569.73273	10671078.22636
2020	283	22	33	4	959	602573.30273	10671075.12727
2020	283	22	33	6	961	602576.88000	10671072.09727
2020	283	22	33	8	963	602580.44182	10671069.08364
2020	283	22	33	10	966	602583.97818	10671066.06273
2020	283	22	33	12	968	602587.50455	10671063.03727
2020	283	22	33	14	970	602591.20182	10671059.95455
2020	283	22	33	16	973	602594.74273	10671056.89182
2020	283	22	33	18	975	602598.22636	10671053.88273
2020	283	22	33	20	977	602601.75455	10671050.86909
2020	283	22	33	22	980	602605.32455	10671047.84182
2020	283	22	33	24	982	602608.85545	10671044.75455
2020	283	22	33	26	984	602612.36000	10671041.69909
2020	283	22	33	28	987	602615.82818	10671038.66636
2020	283	22	33	30	989	602619.42182	10671035.55364
2020	283	22	33	32	991	602622.99545	10671032.50091
2020	283	22	33	34	994	602626.65455	10671029.49455
2020	283	22	33	36	996	602630.19727	10671026.45818
2020	283	22	33	38	999	602633.81909	10671023.49545
2020	283	22	33	40	1001	602637.49818	10671020.54091
2020	283	22	33	42	1003	602641.15000	10671017.57182
2020	283	22	33	44	1006	602644.68909	10671014.53273
2020	283	22	33	46	1008	602648.27545	10671011.56000
2020	283	22	33	48	1010	602651.93182	10671008.59000
2020	283	22	33	50	1013	602655.51545	10671005.56273
2020	283	22	33	52	1015	602659.03545	10671002.47000
2020	283	22	33	54	1017	602662.56273	10670999.44636
2020	283	22	33	56	1020	602666.16273	10670996.49273
2020	283	22	33	58	1022	602669.47636	10670993.55000
2020	283	22	34	0	1024	602672.99273	10670990.41273
2020	283	22	34	2	1027	602676.64545	10670987.39273
2020	283	22	34	4	1029	602680.19182	10670984.33818
2020	283	22	34	6	1031	602683.69545	10670981.20727
2020	283	22	34	8	1033	602687.17091	10670978.22727
2020	283	22	34	10	1036	602690.95727	10670975.04091
2020	283	22	34	12	1038	602694.42182	10670971.97182
2020	283	22	34	14	1041	602697.91545	10670968.95818
2020	283	22	34	16	1043	602701.49909	10670965.96273
2020	283	22	34	18	1045	602705.22273	10670962.77182
2020	283	22	34	20	1048	602708.80636	10670959.72636
2020	283	22	34	22	1050	602712.35545	10670956.69545
2020	283	22	34	24	1052	602715.99636	10670953.58545
2020	283	22	34	26	1055	602719.58182	10670950.50091
2020	283	22	34	28	1057	602723.14091	10670947.40364
2020	283	22	34	30	1060	602726.68545	10670944.35727
2020	283	22	34	32	1062	602730.22545	10670941.34909
2020	283	22	34	34	1064	602733.82182	10670938.28545
2020	283	22	34	36	1067	602737.40273	10670935.20818
2020	283	22	34	38	1069	602741.06182	10670932.19727
2020	283	22	34	40	1071	602744.71818	10670929.24182
2020	283	22	34	42	1074	602748.33545	10670926.19545
2020	283	22	34	44	1076	602751.96000	10670923.10636
2020	283	22	34	46	1078	602755.55273	10670920.11636
2020	283	22	34	48	1081	602759.18545	10670917.12636
2020	283	22	34	50	1083	602762.77909	10670914.05364
2020	283	22	34	52	1085	602766.35909	10670910.98455
2020	283	22	34	54	1088	602769.91818	10670907.95909
2020	283	22	34	56	1090	602773.57818	10670904.91273
2020	283	22	34	58	1092	602777.12545	10670901.89091
2020	283	22	35	0	1095	602780.66909	10670898.84364
2020	283	22	35	2	1097	602784.24273	10670895.76909
2020	283	22	35	4	1100	602787.82182	10670892.67455
2020	283	22	35	6	1102	602791.46818	10670889.60364
2020	283	22	35	8	1104	602795.09636	10670886.57545
2020	283	22	35	10	1107	602798.67818	10670883.50455
2020	283	22	35	12	1109	602802.28182	10670880.41909
2020	283	22	35	14	1111	602805.92364	10670877.37727
2020	283	22	35	16	1114	602809.53182	10670874.42818
2020	283	22	35	18	1116	602813.05000	10670871.37909
2020	283	22	35	20	1118	602816.59091	10670868.28182
2020	283	22	35	22	1121	602820.20091	10670865.27091
2020	283	22	35	24	1123	602823.85818	10670862.21636
2020	283	22	35	26	1125	602827.41636	10670859.16727
2020	283	22	35	28	1128	602830.98636	10670856.01545
2020	283	22	35	30	1130	602834.65091	10670852.98727
2020	283	22	35	32	1133	602838.36909	10670849.96545
2020	283	22	35	34	1135	602841.93364	10670846.93545
2020	283	22	35	36	1137	602845.53636	10670843.93636
2020	283	22	35	38	1140	602849.22818	10670840.92909
2020	283	22	35	40	1142	602852.88455	10670837.83182
2020	283	22	35	42	1144	602856.44455	10670834.77091
2020	283	22	35	44	1147	602859.99364	10670831.75455
2020	283	22	35	46	1149	602863.55273	10670828.70909
2020	283	22	35	48	1151	602867.03727	10670825.61091
2020	283	22	35	50	1154	602870.64545	10670822.53364
2020	283	22	35	52	1156	602874.17273	10670819.63273
2020	283	22	35	54	1158	602877.71455	10670816.56636
2020	283	22	35	56	1161	602881.22364	10670813.40818
2020	283	22	35	58	1163	602884.86818	10670810.32091
2020	283	22	36	0	1166	602888.46000	10670807.36000
2020	283	22	36	2	1168	602891.98273	10670804.22364
2020	283	22	36	4	1170	602895.51182	10670801.06182
2020	283	22	36	6	1173	602899.14273	10670798.08727
2020	283	22	36	8	1175	602902.61455	10670795.05818
2020	283	22	36	10	1177	602906.11273	10670791.94455
2020	283	22	36	12	1180	602909.65273	10670788.84364
2020	283	22	36	14	1182	602913.16727	10670785.77727
2020	283	22	36	16	1184	602916.64364	10670782.65000
2020	283	22	36	18	1187	602920.21727	10670779.42091
2020	283	22	36	20	1189	602923.69636	10670776.38000
2020	283	22	36	22	1191	602927.19727	10670773.27182
2020	283	22	36	24	1194	602930.71455	10670770.12545
2020	283	22	36	26	1196	602934.29727	10670767.00727
2020	283	22	36	28	1198	602937.90364	10670763.93818
2020	283	22	36	30	1201	602941.44545	10670760.87091
2020	283	22	36	32	1203	602944.98818	10670757.73818
2020	283	22	36	34	1206	602948.57000	10670754.64000
2020	283	22	36	36	1208	602952.16364	10670751.63091
2020	283	22	36	38	1210	602955.64455	10670748.50909
2020	283	22	36	40	1212	602959.14000	10670745.48273
2020	283	22	36	42	1215	602962.72818	10670742.43545
2020	283	22	36	44	1217	602966.33909	10670739.34636
2020	283	22	36	46	1220	602969.89545	10670736.28182
2020	283	22	36	48	1222	602973.39091	10670733.26273
2020	283	22	36	50	1224	602977.00818	10670730.17545
2020	283	22	36	52	1227	602980.59636	10670727.10909
2020	283	22	36	54	1229	602984.15636	10670724.01909
2020	283	22	36	56	1231	602987.69545	10670720.91545
2020	283	22	36	58	1234	602991.27182	10670717.85818
2020	283	22	37	0	1236	602994.81000	10670714.82455
2020	283	22	37	2	1238	602998.41545	10670711.68818
2020	283	22	37	4	1241	603002.03000	10670708.59091
2020	283	22	37	6	1243	603005.59727	10670705.58455
2020	283	22	37	8	1245	603009.20545	10670702.51636
2020	283	22	37	10	1248	603012.78182	10670699.35273
2020	283	22	37	12	1250	603016.42818	10670696.25000
2020	283	22	37	14	1253	603019.98818	10670693.22545
2020	283	22	37	16	1255	603023.55000	10670690.14727
2020	283	22	37	18	1257	603027.02000	10670686.99182
2020	283	22	37	20	1260	603030.61727	10670683.88727
2020	283	22	37	22	1262	603034.14818	10670680.93091
2020	283	22	37	24	1264	603037.64636	10670677.81364
