YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
2020	284	15	52	18	16	571556.78556	10657283.22222
2020	284	15	52	20	18	571561.91636	10657283.55909
2020	284	15	52	22	21	571567.05636	10657283.95364
2020	284	15	52	24	23	571572.17182	10657284.35455
2020	284	15	52	26	26	571577.36182	10657284.72273
2020	284	15	52	28	29	571582.47545	10657285.07636
2020	284	15	52	30	31	571587.61545	10657285.50545
2020	284	15	52	32	34	571592.68727	10657285.99636
2020	284	15	52	34	36	571597.80818	10657286.47364
2020	284	15	52	36	39	571602.84000	10657286.92273
2020	284	15	52	38	41	571607.92636	10657287.47273
2020	284	15	52	40	44	571613.00727	10657287.99909
2020	284	15	52	42	46	571618.09545	10657288.51455
2020	284	15	52	44	49	571623.18909	10657289.09909
2020	284	15	52	46	52	571628.28636	10657289.68818
2020	284	15	52	48	54	571633.37818	10657290.23273
2020	284	15	52	50	57	571638.48727	10657290.82182
2020	284	15	52	52	59	571643.53000	10657291.47727
2020	284	15	52	54	62	571648.60273	10657292.03364
2020	284	15	52	56	64	571653.65091	10657292.51727
2020	284	15	52	58	67	571658.71636	10657293.14818
2020	284	15	53	0	69	571663.70727	10657293.69091
2020	284	15	53	2	72	571668.78909	10657294.08182
2020	284	15	53	4	75	571673.87545	10657294.49727
2020	284	15	53	6	77	571678.94273	10657294.92545
2020	284	15	53	8	80	571684.04182	10657295.26091
2020	284	15	53	10	82	571689.18182	10657295.55636
2020	284	15	53	12	85	571694.30909	10657295.89636
2020	284	15	53	14	87	571699.43091	10657296.23091
2020	284	15	53	16	90	571704.56455	10657296.54545
2020	284	15	53	18	92	571709.71000	10657296.82909
2020	284	15	53	20	95	571714.86727	10657297.17545
2020	284	15	53	22	98	571720.03636	10657297.47636
2020	284	15	53	24	100	571725.18545	10657297.76545
2020	284	15	53	26	103	571730.36636	10657298.06000
2020	284	15	53	28	105	571735.56909	10657298.31000
2020	284	15	53	30	108	571740.74455	10657298.53000
2020	284	15	53	32	111	571745.92818	10657298.81091
2020	284	15	53	34	113	571751.11364	10657299.11364
2020	284	15	53	36	116	571756.27909	10657299.37273
2020	284	15	53	38	118	571761.45455	10657299.71818
2020	284	15	53	40	121	571766.59000	10657300.17909
2020	284	15	53	42	124	571771.70364	10657300.61818
2020	284	15	53	44	126	571776.84455	10657301.02364
2020	284	15	53	46	129	571781.95273	10657301.55182
2020	284	15	53	48	131	571787.00455	10657302.05818
2020	284	15	53	50	134	571792.07636	10657302.46182
2020	284	15	53	52	136	571797.16636	10657302.92000
2020	284	15	53	54	139	571802.13000	10657303.35727
2020	284	15	53	56	141	571807.16455	10657303.72636
2020	284	15	53	58	144	571812.16455	10657304.12000
2020	284	15	54	0	146	571817.14364	10657304.55636
2020	284	15	54	2	149	571821.99818	10657304.92455
2020	284	15	54	4	151	571827.00091	10657305.30909
2020	284	15	54	6	154	571831.97364	10657305.77091
2020	284	15	54	8	156	571836.87636	10657306.18455
2020	284	15	54	10	159	571841.89909	10657306.51364
2020	284	15	54	12	161	571846.95545	10657306.91273
2020	284	15	54	14	164	571851.84091	10657307.32000
2020	284	15	54	16	166	571856.76545	10657307.61636
2020	284	15	54	18	169	571861.64455	10657308.00000
2020	284	15	54	20	171	571866.51091	10657308.33364
2020	284	15	54	22	174	571871.41636	10657308.67636
2020	284	15	54	24	176	571876.38182	10657309.01636
2020	284	15	54	26	178	571881.26727	10657309.35909
2020	284	15	54	28	181	571886.19727	10657309.69455
2020	284	15	54	30	183	571891.20818	10657310.04636
2020	284	15	54	32	186	571896.15273	10657310.40273
2020	284	15	54	34	188	571901.06364	10657310.78273
2020	284	15	54	36	191	571906.01455	10657311.21545
2020	284	15	54	38	193	571910.91636	10657311.69455
2020	284	15	54	40	196	571915.86000	10657312.18273
2020	284	15	54	42	198	571920.81364	10657312.58818
2020	284	15	54	44	201	571925.77273	10657313.05000
2020	284	15	54	46	203	571930.76909	10657313.53182
2020	284	15	54	48	206	571935.75909	10657313.88000
2020	284	15	54	50	208	571940.77727	10657314.29455
2020	284	15	54	52	211	571945.76364	10657314.72636
2020	284	15	54	54	213	571950.78818	10657315.12182
2020	284	15	54	56	216	571955.77636	10657315.48727
2020	284	15	54	58	218	571960.80545	10657315.85818
2020	284	15	55	0	221	571965.82091	10657316.22273
2020	284	15	55	2	223	571970.85545	10657316.52273
2020	284	15	55	4	226	571975.94636	10657316.85909
2020	284	15	55	6	228	571980.97273	10657317.19273
2020	284	15	55	8	231	571986.04364	10657317.54000
2020	284	15	55	10	234	571991.11455	10657318.01273
2020	284	15	55	12	236	571996.20727	10657318.53091
2020	284	15	55	14	239	572001.25727	10657319.03818
2020	284	15	55	16	241	572006.34636	10657319.66545
2020	284	15	55	18	244	572011.38909	10657320.30818
2020	284	15	55	20	246	572016.48545	10657320.90636
2020	284	15	55	22	249	572021.55273	10657321.43636
2020	284	15	55	24	251	572026.62364	10657322.08000
2020	284	15	55	26	254	572031.70000	10657322.61818
2020	284	15	55	28	257	572036.81909	10657323.09364
2020	284	15	55	30	259	572041.89818	10657323.61091
2020	284	15	55	32	262	572046.96000	10657324.17182
2020	284	15	55	34	264	572052.08182	10657324.62545
2020	284	15	55	36	267	572057.16727	10657325.07273
2020	284	15	55	38	269	572062.25182	10657325.64636
2020	284	15	55	40	272	572067.37000	10657326.16182
2020	284	15	55	42	275	572072.51455	10657326.65909
2020	284	15	55	44	277	572077.66455	10657327.23000
2020	284	15	55	46	280	572082.74909	10657327.81818
2020	284	15	55	48	282	572087.93909	10657328.30545
