YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
2020	284	3	6	24	41	628358.91636	10650065.28455
2020	284	3	6	26	44	628354.64636	10650062.43364
2020	284	3	6	27	45	628352.49818	10650061.00636
2020	284	3	6	30	49	628346.00909	10650056.92909
2020	284	3	6	32	51	628341.77182	10650054.17727
2020	284	3	6	34	54	628337.48000	10650051.39000
2020	284	3	6	36	57	628333.18182	10650048.63636
2020	284	3	6	38	59	628328.81273	10650045.86636
2020	284	3	6	40	62	628324.49636	10650043.08182
2020	284	3	6	42	64	628320.20091	10650040.30818
2020	284	3	6	44	67	628315.90364	10650037.51000
2020	284	3	6	46	69	628311.54455	10650034.74091
2020	284	3	6	47	71	628309.40636	10650033.36000
2020	284	3	6	49	73	628305.16455	10650030.58273
2020	284	3	6	52	77	628298.63818	10650026.41909
2020	284	3	6	54	80	628294.22273	10650023.66727
2020	284	3	6	56	82	628289.94727	10650020.94000
2020	284	3	6	58	85	628285.59455	10650018.18727
2020	284	3	7	0	87	628281.23091	10650015.45727
2020	284	3	7	2	90	628276.97636	10650012.74000
2020	284	3	7	4	92	628272.69091	10650009.99091
2020	284	3	7	6	95	628268.38818	10650007.20545
2020	284	3	7	7	96	628266.21273	10650005.78727
2020	284	3	7	9	99	628261.96000	10650003.03000
2020	284	3	7	12	103	628255.63000	10649998.85273
2020	284	3	7	14	105	628251.32091	10649996.04182
2020	284	3	7	16	108	628247.10364	10649993.20364
2020	284	3	7	18	110	628242.86636	10649990.39818
2020	284	3	7	20	113	628238.70727	10649987.55455
2020	284	3	7	22	115	628234.49636	10649984.70636
2020	284	3	7	24	118	628230.20818	10649981.95818
2020	284	3	7	26	120	628225.96000	10649979.13364
2020	284	3	7	28	123	628221.78636	10649976.39636
2020	284	3	7	30	126	628217.50455	10649973.57182
2020	284	3	7	32	128	628213.16545	10649970.76727
2020	284	3	7	34	131	628208.88818	10649968.03000
2020	284	3	7	36	133	628204.70545	10649965.22182
2020	284	3	7	38	136	628200.41818	10649962.39727
2020	284	3	7	40	138	628196.19091	10649959.59364
2020	284	3	7	42	141	628191.88182	10649956.81727
2020	284	3	7	44	143	628187.71455	10649953.95727
2020	284	3	7	46	146	628183.58455	10649951.14818
2020	284	3	7	48	148	628179.32636	10649948.21273
2020	284	3	7	50	151	628175.07000	10649945.33273
2020	284	3	7	52	154	628170.89545	10649942.51818
2020	284	3	7	54	156	628166.74182	10649939.58636
2020	284	3	7	56	159	628162.44091	10649936.50636
2020	284	3	7	58	161	628158.20909	10649933.65455
2020	284	3	8	0	164	628153.97636	10649930.68636
2020	284	3	8	2	166	628149.91000	10649927.59545
2020	284	3	8	4	169	628145.77909	10649924.56000
2020	284	3	8	6	172	628141.62273	10649921.59727
2020	284	3	8	8	174	628137.46364	10649918.56455
2020	284	3	8	10	177	628133.44364	10649915.45636
2020	284	3	8	12	179	628129.36091	10649912.44182
2020	284	3	8	14	182	628125.19182	10649909.43636
2020	284	3	8	16	184	628121.04364	10649906.35818
2020	284	3	8	18	187	628116.97182	10649903.26000
2020	284	3	8	20	189	628112.92000	10649900.21455
2020	284	3	8	22	192	628108.83545	10649897.19273
2020	284	3	8	24	194	628104.73818	10649894.13000
2020	284	3	8	26	197	628100.62273	10649891.01182
2020	284	3	8	27	198	628098.57273	10649889.46818
2020	284	3	8	29	201	628094.41727	10649886.38636
2020	284	3	8	32	205	628088.10545	10649881.75455
2020	284	3	8	34	207	628083.98273	10649878.73182
2020	284	3	8	36	210	628079.79818	10649875.69273
2020	284	3	8	38	213	628075.67818	10649872.70364
2020	284	3	8	40	215	628071.47545	10649869.65636
2020	284	3	8	42	218	628067.34364	10649866.60727
2020	284	3	8	43	219	628065.27636	10649865.09636
2020	284	3	8	46	223	628058.99182	10649860.58818
2020	284	3	8	48	225	628054.80727	10649857.58364
2020	284	3	8	49	227	628052.73909	10649856.05727
2020	284	3	8	52	231	628046.53909	10649851.54000
2020	284	3	8	54	233	628042.35273	10649848.68000
2020	284	3	8	56	236	628038.13364	10649845.63182
2020	284	3	8	58	238	628034.04364	10649842.69818
2020	284	3	9	0	241	628029.89455	10649839.81818
2020	284	3	9	2	243	628025.70545	10649836.96909
2020	284	3	9	4	246	628021.48909	10649833.94000
2020	284	3	9	6	248	628017.39091	10649830.98818
2020	284	3	9	8	251	628013.19182	10649828.01545
2020	284	3	9	9	252	628011.04273	10649826.44273
2020	284	3	9	12	256	628004.79364	10649821.84273
2020	284	3	9	14	259	628000.64273	10649818.82364
2020	284	3	9	16	261	627996.33000	10649815.71909
2020	284	3	9	18	264	627992.17273	10649812.69455
2020	284	3	9	20	266	627988.16636	10649809.78909
2020	284	3	9	22	269	627983.99636	10649806.80727
2020	284	3	9	24	272	627979.83364	10649803.74455
2020	284	3	9	26	274	627975.66455	10649800.68818
2020	284	3	9	27	275	627973.64182	10649799.19727
2020	284	3	9	29	278	627969.48636	10649796.17364
2020	284	3	9	32	282	627963.13182	10649791.59727
2020	284	3	9	34	284	627958.92909	10649788.59636
2020	284	3	9	36	287	627954.77273	10649785.58727
2020	284	3	9	38	290	627950.58364	10649782.56636
2020	284	3	9	40	292	627946.36091	10649779.66091
2020	284	3	9	42	295	627942.19455	10649776.68364
2020	284	3	9	43	296	627940.10545	10649775.18909
2020	284	3	9	45	299	627935.94182	10649772.24182
2020	284	3	9	47	301	627931.70364	10649769.38727
2020	284	3	9	50	305	627925.31727	10649765.09182
2020	284	3	9	52	308	627921.07273	10649762.18909
2020	284	3	9	54	310	627916.77091	10649759.25727
2020	284	3	9	56	313	627912.46636	10649756.40455
2020	284	3	9	58	315	627908.18727	10649753.51455
2020	284	3	10	0	318	627904.08545	10649750.59455
2020	284	3	10	2	320	627899.89000	10649747.61818
2020	284	3	10	4	323	627895.62727	10649744.74091
2020	284	3	10	6	326	627891.42455	10649741.78455
2020	284	3	10	7	327	627889.41273	10649740.28455
2020	284	3	10	10	331	627883.12364	10649735.80091
2020	284	3	10	12	333	627878.89364	10649732.79091
2020	284	3	10	14	336	627874.70727	10649729.68364
2020	284	3	10	16	338	627870.59455	10649726.63000
2020	284	3	10	18	341	627866.39909	10649723.61727
2020	284	3	10	20	344	627862.27727	10649720.58909
2020	284	3	10	22	346	627858.17909	10649717.51273
2020	284	3	10	24	349	627854.03909	10649714.47455
2020	284	3	10	26	351	627849.92364	10649711.43364
2020	284	3	10	27	353	627847.88273	10649709.92455
2020	284	3	10	30	356	627841.65545	10649705.31636
2020	284	3	10	32	359	627837.50545	10649702.26364
2020	284	3	10	34	362	627833.29727	10649699.19909
2020	284	3	10	36	364	627829.06636	10649696.18000
2020	284	3	10	38	367	627824.95000	10649693.21273
2020	284	3	10	39	368	627822.86818	10649691.70273
2020	284	3	10	41	371	627818.70727	10649688.72455
2020	284	3	10	44	374	627812.38000	10649684.32636
2020	284	3	10	45	376	627810.26818	10649682.86455
2020	284	3	10	48	380	627803.90909	10649678.42636
2020	284	3	10	49	381	627801.77636	10649676.97000
2020	284	3	10	52	385	627795.39000	10649672.61364
2020	284	3	10	54	387	627791.17545	10649669.69364
2020	284	3	10	56	390	627786.96818	10649666.83818
2020	284	3	10	58	392	627782.74000	10649663.98545
2020	284	3	11	0	395	627778.45909	10649661.04455
2020	284	3	11	2	398	627774.35182	10649658.21636
2020	284	3	11	4	400	627770.14000	10649655.30455
2020	284	3	11	5	401	627768.02455	10649653.84636
2020	284	3	11	7	404	627763.81182	10649650.89545
2020	284	3	11	10	408	627757.52182	10649646.48000
2020	284	3	11	12	410	627753.35818	10649643.52182
2020	284	3	11	14	413	627749.05545	10649640.50455
2020	284	3	11	16	416	627744.87273	10649637.53545
2020	284	3	11	18	418	627740.68273	10649634.52182
2020	284	3	11	20	421	627736.59636	10649631.52273
2020	284	3	11	21	422	627734.48364	10649629.99909
2020	284	3	11	23	424	627730.27091	10649627.04818
2020	284	3	11	25	427	627726.09455	10649624.10636
2020	284	3	11	28	431	627719.85545	10649619.50636
2020	284	3	11	29	432	627717.78455	10649617.98000
2020	284	3	11	31	435	627713.56545	10649614.94636
2020	284	3	11	34	439	627707.25727	10649610.46273
2020	284	3	11	36	441	627703.16818	10649607.34182
2020	284	3	11	38	444	627698.98000	10649604.38909
2020	284	3	11	40	446	627694.78545	10649601.49273
2020	284	3	11	42	449	627690.54818	10649598.55727
2020	284	3	11	44	452	627686.30545	10649595.55909
2020	284	3	11	45	453	627684.19455	10649594.09455
2020	284	3	11	48	457	627677.81364	10649589.83818
2020	284	3	11	50	459	627673.54818	10649586.95636
2020	284	3	11	52	462	627669.29818	10649584.04364
2020	284	3	11	54	464	627665.08182	10649581.17545
2020	284	3	11	56	467	627660.88818	10649578.34273
2020	284	3	11	57	468	627658.82182	10649576.92091
2020	284	3	12	0	472	627652.62000	10649572.62545
2020	284	3	12	2	475	627648.32091	10649569.69000
2020	284	3	12	4	477	627644.13273	10649566.77909
2020	284	3	12	6	480	627640.03364	10649563.81091
2020	284	3	12	8	482	627635.70364	10649560.83636
2020	284	3	12	9	484	627633.37182	10649559.25636
2020	284	3	12	11	486	627629.18818	10649556.38182
2020	284	3	12	13	489	627625.03545	10649553.48273
2020	284	3	12	15	491	627620.77727	10649550.65364
2020	284	3	12	18	495	627614.30091	10649546.42455
2020	284	3	12	20	498	627610.01182	10649543.67727
2020	284	3	12	22	500	627605.76818	10649540.87455
2020	284	3	12	24	503	627601.45636	10649538.08727
2020	284	3	12	26	505	627597.10273	10649535.26000
2020	284	3	12	28	508	627592.84091	10649532.39727
2020	284	3	12	30	511	627588.66727	10649529.45545
2020	284	3	12	31	512	627586.61364	10649528.00364
2020	284	3	12	33	514	627582.33818	10649525.03909
2020	284	3	12	35	517	627578.17273	10649522.08727
2020	284	3	12	37	519	627574.00909	10649519.09000
2020	284	3	12	40	523	627567.79273	10649514.72727
2020	284	3	12	42	526	627563.49455	10649511.79091
2020	284	3	12	43	527	627561.35636	10649510.35000
2020	284	3	12	45	530	627557.13182	10649507.45273
2020	284	3	12	47	532	627552.88273	10649504.57727
2020	284	3	12	50	536	627546.43545	10649500.29364
2020	284	3	12	51	537	627544.30364	10649498.86000
2020	284	3	12	53	540	627540.09909	10649496.00727
2020	284	3	12	55	543	627535.87545	10649493.06727
2020	284	3	12	57	545	627531.59091	10649490.16636
2020	284	3	13	0	549	627525.15273	10649485.80000
2020	284	3	13	2	552	627520.91818	10649482.87000
2020	284	3	13	4	554	627516.59182	10649479.92182
2020	284	3	13	6	557	627512.25727	10649477.08455
2020	284	3	13	8	559	627507.96545	10649474.21818
2020	284	3	13	9	561	627505.83727	10649472.77455
2020	284	3	13	11	563	627501.52364	10649469.86818
2020	284	3	13	13	566	627497.20545	10649467.02545
2020	284	3	13	15	568	627492.90273	10649464.24455
2020	284	3	13	17	571	627488.60091	10649461.49273
2020	284	3	13	19	574	627484.20909	10649458.71545
2020	284	3	13	21	576	627479.89000	10649455.90636
2020	284	3	13	24	580	627473.45182	10649451.65727
2020	284	3	13	26	583	627469.08091	10649448.85727
2020	284	3	13	28	585	627464.82182	10649445.98545
2020	284	3	13	30	588	627460.64000	10649443.04455
2020	284	3	13	32	590	627456.34727	10649440.15545
2020	284	3	13	33	592	627454.17727	10649438.78455
2020	284	3	13	35	594	627449.83909	10649435.95000
2020	284	3	13	37	597	627445.61273	10649433.00636
2020	284	3	13	39	599	627441.34727	10649430.10091
2020	284	3	13	41	602	627436.99545	10649427.32273
2020	284	3	13	43	605	627432.70364	10649424.51000
2020	284	3	13	45	607	627428.48545	10649421.63545
2020	284	3	13	48	611	627422.04364	10649417.44545
2020	284	3	13	50	613	627417.68455	10649414.62909
2020	284	3	13	51	615	627415.55091	10649413.21273
2020	284	3	13	53	617	627411.29545	10649410.34455
2020	284	3	13	55	620	627406.98909	10649407.52273
2020	284	3	13	57	622	627402.69909	10649404.75727
2020	284	3	13	59	625	627398.41545	10649401.84273
2020	284	3	14	1	628	627394.14818	10649398.96545
2020	284	3	14	4	631	627387.71636	10649394.67636
2020	284	3	14	6	634	627383.43364	10649391.85727
2020	284	3	14	8	637	627379.15091	10649388.95545
2020	284	3	14	9	638	627377.04182	10649387.54636
2020	284	3	14	11	640	627372.71818	10649384.75818
2020	284	3	14	13	643	627368.37455	10649381.94727
2020	284	3	14	15	646	627364.08000	10649379.14364
2020	284	3	14	17	648	627359.81636	10649376.33545
2020	284	3	14	19	651	627355.47727	10649373.48545
2020	284	3	14	21	653	627351.26545	10649370.66364
2020	284	3	14	24	657	627344.88273	10649366.27636
2020	284	3	14	26	660	627340.66091	10649363.43091
2020	284	3	14	28	662	627336.43455	10649360.53455
2020	284	3	14	30	665	627332.21909	10649357.57182
2020	284	3	14	32	667	627327.91273	10649354.66273
2020	284	3	14	33	669	627325.76273	10649353.27273
2020	284	3	14	35	671	627321.65000	10649350.66273
2020	284	3	14	37	674	627317.36909	10649347.77000
2020	284	3	14	39	676	627313.10727	10649344.95818
2020	284	3	14	42	680	627306.67727	10649340.70727
2020	284	3	14	43	681	627304.52091	10649339.24364
2020	284	3	14	46	685	627298.10727	10649334.60273
2020	284	3	14	48	688	627293.93182	10649331.67636
2020	284	3	14	50	691	627289.65182	10649328.64364
2020	284	3	14	51	692	627287.56182	10649327.15364
2020	284	3	14	53	694	627283.35636	10649324.26545
2020	284	3	14	55	697	627279.15182	10649321.34091
2020	284	3	14	57	700	627274.90000	10649318.44818
2020	284	3	14	59	702	627270.71091	10649315.65818
2020	284	3	15	1	705	627266.49273	10649312.81909
2020	284	3	15	3	707	627262.28727	10649309.93182
2020	284	3	15	5	710	627258.04636	10649307.06455
2020	284	3	15	7	712	627253.82091	10649304.27909
2020	284	3	15	9	715	627249.68364	10649301.47364
2020	284	3	15	12	719	627243.29545	10649297.13091
2020	284	3	15	14	721	627239.00909	10649294.34000
2020	284	3	15	15	722	627236.89000	10649292.91364
2020	284	3	15	18	726	627230.60000	10649288.60273
2020	284	3	15	20	729	627226.25545	10649285.63455
2020	284	3	15	21	730	627224.12909	10649284.20000
2020	284	3	15	23	733	627219.87000	10649281.27909
2020	284	3	15	25	735	627215.65636	10649278.39545
2020	284	3	15	27	738	627211.52545	10649275.53818
2020	284	3	15	29	740	627207.21273	10649272.59000
2020	284	3	15	32	744	627200.80818	10649268.30000
2020	284	3	15	34	747	627196.55273	10649265.45909
2020	284	3	15	35	748	627194.44364	10649264.00818
2020	284	3	15	37	751	627190.18364	10649261.03909
2020	284	3	15	40	755	627183.74636	10649256.71545
2020	284	3	15	41	756	627181.62091	10649255.27909
2020	284	3	15	43	758	627177.38182	10649252.39909
2020	284	3	15	45	761	627173.16636	10649249.48000
2020	284	3	15	47	764	627168.91273	10649246.71000
2020	284	3	15	50	767	627162.50727	10649242.45545
2020	284	3	15	52	770	627158.22545	10649239.65727
2020	284	3	15	54	773	627153.96909	10649236.92545
2020	284	3	15	55	774	627151.82091	10649235.54273
2020	284	3	15	57	776	627147.60818	10649232.77182
2020	284	3	15	59	779	627143.22182	10649229.99455
2020	284	3	16	1	781	627138.91545	10649227.22364
2020	284	3	16	3	784	627134.74091	10649224.42636
2020	284	3	16	5	787	627130.42091	10649221.56182
2020	284	3	16	8	790	627124.01182	10649217.25455
2020	284	3	16	10	793	627119.89909	10649214.29364
2020	284	3	16	11	794	627117.78000	10649212.86545
2020	284	3	16	13	797	627113.56364	10649210.04636
2020	284	3	16	16	801	627107.29091	10649205.62727
2020	284	3	16	17	802	627105.18273	10649204.17909
2020	284	3	16	19	804	627100.84091	10649201.31091
2020	284	3	16	21	807	627096.55818	10649198.51000
2020	284	3	16	23	810	627092.33545	10649195.54364
2020	284	3	16	25	812	627088.00364	10649192.59636
2020	284	3	16	28	816	627081.54000	10649188.35182
2020	284	3	16	30	819	627077.33818	10649185.42727
2020	284	3	16	32	821	627073.07091	10649182.44455
2020	284	3	16	34	824	627068.76182	10649179.62545
2020	284	3	16	35	825	627066.59364	10649178.24000
2020	284	3	16	37	828	627062.35818	10649175.39364
2020	284	3	16	40	832	627056.01364	10649171.09000
2020	284	3	16	41	833	627053.85273	10649169.67818
2020	284	3	16	43	835	627049.50727	10649166.92182
2020	284	3	16	45	838	627045.33545	10649164.03455
2020	284	3	16	47	840	627041.21545	10649161.13727
2020	284	3	16	49	843	627036.95545	10649158.22545
2020	284	3	16	51	846	627032.63182	10649155.34909
2020	284	3	16	53	848	627028.47091	10649152.42364
2020	284	3	16	55	851	627024.32273	10649149.48182
2020	284	3	16	58	855	627017.92818	10649145.16182
2020	284	3	17	0	857	627013.75364	10649142.24455
2020	284	3	17	2	860	627009.61364	10649139.19545
2020	284	3	17	3	861	627007.46818	10649137.67455
2020	284	3	17	5	864	627003.30636	10649134.72091
2020	284	3	17	7	866	626999.13818	10649131.70909
2020	284	3	17	9	869	626994.93818	10649128.56818
2020	284	3	17	11	871	626990.76545	10649125.54455
2020	284	3	17	13	874	626986.50727	10649122.54818
2020	284	3	17	16	878	626980.26636	10649118.04182
2020	284	3	17	17	879	626978.22182	10649116.55909
2020	284	3	17	19	882	626973.98636	10649113.55182
2020	284	3	17	21	884	626969.75818	10649110.62636
2020	284	3	17	23	887	626965.48364	10649107.69909
2020	284	3	17	25	889	626961.32000	10649104.71727
2020	284	3	17	27	892	626956.99182	10649101.74273
2020	284	3	17	30	896	626950.69000	10649097.56091
2020	284	3	17	31	897	626948.56455	10649096.11909
2020	284	3	17	33	900	626944.39000	10649093.11000
2020	284	3	17	35	902	626940.16909	10649090.15636
2020	284	3	17	37	905	626935.98727	10649087.24818
2020	284	3	17	39	907	626931.72727	10649084.20182
2020	284	3	17	41	910	626927.51545	10649081.11727
2020	284	3	17	44	914	626921.33273	10649076.73364
2020	284	3	17	45	915	626919.22636	10649075.25909
2020	284	3	17	47	918	626914.94909	10649072.27455
2020	284	3	17	50	921	626908.69545	10649067.91091
