YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
2020	283	13	14	45	60	642929.61182	10615502.27818
2020	283	13	14	47	63	642925.26909	10615504.78636
2020	283	13	14	49	65	642920.86636	10615507.46182
2020	283	13	14	51	68	642916.50818	10615510.27000
2020	283	13	14	53	70	642912.28273	10615512.87909
2020	283	13	14	55	73	642908.00727	10615515.41818
2020	283	13	14	57	75	642903.72909	10615518.19455
2020	283	13	14	59	78	642899.51364	10615521.15273
2020	283	13	15	1	81	642895.37909	10615523.93909
2020	283	13	15	3	83	642891.06273	10615526.72818
2020	283	13	15	5	86	642886.80909	10615529.70091
2020	283	13	15	7	88	642882.72545	10615532.71091
2020	283	13	15	9	91	642878.65727	10615535.49182
2020	283	13	15	11	93	642874.51273	10615538.39455
2020	283	13	15	13	96	642870.40636	10615541.52455
2020	283	13	15	15	98	642866.45000	10615544.72545
2020	283	13	15	17	101	642862.51636	10615547.78818
2020	283	13	15	19	103	642858.45727	10615551.10455
2020	283	13	15	21	106	642854.59818	10615554.57727
2020	283	13	15	23	109	642850.78182	10615557.99364
2020	283	13	15	25	111	642846.97182	10615561.37273
2020	283	13	15	27	114	642843.13091	10615564.90455
2020	283	13	15	29	116	642839.37091	10615568.56364
2020	283	13	15	31	119	642835.75364	10615572.20364
2020	283	13	15	33	122	642832.19091	10615575.83545
2020	283	13	15	35	124	642828.56091	10615579.65818
2020	283	13	15	37	127	642825.06182	10615583.59273
2020	283	13	15	39	129	642821.79818	10615587.37273
2020	283	13	15	41	132	642818.36909	10615591.23818
2020	283	13	15	43	135	642814.90545	10615595.26545
2020	283	13	15	45	137	642811.54364	10615599.30182
2020	283	13	15	47	140	642808.23091	10615603.15455
2020	283	13	15	49	142	642804.88636	10615607.02636
2020	283	13	15	51	145	642801.31364	10615610.95545
2020	283	13	15	53	147	642797.89000	10615614.72455
2020	283	13	15	55	150	642794.48727	10615618.47273
2020	283	13	15	57	153	642790.93091	10615622.10455
2020	283	13	15	59	155	642787.21182	10615625.79182
2020	283	13	16	1	158	642783.58182	10615629.56455
2020	283	13	16	3	160	642779.96455	10615633.10091
2020	283	13	16	5	163	642776.07545	10615636.53455
2020	283	13	16	7	165	642772.26636	10615640.02818
2020	283	13	16	9	168	642768.48818	10615643.41000
2020	283	13	16	11	170	642764.70545	10615646.55182
2020	283	13	16	13	173	642760.79909	10615649.79091
2020	283	13	16	15	176	642757.03818	10615653.14182
2020	283	13	16	17	178	642753.22818	10615656.31818
2020	283	13	16	19	180	642749.38636	10615659.43091
2020	283	13	16	21	183	642745.48455	10615662.84455
2020	283	13	16	23	186	642741.66455	10615666.16091
2020	283	13	16	25	188	642737.82000	10615669.35000
2020	283	13	16	27	191	642734.06636	10615672.66727
2020	283	13	16	29	193	642730.35455	10615676.22000
2020	283	13	16	31	196	642726.79545	10615679.76091
2020	283	13	16	33	198	642723.21455	10615683.23545
2020	283	13	16	35	201	642719.76182	10615686.91909
2020	283	13	16	37	203	642716.36545	10615690.77091
2020	283	13	16	39	206	642713.10545	10615694.60364
2020	283	13	16	41	208	642709.84182	10615698.36091
2020	283	13	16	43	211	642706.60727	10615702.43273
2020	283	13	16	45	213	642703.43000	10615706.44636
2020	283	13	16	47	216	642700.37273	10615710.40364
2020	283	13	16	49	218	642697.33182	10615714.35818
2020	283	13	16	51	221	642694.20727	10615718.46909
2020	283	13	16	53	224	642691.15727	10615722.53727
2020	283	13	16	55	226	642688.08091	10615726.44273
2020	283	13	16	57	228	642685.15818	10615730.18455
2020	283	13	16	59	231	642682.00455	10615734.23909
2020	283	13	17	1	234	642678.80818	10615738.20818
2020	283	13	17	3	236	642675.65636	10615742.00727
2020	283	13	17	5	238	642672.45091	10615745.77091
2020	283	13	17	7	241	642669.11636	10615749.75182
2020	283	13	17	9	244	642665.67364	10615753.62000
2020	283	13	17	11	246	642662.23364	10615757.21455
2020	283	13	17	13	249	642658.70818	10615760.78818
2020	283	13	17	15	251	642655.21727	10615764.53000
2020	283	13	17	17	254	642651.56909	10615768.08909
2020	283	13	17	19	256	642647.96182	10615771.50727
2020	283	13	17	21	259	642644.37636	10615775.04182
2020	283	13	17	23	261	642640.89091	10615778.57091
2020	283	13	17	25	264	642637.27182	10615781.94091
2020	283	13	17	27	266	642633.69909	10615785.31636
2020	283	13	17	29	269	642630.18091	10615788.86909
2020	283	13	17	31	271	642626.67455	10615792.35455
2020	283	13	17	33	274	642623.14909	10615795.77182
2020	283	13	17	35	276	642619.54273	10615799.27091
2020	283	13	17	37	279	642616.14545	10615802.85636
2020	283	13	17	39	281	642612.72727	10615806.37091
2020	283	13	17	41	284	642609.27091	10615809.87455
2020	283	13	17	43	286	642605.84000	10615813.51818
2020	283	13	17	45	289	642602.51455	10615817.29727
2020	283	13	17	47	291	642599.20909	10615821.11000
2020	283	13	17	49	294	642595.92727	10615824.96091
2020	283	13	17	51	296	642592.72455	10615828.94636
2020	283	13	17	53	299	642589.69636	10615833.01727
2020	283	13	17	55	301	642586.67727	10615837.13545
2020	283	13	17	57	304	642583.75727	10615841.31545
2020	283	13	17	59	306	642580.91727	10615845.60727
2020	283	13	18	1	309	642578.22091	10615849.92818
2020	283	13	18	3	311	642575.57545	10615854.34727
2020	283	13	18	5	314	642572.99727	10615858.82727
2020	283	13	18	7	317	642570.38545	10615863.27000
2020	283	13	18	9	319	642567.82091	10615867.81545
2020	283	13	18	11	322	642565.31000	10615872.24818
