YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
2020	284	13	32	16	9	585993.52667	10659408.71000
2020	284	13	32	18	12	585989.32000	10659406.01200
2020	284	13	32	20	14	585985.23143	10659403.00714
2020	284	13	32	22	17	585981.08364	10659400.10636
2020	284	13	32	24	19	585976.99909	10659397.14545
2020	284	13	32	26	22	585972.80091	10659394.25636
2020	284	13	32	28	24	585968.61455	10659391.35636
2020	284	13	32	30	27	585964.46636	10659388.33273
2020	284	13	32	32	30	585960.37364	10659385.32636
2020	284	13	32	34	32	585956.18091	10659382.42364
2020	284	13	32	36	35	585952.03727	10659379.38818
2020	284	13	32	38	37	585947.93909	10659376.32091
2020	284	13	32	40	40	585943.71364	10659373.48455
2020	284	13	32	42	42	585939.48636	10659370.62273
2020	284	13	32	44	45	585935.25364	10659367.82364
2020	284	13	32	46	47	585930.94909	10659365.07455
2020	284	13	32	48	50	585926.60909	10659362.48545
2020	284	13	32	50	52	585922.32818	10659359.86273
2020	284	13	32	52	55	585918.00818	10659357.27182
2020	284	13	32	54	58	585913.58636	10659354.68182
2020	284	13	32	56	60	585909.24909	10659351.99545
2020	284	13	32	58	63	585904.99091	10659349.21909
2020	284	13	33	0	65	585900.67091	10659346.40727
2020	284	13	33	2	68	585896.29545	10659343.56364
2020	284	13	33	4	70	585892.05273	10659340.66364
2020	284	13	33	6	73	585887.75364	10659337.74727
2020	284	13	33	8	76	585883.38636	10659334.96818
2020	284	13	33	10	78	585878.91909	10659332.33091
2020	284	13	33	12	81	585874.56000	10659329.59364
2020	284	13	33	14	83	585870.13818	10659326.89364
2020	284	13	33	16	86	585865.71364	10659324.43091
2020	284	13	33	18	88	585861.30182	10659321.93545
2020	284	13	33	20	91	585856.98545	10659319.31364
2020	284	13	33	22	93	585852.65818	10659316.82909
2020	284	13	33	24	96	585848.31182	10659314.47455
2020	284	13	33	26	98	585843.98909	10659312.10455
2020	284	13	33	28	101	585839.82727	10659309.50182
2020	284	13	33	30	103	585835.63909	10659307.02909
2020	284	13	33	32	106	585831.43364	10659304.70818
2020	284	13	33	34	108	585827.33455	10659302.30727
2020	284	13	33	36	110	585823.31273	10659299.79636
2020	284	13	33	38	113	585819.19909	10659297.53000
2020	284	13	33	40	115	585815.05909	10659295.39545
2020	284	13	33	42	117	585811.06545	10659293.10000
2020	284	13	33	44	120	585806.99182	10659290.85273
2020	284	13	33	46	122	585802.89000	10659288.61636
2020	284	13	33	48	124	585798.91273	10659286.43455
2020	284	13	33	50	127	585794.92364	10659284.16455
2020	284	13	33	52	129	585790.93000	10659281.85818
2020	284	13	33	54	131	585786.98818	10659279.52818
2020	284	13	33	56	133	585783.06364	10659277.24909
2020	284	13	33	58	136	585779.20636	10659274.88818
2020	284	13	34	0	138	585775.41455	10659272.40727
2020	284	13	34	2	140	585771.66727	10659269.94545
2020	284	13	34	4	142	585767.90182	10659267.49727
2020	284	13	34	6	145	585764.24818	10659264.89455
2020	284	13	34	8	147	585760.59182	10659262.31545
2020	284	13	34	10	149	585756.91182	10659259.75636
2020	284	13	34	12	151	585753.21636	10659257.13182
2020	284	13	34	14	154	585749.57909	10659254.54909
2020	284	13	34	16	156	585745.97091	10659251.96273
2020	284	13	34	18	158	585742.31364	10659249.42182
2020	284	13	34	20	160	585738.66545	10659246.79182
2020	284	13	34	22	163	585735.00455	10659244.25545
2020	284	13	34	24	165	585731.39091	10659241.74909
2020	284	13	34	26	167	585727.77818	10659239.08727
2020	284	13	34	28	169	585724.15455	10659236.47000
2020	284	13	34	30	172	585720.42273	10659234.07636
2020	284	13	34	32	174	585716.81091	10659231.53636
2020	284	13	34	34	176	585713.20455	10659229.02000
2020	284	13	34	36	178	585709.46455	10659226.62455
2020	284	13	34	38	180	585705.73182	10659224.38091
2020	284	13	34	40	182	585702.10909	10659221.97818
2020	284	13	34	42	185	585698.46364	10659219.65545
2020	284	13	34	44	187	585694.73000	10659217.50273
2020	284	13	34	46	189	585691.01818	10659215.34545
2020	284	13	34	48	191	585687.29182	10659213.22455
2020	284	13	34	50	193	585683.60000	10659211.09000
2020	284	13	34	52	195	585679.89000	10659209.05909
2020	284	13	34	54	197	585676.17818	10659206.96818
2020	284	13	34	56	200	585672.55455	10659204.71455
2020	284	13	34	58	202	585669.00545	10659202.41364
2020	284	13	35	0	204	585665.38545	10659200.16909
2020	284	13	35	2	206	585661.81182	10659197.75000
2020	284	13	35	4	208	585658.27545	10659195.27636
2020	284	13	35	6	210	585654.68818	10659192.84636
2020	284	13	35	8	212	585651.13364	10659190.39636
2020	284	13	35	10	215	585647.60455	10659187.81727
2020	284	13	35	12	217	585644.14818	10659185.18545
2020	284	13	35	14	219	585640.71545	10659182.51636
2020	284	13	35	16	221	585637.22636	10659179.86455
2020	284	13	35	18	223	585633.76727	10659177.15273
2020	284	13	35	20	226	585630.38818	10659174.40818
2020	284	13	35	22	228	585626.91182	10659171.77273
2020	284	13	35	24	230	585623.34273	10659169.24182
2020	284	13	35	26	232	585619.94455	10659166.50182
2020	284	13	35	28	234	585616.53364	10659163.89364
2020	284	13	35	30	236	585612.99364	10659161.41455
2020	284	13	35	32	239	585609.48727	10659158.73545
2020	284	13	35	34	241	585606.07909	10659155.95909
2020	284	13	35	36	243	585602.55818	10659153.32364
2020	284	13	35	38	245	585598.95182	10659150.80636
2020	284	13	35	40	247	585595.34455	10659148.13545
2020	284	13	35	42	250	585591.78182	10659145.44545
2020	284	13	35	44	252	585588.11273	10659142.98818
2020	284	13	35	46	254	585584.45909	10659140.44000
2020	284	13	35	48	256	585580.85727	10659137.78818
2020	284	13	35	50	259	585577.20727	10659135.12909
2020	284	13	35	52	261	585573.58364	10659132.54364
2020	284	13	35	54	263	585569.90727	10659129.99727
2020	284	13	35	56	265	585566.19091	10659127.45091
2020	284	13	35	58	268	585562.40364	10659124.97818
2020	284	13	36	0	270	585558.55818	10659122.71727
2020	284	13	36	2	272	585554.71545	10659120.40455
2020	284	13	36	4	274	585550.82364	10659118.08273
2020	284	13	36	6	277	585546.81636	10659115.93818
2020	284	13	36	8	279	585542.90000	10659113.64000
2020	284	13	36	10	281	585539.02273	10659111.24545
2020	284	13	36	12	283	585535.05182	10659108.94636
2020	284	13	36	14	286	585531.05636	10659106.69091
2020	284	13	36	16	288	585527.10818	10659104.35909
2020	284	13	36	18	290	585523.22182	10659101.94273
2020	284	13	36	20	293	585519.14727	10659099.79364
2020	284	13	36	22	295	585515.13909	10659097.49455
2020	284	13	36	24	297	585511.13273	10659095.13182
2020	284	13	36	26	300	585507.13636	10659092.75091
2020	284	13	36	28	302	585503.05818	10659090.49818
2020	284	13	36	30	304	585498.99545	10659088.20818
2020	284	13	36	32	307	585495.03273	10659085.80182
2020	284	13	36	34	309	585491.08273	10659083.34455
2020	284	13	36	36	311	585487.05273	10659081.06273
2020	284	13	36	38	314	585483.02000	10659078.71000
2020	284	13	36	40	316	585479.04545	10659076.27909
2020	284	13	36	42	318	585475.10182	10659073.85727
2020	284	13	36	44	321	585471.04636	10659071.67727
2020	284	13	36	46	323	585467.05909	10659069.27727
2020	284	13	36	48	325	585463.14091	10659066.90364
2020	284	13	36	50	327	585459.14091	10659064.59000
2020	284	13	36	52	330	585455.10091	10659062.30909
2020	284	13	36	54	332	585451.02455	10659059.96091
2020	284	13	36	56	334	585447.06182	10659057.54091
2020	284	13	36	58	337	585442.92545	10659055.43727
2020	284	13	37	0	339	585438.86091	10659053.16455
2020	284	13	37	2	341	585434.90727	10659050.78818
2020	284	13	37	4	344	585430.91545	10659048.45909
2020	284	13	37	6	346	585426.84000	10659046.34000
2020	284	13	37	8	348	585422.87182	10659043.86545
2020	284	13	37	10	351	585418.92909	10659041.32636
2020	284	13	37	12	353	585414.88273	10659039.01909
2020	284	13	37	14	355	585410.85636	10659036.63636
2020	284	13	37	16	358	585406.95455	10659033.94455
2020	284	13	37	18	360	585402.93091	10659031.42727
2020	284	13	37	20	362	585398.98545	10659028.83364
2020	284	13	37	22	365	585395.13364	10659026.11545
2020	284	13	37	24	367	585391.18909	10659023.42727
2020	284	13	37	26	370	585387.17909	10659020.84727
2020	284	13	37	28	372	585383.33364	10659018.11636
2020	284	13	37	30	374	585379.44091	10659015.44636
2020	284	13	37	32	377	585375.41273	10659012.93818
2020	284	13	37	34	379	585371.51182	10659010.20273
2020	284	13	37	36	381	585367.57000	10659007.59545
2020	284	13	37	38	384	585363.59818	10659005.03273
2020	284	13	37	40	386	585359.56000	10659002.55455
2020	284	13	37	42	389	585355.55545	10658999.93909
2020	284	13	37	44	391	585351.45455	10658997.59273
2020	284	13	37	46	393	585347.40000	10658995.19909
2020	284	13	37	48	396	585343.42636	10658992.66727
2020	284	13	37	50	398	585339.29636	10658990.21091
2020	284	13	37	52	400	585335.18909	10658987.87909
2020	284	13	37	54	403	585331.13091	10658985.45364
2020	284	13	37	56	405	585327.09545	10658982.83818
2020	284	13	37	58	408	585322.93091	10658980.31818
2020	284	13	38	0	410	585318.78273	10658977.97545
2020	284	13	38	2	412	585314.81727	10658975.38273
2020	284	13	38	4	415	585310.79364	10658972.67545
2020	284	13	38	6	417	585306.66909	10658970.16273
2020	284	13	38	8	420	585302.58273	10658967.68182
2020	284	13	38	10	422	585298.57000	10658965.05091
2020	284	13	38	12	424	585294.53364	10658962.36727
2020	284	13	38	14	427	585290.37636	10658959.90545
2020	284	13	38	16	429	585286.30182	10658957.31818
2020	284	13	38	18	432	585282.20455	10658954.75727
2020	284	13	38	20	434	585278.10909	10658952.14000
2020	284	13	38	22	437	585274.03000	10658949.55364
2020	284	13	38	24	439	585269.90000	10658947.06364
2020	284	13	38	26	441	585265.77364	10658944.53364
2020	284	13	38	28	444	585261.73091	10658941.88455
2020	284	13	38	30	446	585257.69545	10658939.28909
