YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
2020	284	12	19	33	48	591791.73927	10663172.03472
2020	284	12	19	35	49	591787.40476	10663168.94333
2020	284	12	19	37	51	591783.19843	10663165.94337
2020	284	12	19	39	53	591779.01721	10663162.96132
2020	284	12	19	41	54	591774.75107	10663159.91871
2020	284	12	19	43	56	591770.45295	10663156.85328
2020	284	12	19	45	58	591766.16575	10663153.79564
2020	284	12	19	47	59	591761.87369	10663150.73454
2020	284	12	19	49	61	591757.55721	10663147.65602
2020	284	12	19	51	63	591753.26009	10663144.59131
2020	284	12	19	53	65	591748.96615	10663141.52886
2020	284	12	19	55	66	591744.66389	10663138.48697
2020	284	12	19	57	68	591740.22577	10663135.49316
2020	284	12	19	59	70	591736.02893	10663132.29523
2020	284	12	20	1	71	591731.86207	10663129.24181
2020	284	12	20	3	73	591727.78795	10663126.00813
2020	284	12	20	5	75	591723.63605	10663122.92058
2020	284	12	20	7	76	591719.41935	10663120.00315
2020	284	12	20	9	78	591715.30859	10663116.94096
2020	284	12	20	11	80	591711.16953	10663113.89565
2020	284	12	20	13	81	591706.92017	10663111.03662
2020	284	12	20	15	83	591702.55565	10663108.25969
2020	284	12	20	17	84	591698.31422	10663105.33869
2020	284	12	20	19	86	591693.99540	10663102.56390
2020	284	12	20	21	88	591689.54728	10663100.07658
2020	284	12	20	23	89	591685.06069	10663097.54669
2020	284	12	20	25	91	591680.53649	10663095.03999
2020	284	12	20	27	93	591676.01196	10663092.68977
2020	284	12	20	29	94	591671.45550	10663090.30581
2020	284	12	20	31	96	591666.99512	10663087.86382
2020	284	12	20	33	98	591662.50877	10663085.50338
2020	284	12	20	35	99	591658.09293	10663083.03976
2020	284	12	20	37	101	591653.73758	10663080.52105
2020	284	12	20	39	102	591649.36868	10663078.08276
2020	284	12	20	41	104	591645.02427	10663075.60778
2020	284	12	20	43	106	591640.81938	10663072.93807
2020	284	12	20	45	107	591636.73885	10663070.18223
2020	284	12	20	47	109	591632.64811	10663067.48623
2020	284	12	20	49	110	591628.56830	10663064.66900
2020	284	12	20	51	112	591624.54128	10663061.80492
2020	284	12	20	53	114	591620.38206	10663058.96716
2020	284	12	20	55	115	591616.27032	10663056.11468
2020	284	12	20	57	117	591612.11497	10663053.40711
2020	284	12	20	59	118	591607.97066	10663050.63621
2020	284	12	21	1	120	591603.83685	10663047.88828
2020	284	12	21	3	121	591599.76330	10663045.10285
2020	284	12	21	5	123	591595.60580	10663042.42879
2020	284	12	21	7	125	591591.46879	10663039.74939
2020	284	12	21	9	126	591587.37641	10663036.94497
2020	284	12	21	11	128	591583.22764	10663034.18086
2020	284	12	21	13	129	591579.19271	10663031.40167
2020	284	12	21	15	131	591575.13583	10663028.65744
2020	284	12	21	17	133	591571.25182	10663025.74916
2020	284	12	21	19	134	591567.22194	10663022.87574
2020	284	12	21	21	136	591563.19987	10663020.04316
2020	284	12	21	23	137	591559.25470	10663017.11077
2020	284	12	21	25	139	591555.26301	10663014.23599
2020	284	12	21	27	140	591551.17441	10663011.48944
2020	284	12	21	29	142	591547.02501	10663008.71944
2020	284	12	21	31	144	591543.12700	10663005.82450
2020	284	12	21	33	145	591539.11111	10663003.11065
2020	284	12	21	35	147	591535.01338	10663000.41178
2020	284	12	21	37	148	591531.06237	10662997.64874
2020	284	12	21	39	150	591527.11218	10662994.91687
2020	284	12	21	41	151	591523.00350	10662992.36053
2020	284	12	21	43	153	591518.94093	10662989.72670
2020	284	12	21	45	154	591514.98753	10662987.02707
2020	284	12	21	47	156	591510.97345	10662984.48675
2020	284	12	21	49	157	591507.00831	10662981.84774
2020	284	12	21	51	159	591503.13026	10662979.06576
