YEAR	DAY	HOUR	MINUTE	SECOND	CDP	SOU_X	SOU_Y
2020	284	3	6	26	71	628372.71800	10650056.58272
2020	284	3	6	28	72	628368.35651	10650053.79253
2020	284	3	6	30	74	628364.02627	10650051.02322
2020	284	3	6	32	76	628359.81334	10650048.19140
2020	284	3	6	34	77	628355.57790	10650045.36228
2020	284	3	6	36	79	628351.22885	10650042.57406
2020	284	3	6	38	81	628346.92907	10650039.79945
2020	284	3	6	40	82	628342.74633	10650037.00235
2020	284	3	6	42	84	628338.54200	10650034.22039
2020	284	3	6	44	85	628334.24870	10650031.49379
2020	284	3	6	46	87	628329.99436	10650028.74564
2020	284	3	6	48	89	628325.82735	10650025.93677
2020	284	3	6	50	90	628321.60943	10650023.14566
2020	284	3	6	52	92	628317.28753	10650020.39826
2020	284	3	6	54	94	628312.96144	10650017.65147
2020	284	3	6	56	95	628308.73885	10650014.84793
2020	284	3	6	58	97	628304.45935	10650012.08179
2020	284	3	7	0	98	628300.08214	10650009.38831
2020	284	3	7	2	100	628295.75250	10650006.67092
2020	284	3	7	4	102	628291.54837	10650003.90392
2020	284	3	7	6	103	628287.29415	10650001.15568
2020	284	3	7	8	105	628282.96779	10649998.44189
2020	284	3	7	10	107	628278.73527	10649995.67508
2020	284	3	7	12	108	628274.57991	10649992.87794
2020	284	3	7	14	110	628270.38360	10649990.08095
2020	284	3	7	16	111	628266.11117	10649987.28739
2020	284	3	7	18	113	628261.89618	10649984.47380
2020	284	3	7	20	115	628257.73703	10649981.64485
2020	284	3	7	22	116	628253.53552	10649978.81837
2020	284	3	7	24	118	628249.24235	10649976.01898
2020	284	3	7	26	120	628244.99090	10649973.21420
2020	284	3	7	28	121	628240.79740	10649970.40521
2020	284	3	7	30	123	628236.54898	10649967.63626
2020	284	3	7	32	124	628232.20870	10649964.87799
2020	284	3	7	34	126	628227.94985	10649962.06539
2020	284	3	7	36	128	628223.76923	10649959.25921
2020	284	3	7	38	129	628219.52728	10649956.48686
2020	284	3	7	40	131	628215.22708	10649953.67588
2020	284	3	7	42	133	628210.99299	10649950.81040
2020	284	3	7	44	134	628206.80726	10649947.97390
2020	284	3	7	46	136	628202.56919	10649945.16443
2020	284	3	7	48	137	628198.29604	10649942.31806
2020	284	3	7	50	139	628194.03290	10649939.45430
2020	284	3	7	52	141	628189.79193	10649936.59877
2020	284	3	7	54	142	628185.58407	10649933.73755
2020	284	3	7	56	144	628181.35359	10649930.86074
2020	284	3	7	58	146	628177.08887	10649927.96973
2020	284	3	8	0	147	628172.85978	10649925.03410
2020	284	3	8	2	149	628168.72098	10649922.07195
2020	284	3	8	4	151	628164.54087	10649919.13457
2020	284	3	8	6	152	628160.30897	10649916.17630
2020	284	3	8	8	154	628156.11537	10649913.17180
2020	284	3	8	10	156	628151.96964	10649910.18091
2020	284	3	8	12	157	628147.82216	10649907.20332
2020	284	3	8	14	159	628143.63281	10649904.20893
2020	284	3	8	16	160	628139.46075	10649901.18414
2020	284	3	8	18	162	628135.33245	10649898.15767
2020	284	3	8	20	164	628131.23692	10649895.13725
2020	284	3	8	22	165	628127.07693	10649892.10970
2020	284	3	8	24	167	628122.90253	10649889.07013
2020	284	3	8	26	169	628118.78532	10649886.03095
2020	284	3	8	28	170	628114.68869	10649883.00057
2020	284	3	8	30	172	628110.52868	10649879.97377
2020	284	3	8	32	174	628106.36921	10649876.91552
2020	284	3	8	34	175	628102.24635	10649873.89409
2020	284	3	8	36	177	628098.15098	10649870.86548
2020	284	3	8	38	179	628094.02878	10649867.80573
2020	284	3	8	40	180	628089.84527	10649864.77138
2020	284	3	8	42	182	628085.68869	10649861.76621
2020	284	3	8	44	183	628081.59211	10649858.74549
2020	284	3	8	46	185	628077.43820	10649855.69442
2020	284	3	8	48	187	628073.21042	10649852.69669
2020	284	3	8	50	188	628069.02443	10649849.69308
2020	284	3	8	52	190	628064.89014	10649846.67483
2020	284	3	8	54	192	628060.69303	10649843.64339
2020	284	3	8	56	193	628056.45268	10649840.65038
2020	284	3	8	58	195	628052.28046	10649837.66050
2020	284	3	9	0	197	628048.10095	10649834.66747
2020	284	3	9	2	198	628043.88886	10649831.67037
2020	284	3	9	4	200	628039.66997	10649828.68623
2020	284	3	9	6	202	628035.47760	10649825.71895
2020	284	3	9	8	203	628031.32567	10649822.68323
2020	284	3	9	10	205	628027.13519	10649819.66977
2020	284	3	9	12	207	628022.93824	10649816.68198
2020	284	3	9	14	208	628018.78720	10649813.64106
2020	284	3	9	16	210	628014.67237	10649810.55749
2020	284	3	9	18	211	628010.47570	10649807.55490
2020	284	3	9	20	213	628006.24327	10649804.57805
2020	284	3	9	22	215	628002.12346	10649801.50599
2020	284	3	9	24	216	627998.02266	10649798.45054
2020	284	3	9	26	218	627993.82625	10649795.48246
2020	284	3	9	28	220	627989.61859	10649792.49301
2020	284	3	9	30	221	627985.51755	10649789.42609
2020	284	3	9	32	223	627981.42492	10649786.39295
2020	284	3	9	34	225	627977.23424	10649783.43414
2020	284	3	9	36	226	627973.04469	10649780.44869
2020	284	3	9	38	228	627968.92700	10649777.38953
2020	284	3	9	40	230	627964.80759	10649774.39175
2020	284	3	9	42	231	627960.60747	10649771.45394
2020	284	3	9	44	233	627956.39089	10649768.48353
2020	284	3	9	46	234	627952.20532	10649765.47944
2020	284	3	9	48	236	627948.03669	10649762.54364
2020	284	3	9	50	238	627943.82319	10649759.62736
2020	284	3	9	52	239	627939.57832	10649756.67473
2020	284	3	9	54	241	627935.36396	10649753.72761
2020	284	3	9	56	243	627931.13858	10649750.82330
2020	284	3	9	58	244	627926.92611	10649747.89733
2020	284	3	10	0	246	627922.70701	10649744.94779
2020	284	3	10	2	248	627918.45868	10649742.04187
